"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H1975","Pearson.est","vitamin D receptor agonist",0.48172,1.31,0.153,411,0.59,"maxacalcitol, tacalcitol, paricalcitol, alfacalcidol, ercalcitriol",0.815308569182401,0.229147988357856,FALSE
"H1648","Pearson.est","EGFR inhibitor",-0.72943,-1.96,0.013,1297,0.32,"tucatinib, vandetanib, AST.1306, lapatinib, OSI.420, CP.724714, neratinib, PD.153035, tyrphostin.AG.1478, BIBU.1361, XL.647, BMS.690514, poziotinib, BIBX.1382, osimertinib, AZD8931, afatinib, pelitinib, canertinib, dacomitinib, erlotinib, icotinib, gefitinib, WZ8040",1.88605664769316,0.494850021680094,FALSE
"H1648","Pearson.est","Abl kinase inhibitor",0.24575,0.622,0.912,640,0.963,"flumatinib, GZD824, nilotinib, bafetinib, metatinib, ponatinib, KW.2449, tozasertib",0.0400051616715838,0.0163737128754655,FALSE
"H1648","Pearson.est","acetylcholine receptor agonist",0.73411,1.87,0.0104,207,0.111,"tremorine, xanomeline, oxiracetam, pilocarpine",1.98296666070122,0.954677021213343,TRUE
"H1648","Pearson.est","acetylcholine receptor antagonist",-0.2362,-0.635,0.893,1121,0.972,"darifenacin, dicycloverine",0.0491485411114536,0.0123337350737254,FALSE
"H1648","Pearson.est","adenosine receptor antagonist",-0.41457,-1.11,0.32,1223,0.947,"PSB.1115, MRS.1220, CGS.15943",0.494850021680094,0.0236500209967266,FALSE
"H1648","Pearson.est","adrenergic receptor agonist",-0.55463,-1.54,0.0885,1108,1,"clenbuterol, metaraminol, A61603, oxymetazoline, isoetharine, terbutaline, lidamidine, methyldopa",1.05305672930217,0,FALSE
"H1648","Pearson.est","adrenergic receptor antagonist",-0.24037,-0.647,0.846,1281,0.989,"atenolol......, levobunolol, dronedarone",0.0726296369609765,0.0048037084028206,FALSE
"H1648","Pearson.est","AKT inhibitor",-0.4529,-1.21,0.23,1278,1,"CCT128930, uprosertib, triciribine",0.638272163982407,0,FALSE
"H1648","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.26153,-0.694,0.816,1413,0.96,"GW.788388",0.0883098412461389,0.0177287669604316,FALSE
"H1648","Pearson.est","androgen receptor antagonist",-0.55644,-1.52,0.0759,1164,1,"cyproterone.acetate, enzalutamide",1.11975822410452,0,FALSE
"H1648","Pearson.est","antioxidant",0.51334,1.28,0.181,77,0.646,"trolox",0.742321425130815,0.189767482004916,FALSE
"H1648","Pearson.est","AP inhibitor",0.61933,1.57,0.0598,4,0.369,"idronoxil",1.22329881601159,0.43297363384094,FALSE
"H1648","Pearson.est","ATPase inhibitor",0.50714,1.26,0.208,559,0.647,"k.strophanthidin, oligomycin.a, evodiamine, ouabain, digitoxin, blebbistatin...., digoxin, digitoxigenin",0.681936665037238,0.1890957193313,FALSE
"H1648","Pearson.est","Aurora kinase inhibitor",0.3828,0.973,0.464,605,0.726,"AMG900, MK.5108, SNS.314, danusertib, CCT137690, barasertib, AT.9283, PHA.680632, hesperadin, ZM.447439, barasertib.HQPA, KW.2449, CYC116, alisertib, PF.03814735",0.333482019445119,0.139063379299906,FALSE
"H1648","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.33047,0.817,0.666,61,0.859,"valnemulin",0.176525770829699,0.0660068361687577,FALSE
"H1648","Pearson.est","bacterial DNA gyrase inhibitor",-0.34545,-0.93,0.515,1107,1,"sarafloxacin, finafloxacin, lomefloxacin, trovafloxacin",0.288192770958809,0,FALSE
"H1648","Pearson.est","BCL inhibitor",-0.26478,-0.711,0.781,1092,0.999,"oridonin, HA14.1, obatoclax, venetoclax",0.1073489661227,0.000434511774017692,FALSE
"H1648","Pearson.est","Bcr.Abl kinase inhibitor",0.30073,0.76,0.754,525,0.903,"flumatinib, GZD824, nilotinib, bafetinib, metatinib, ponatinib",0.122628654130226,0.0443122496864942,FALSE
"H1648","Pearson.est","benzodiazepine receptor agonist",0.28356,0.714,0.81,401,0.924,"ZK.93423, piperazine, indiplon, ivermectin",0.0915149811213502,0.0343280287798933,FALSE
"H1648","Pearson.est","bromodomain inhibitor",0.48759,1.24,0.223,208,0.579,"PFI.1, bromosporine",0.651695136951839,0.237321436272564,FALSE
"H1648","Pearson.est","calcium channel blocker",0.32458,0.807,0.695,7,0.852,"carboxyamidotriazole",0.158015195409886,0.0695604052332999,FALSE
"H1648","Pearson.est","CC chemokine receptor antagonist",0.43639,1.1,0.345,188,0.646,"UNBS.5162, MK.0812",0.462180904926726,0.189767482004916,FALSE
"H1648","Pearson.est","CDK inhibitor",-0.34114,-0.939,0.516,1234,1,"BMS.387032, alvocidib, arcyriaflavin.a, P276.00, AZD5438, TG.02, indirubin",0.287350298372789,0,FALSE
"H1648","Pearson.est","CHK inhibitor",-0.55234,-1.49,0.0797,1142,0.854,"LY2606368, CHIR.124, LY2603618, SCH.900776",1.09854167860389,0.068542129310995,FALSE
"H1648","Pearson.est","cyclooxygenase inhibitor",0.19843,0.504,0.972,534,0.977,"phenazone, sulfasalazine, AM.404, ketoprofen, tepoxalin, suxibuzone, acetylsalicylsalicylic.acid, piroxicam, metoxibutropate, ramifenazone, curcumin",0.0123337350737254,0.0101054362812269,FALSE
"H1648","Pearson.est","cytochrome P450 inhibitor",0.4913,1.24,0.23,178,0.579,"metyrapone, eplerenone",0.638272163982407,0.237321436272564,FALSE
"H1648","Pearson.est","DNA alkylating agent",-0.21508,-0.581,0.927,1104,0.994,"estramustine, ifosfamide, satraplatin, cisplatin, dacarbazine",0.0329202658555029,0.00261361560268669,FALSE
"H1648","Pearson.est","DNA inhibitor",0.37825,0.971,0.464,361,0.706,"teroxirone, valrubicin, tirapazamine, chlorambucil, bendamustine, primaquine, oxaliplatin, metronidazole",0.333482019445119,0.151195298948196,FALSE
"H1648","Pearson.est","DNA methyltransferase inhibitor",-0.3482,-0.924,0.499,1437,0.983,"azacitidine",0.30189945437661,0.00744648216786438,FALSE
"H1648","Pearson.est","DNA polymerase inhibitor",-0.47789,-1.31,0.16,1171,1,"cidofovir, menadione, famciclovir",0.795880017344075,0,FALSE
"H1648","Pearson.est","DNA synthesis inhibitor",0.40811,1.02,0.425,523,0.69,"artesunate, azodicarbonamide, mitomycin.c, anisomycin, nelarabine, CB.10.277, enocitabine, artemisinin",0.371611069949688,0.161150909262745,FALSE
"H1648","Pearson.est","dopamine receptor antagonist",-0.30482,-0.833,0.664,1163,1,"nemonapride, piperacetazine, ziprasidone, domperidone, clebopride, remoxipride, acetophenazine",0.177831920631982,0,FALSE
"H1648","Pearson.est","estrogen receptor agonist",0.49819,1.25,0.22,265,0.629,"ethinyl.estradiol, estrone",0.657577319177794,0.201349354554731,FALSE
"H1648","Pearson.est","estrogen receptor antagonist",0.7023,1.81,0.0162,388,0.134,"raloxifene, toremifene, fulvestrant, danazol",1.79048498545737,0.872895201635192,TRUE
"H1648","Pearson.est","FGFR inhibitor",0.47801,1.2,0.235,259,0.594,"regorafenib, dovitinib, erdafitinib, nintedanib",0.628932137728264,0.226213555018806,FALSE
"H1648","Pearson.est","FLT3 inhibitor",0.41601,1.06,0.374,146,0.694,"sorafenib, TG.101348, tyrphostin.AG.1296, dovitinib",0.42712839779952,0.158640529545145,FALSE
"H1648","Pearson.est","glucocorticoid receptor agonist",0.38477,0.968,0.483,557,0.689,"deflazacort, prednisolone.hemisuccinate, fluticasone.propionate, triamcinolone, beclomethasone.dipropionate, rimexolone, prednisolone, betamethasone, ciclesonide, methylprednisolone, prednisolone.acetate, dexamethasone.acetate",0.316052869248488,0.161780778092374,FALSE
"H1648","Pearson.est","glutamate receptor antagonist",0.24142,0.604,0.901,506,0.959,"tiletamine, MTPG, felbamate, IEM1754, LY456236, ACDPP",0.045275209020937,0.0181813928293364,FALSE
"H1648","Pearson.est","glycogen synthase kinase inhibitor",-0.33983,-0.95,0.492,1196,1,"LY2090314, GSK.3.inhibitor.IX, indirubin",0.30803489723264,0,FALSE
"H1648","Pearson.est","growth factor receptor inhibitor",0.53387,1.35,0.152,399,0.585,"danusertib, PHA.848125, GSK1838705A",0.818156412055227,0.23284413391782,FALSE
"H1648","Pearson.est","HCV inhibitor",0.56934,1.45,0.0998,59,0.421,"narlaprevir, mericitabine",1.00086945871263,0.375717904164332,FALSE
"H1648","Pearson.est","HDAC inhibitor",-0.28383,-0.764,0.715,1002,1,"pyroxamide, nexturastat.a, panobinostat, M.344, PCI.24781, SB.939, vorinostat, R306465, romidepsin, tacedinaline, JNJ.26481585",0.145693958198919,0,FALSE
"H1648","Pearson.est","histamine receptor antagonist",-0.27547,-0.751,0.752,1447,1,"chloropyramine",0.123782159408358,0,FALSE
"H1648","Pearson.est","HMGCR inhibitor",0.75801,1.93,0.00328,299,0.0922,"atorvastatin, pitavastatin, fluvastatin, mevastatin, lovastatin",2.48412615628832,1.03526907894637,TRUE
"H1648","Pearson.est","HSP inhibitor",0.33178,0.839,0.648,444,0.844,"SNX.2112, NVP.AUY922, ganetespib, BIIB021, alvespimycin, tanespimycin",0.188424994129407,0.073657553374345,FALSE
"H1648","Pearson.est","JAK inhibitor",-0.28455,-0.765,0.741,1309,1,"TG.02, atiprimod, pacritinib, CEP.33779",0.130181792020672,0,FALSE
"H1648","Pearson.est","KIT inhibitor",0.4354,1.1,0.329,53,0.646,"sorafenib, regorafenib, masitinib",0.482804102050026,0.189767482004916,FALSE
"H1648","Pearson.est","MDM inhibitor",0.2125,0.533,0.975,179,0.985,"AMG.232",0.0109953843014632,0.00656376950238827,FALSE
"H1648","Pearson.est","MEK inhibitor",-0.46878,-1.27,0.177,989,1,"Ro.4987655, refametinib, PD.184352, PD.0325901, AZD8330, nobiletin, TAK.733, PD.198306, MEK162, AS.703026, cobimetinib, trametinib, selumetinib, BIX.02188",0.752026733638193,0,FALSE
"H1648","Pearson.est","MET inhibitor",0.29442,0.732,0.763,79,0.921,"LY2801653",0.11747546204512,0.0357403698031511,FALSE
"H1648","Pearson.est","microtubule inhibitor",0.51549,1.29,0.186,314,0.671,"D.64131, cabazitaxel, secnidazole, podophyllotoxin",0.730487055782084,0.173277479831008,FALSE
"H1648","Pearson.est","mTOR inhibitor",-0.1587,-0.42,0.995,1138,0.997,"PI.103, temsirolimus, LY3023414, PF.05212384, PP242, GSK2126458, WAY.600",0.00217691925427455,0.00130484168834428,FALSE
"H1648","Pearson.est","NFkB pathway inhibitor",-0.34767,-0.936,0.506,1291,1,"betulinic.acid, bindarit, IKK.2.inhibitor.V",0.295849483160201,0,FALSE
"H1648","Pearson.est","opioid receptor agonist",0.47964,1.2,0.251,707,0.594,"trimebutine, spiradoline, salvinorin.a, ADL5859, cebranopadol",0.600326278518962,0.226213555018806,FALSE
"H1648","Pearson.est","p38 MAPK inhibitor",-0.30726,-0.813,0.637,1009,1,"skepinone.l, TAK.715, SB.239063, CMPD.1",0.19586056766465,0,FALSE
"H1648","Pearson.est","PARP inhibitor",0.44472,1.1,0.342,549,0.646,"AZD2461, olaparib, niraparib, talazoparib, AG.14361",0.465973893943865,0.189767482004916,FALSE
"H1648","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.38824,0.98,0.479,295,0.737,"sorafenib, regorafenib, masitinib, dovitinib, axitinib, pazopanib, nintedanib, CP.673451",0.319664486585437,0.132532512140949,FALSE
"H1648","Pearson.est","phosphatase inhibitor",0.26831,0.687,0.851,271,0.915,"CID.5458317, GSK2830371, bis.maltolato.oxovanadium.IV.",0.0700704399154121,0.0385789059335517,FALSE
"H1648","Pearson.est","phosphodiesterase inhibitor",-0.28116,-0.725,0.779,1271,1,"zardaverine, cilostamide",0.108462542327436,0,FALSE
"H1648","Pearson.est","PI3K inhibitor",-0.27111,-0.705,0.797,1138,0.974,"PI.103, CUDC.907, alpelisib, pilaralisib, LY3023414, PF.05212384, TG.100713, GSK2126458, CH5132799, idelalisib",0.0985416786038876,0.0114410431213845,FALSE
"H1648","Pearson.est","PLK inhibitor",0.8279,2.08,0,255,0.0361,"volasertib, BI.2536, NMS.1286937, GSK461364, GW.843682X, HMN.214, rigosertib",Inf,1.44249279809434,TRUE
"H1648","Pearson.est","potassium channel blocker",-0.31171,-0.867,0.612,1270,1,"oleoylethanolamide, ibutilide",0.213248577854439,0,FALSE
"H1648","Pearson.est","PPAR receptor agonist",-0.43439,-1.15,0.286,1270,0.922,"oleoylethanolamide, S26948, clofibrate",0.543633966870957,0.0352690789463706,FALSE
"H1648","Pearson.est","progesterone receptor agonist",0.46203,1.17,0.283,405,0.592,"norethindrone, nomegestrol.acetate, norgestrel, tanaproget, danazol, melengestrol.acetate",0.54821356447571,0.22767829327708,FALSE
"H1648","Pearson.est","proteasome inhibitor",-0.2084,-0.556,0.939,1044,0.983,"carfilzomib, MG.132, ixazomib.citrate",0.0273344077338891,0.00744648216786438,FALSE
"H1648","Pearson.est","protein synthesis inhibitor",0.46945,1.17,0.311,394,0.592,"anguidine, mercaptopurine, harringtonine, puromycin, clofoctol, homoharringtonine, cycloheximide, bruceantin, clindamycin.phosphate, thiostrepton, methacycline",0.507239610973163,0.22767829327708,FALSE
"H1648","Pearson.est","protein tyrosine kinase inhibitor",0.40211,1.03,0.419,423,0.696,"mubritinib, PP.121, AV.412, rheochrysidin, tyrphostin.A9",0.377785977033705,0.157390760389438,FALSE
"H1648","Pearson.est","RAF inhibitor",0.35823,0.904,0.561,34,0.778,"sorafenib, regorafenib",0.251037138743839,0.109020403010311,FALSE
"H1648","Pearson.est","RET tyrosine kinase inhibitor",0.58234,1.45,0.0981,34,0.421,"sorafenib, regorafenib",1.00833099262005,0.375717904164332,FALSE
"H1648","Pearson.est","retinoid receptor agonist",-0.36845,-0.972,0.469,1407,1,"CD.437, adarotene",0.328827157284917,0,FALSE
"H1648","Pearson.est","ribonucleotide reductase inhibitor",0.66947,1.72,0.0185,349,0.203,"cladribine, clofarabine, pentostatin, triapine, fludarabine, fludarabine.phosphate, gemcitabine",1.73282827159699,0.692503962086787,TRUE
"H1648","Pearson.est","serotonin receptor agonist",-0.428,-1.15,0.29,1320,0.922,"ipsapirone, aripiprazole",0.537602002101044,0.0352690789463706,FALSE
"H1648","Pearson.est","serotonin receptor antagonist",0.34858,0.872,0.602,55,0.811,"SB.200646, paliperidone",0.220403508742175,0.090979145788844,FALSE
"H1648","Pearson.est","sodium channel blocker",-0.29003,-0.769,0.729,1344,1,"benzethonium, lappaconite",0.137272471682025,0,FALSE
"H1648","Pearson.est","src inhibitor",-0.33978,-0.909,0.543,1272,0.969,"PP.1, saracatinib, PP.2",0.265200170411153,0.0136762229492347,FALSE
"H1648","Pearson.est","sterol demethylase inhibitor",0.59693,1.53,0.0713,476,0.397,"lanoconazole, chlormidazole, ketoconazole, posaconazole, sulconazole",1.14691047014813,0.401209493236885,FALSE
"H1648","Pearson.est","TGF beta receptor inhibitor",-0.40904,-1.1,0.323,1047,0.899,"SB.431542, D.4476, repsox, LY2109761",0.490797477668897,0.0462403082667712,FALSE
"H1648","Pearson.est","thymidylate synthase inhibitor",-0.42788,-1.16,0.269,617,1,"trifluridine, ftorafur, raltitrexed, capecitabine, carmofur, doxifluridine",0.570247719997592,0,FALSE
"H1648","Pearson.est","topoisomerase inhibitor",0.67872,1.71,0.0327,385,0.183,"mitoxantrone, TAS.103, idarubicin, etoposide.phosphate, voreloxin, amsacrine, amonafide, nemorubicin, valrubicin, teniposide, doxorubicin, daunorubicin, SN.38, topotecan, exatecan.mesylate, epirubicin, dexrazoxane, licochalcone.a, rubitecan",1.48545224733971,0.737548910269571,TRUE
"H1648","Pearson.est","tubulin polymerization inhibitor",0.59107,1.5,0.0746,530,0.409,"epothilone.b, docetaxel, CYT.997, dolastatin.10, mebendazole, verubulin, KX2.391, vindesine, fenbendazole, vincristine, podophyllotoxin, BNC105, taltobulin, paclitaxel, flubendazole, oxibendazole, plinabulin, combretastatin.A.4, vinblastine, ABT.751",1.12726117252733,0.388276691992658,FALSE
"H1648","Pearson.est","tyrosine kinase inhibitor",0.41169,1.03,0.416,477,0.696,"mubritinib, sorafenib, regorafenib, hypericin, PP.121, cabozantinib, tyrphostin.AG.99, AV.412, rheochrysidin, tyrphostin.A9, aminopurvalanol.a, bafetinib",0.380906669373257,0.157390760389438,FALSE
"H1648","Pearson.est","VEGFR inhibitor",0.27383,0.713,0.806,318,0.903,"sorafenib, regorafenib, dovitinib, foretinib, tivozanib, axitinib, pazopanib, nintedanib, TG.100572, golvatinib, cabozantinib",0.0936649581949093,0.0443122496864942,FALSE
"H1648","Pearson.est","vitamin D receptor agonist",-0.45741,-1.22,0.237,1267,1,"maxacalcitol, paricalcitol, calcitriol",0.625251653989896,0,FALSE
"H2126","Pearson.est","EGFR inhibitor",-0.57852,-1.44,0.104,1166,0.516,"XL.647, AEE788, OSI.420, AZD8931, poziotinib, dacomitinib, canertinib, afatinib, tucatinib, pelitinib, osimertinib, PD.168393, tyrphostin.AG.1478, neratinib, BIBX.1382, vandetanib, gefitinib, BMS.599626, AST.1306, BIBU.1361, icotinib, CP.724714, WZ8040, erlotinib, PD.153035",0.98296666070122,0.287350298372789,FALSE
"H2126","Pearson.est","Abl kinase inhibitor",0.3849,1.01,0.431,278,0.751,"ponatinib, GZD824, flumatinib, KW.2449, nilotinib",0.365522729839268,0.124360062995832,FALSE
"H2126","Pearson.est","acetylcholine receptor agonist",0.60669,1.63,0.0694,45,0.333,"tremorine, xanomeline",1.15864052954514,0.47755576649368,FALSE
"H2126","Pearson.est","acetylcholine receptor antagonist",-0.79041,-1.99,0.00337,1326,0.0748,"dicycloverine, darifenacin, diphemanil",2.47237009912866,1.12609840213554,TRUE
"H2126","Pearson.est","adenosine receptor antagonist",-0.70155,-1.78,0.012,1225,0.146,"istradefylline, SCH.58261, MRS.1220, CGS.15943",1.92081875395238,0.835647144215563,TRUE
"H2126","Pearson.est","adrenergic receptor agonist",-0.46486,-1.16,0.27,1102,0.675,"oxymetazoline, xylazine, lidamidine, isoetharine, metaraminol, A61603, isoxsuprine",0.568636235841013,0.170696227168975,FALSE
"H2126","Pearson.est","adrenergic receptor antagonist",-0.30115,-0.756,0.736,1214,0.836,"pindolol, imiloxan, dronedarone",0.133122185662501,0.0777937225609836,FALSE
"H2126","Pearson.est","AKT inhibitor",-0.31139,-0.803,0.721,841,0.843,"CCT128930, AZD5363, GSK2110183, triciribine, A.674563, palomid.529",0.142064735280571,0.0741724253752577,FALSE
"H2126","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.37064,0.992,0.436,66,0.756,"DMH1, alectinib",0.360513510731414,0.121478204498793,FALSE
"H2126","Pearson.est","androgen receptor antagonist",-0.64317,-1.59,0.0293,1081,0.332,"flutamide, enzalutamide, RU.58841, cyproterone.acetate",1.53313237964589,0.478861916295964,FALSE
"H2126","Pearson.est","antioxidant",-0.45929,-1.16,0.28,880,0.675,"rutin, mesna, chlorogenic.acid, taurine",0.552841968657781,0.170696227168975,FALSE
"H2126","Pearson.est","AP inhibitor",-0.45001,-1.13,0.318,1287,0.662,"tanshinone.i, birinapant",0.497572880015567,0.1791420105603,FALSE
"H2126","Pearson.est","ATPase inhibitor",0.64458,1.76,0.0276,229,0.302,"k.strophanthidin, ouabain, oligomycin.a, digitoxigenin, omeprazole, evodiamine, NMS.873",1.55909091793478,0.519993057042849,FALSE
"H2126","Pearson.est","Aurora kinase inhibitor",0.30927,0.808,0.655,512,0.968,"CCT137690, KW.2449, CCT129202, AMG900, SNS.314, ENMD.2076, barasertib.HQPA, MK.5108, barasertib, aurora.a.inhibitor.i, danusertib, alisertib, MK.8745, PF.03814735, GSK1070916",0.183758700008217,0.0141246426916063,FALSE
"H2126","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.25069,0.667,0.838,1087,0.898,"valnemulin, josamycin, radezolid, tedizolid, tilmicosin, azithromycin, azalomycin.b, dirithromycin",0.0767559813697235,0.0467236633326956,FALSE
"H2126","Pearson.est","bacterial DNA gyrase inhibitor",-0.33767,-0.843,0.629,1305,0.831,"trovafloxacin, lomefloxacin",0.201349354554731,0.080398976215889,FALSE
"H2126","Pearson.est","BCL inhibitor",0.31527,0.828,0.634,147,0.995,"ABT.737, navitoclax",0.197910742118267,0.00217691925427455,FALSE
"H2126","Pearson.est","Bcr.Abl kinase inhibitor",0.34585,0.946,0.475,278,0.816,"ponatinib, GZD824, flumatinib, nilotinib",0.323306390375133,0.0883098412461389,FALSE
"H2126","Pearson.est","benzodiazepine receptor agonist",-0.30863,-0.768,0.744,1052,0.868,"eprinomectin, CGS.20625, temazepam, gamma.aminobutyric.acid, lorazepam",0.128427064454121,0.0614802748235081,FALSE
"H2126","Pearson.est","bromodomain inhibitor",0.62248,1.65,0.0514,407,0.349,"PFI.1, I.BET151, bromosporine, I.BET.762",1.28903688100472,0.45717457304082,FALSE
"H2126","Pearson.est","calcium channel blocker",-0.37128,-0.917,0.549,1400,0.846,"SKF.96365, mibefradil",0.260427655549908,0.0726296369609765,FALSE
"H2126","Pearson.est","CC chemokine receptor antagonist",0.64532,1.73,0.0358,220,0.285,"UNBS.5162, ZK811752, SB.225002",1.44611697335613,0.54515513999149,FALSE
"H2126","Pearson.est","CDK inhibitor",-0.43096,-1.1,0.333,1112,0.684,"JNJ.7706621, dinaciclib, alvocidib, TG.02, BMS.387032, CR8..R., arcyriaflavin.a, indirubin",0.47755576649368,0.164943898279884,FALSE
"H2126","Pearson.est","CHK inhibitor",-0.45847,-1.14,0.301,927,0.678,"LY2606368, AZD7762, LY2603618, SCH.900776, CHIR.124",0.521433504406157,0.168770306132937,FALSE
"H2126","Pearson.est","cyclooxygenase inhibitor",-0.42495,-1.06,0.366,1320,0.694,"phenylbutazone, tryptanthrin, FK.3311, FR.122047",0.436518914605589,0.158640529545145,FALSE
"H2126","Pearson.est","cytochrome P450 inhibitor",0.26856,0.705,0.827,1061,0.996,"metyrapone, cobicistat, eplerenone, PF.4981517, clotrimazole, morin, itraconazole",0.0824944904474534,0.00174066157630127,FALSE
"H2126","Pearson.est","DNA alkylating agent",0.27125,0.729,0.787,373,1,"cyclophosphamide, dianhydrogalactitol, carmustine, temozolomide, melphalan, estramustine, mitomycin.c, carboplatin",0.104025267640935,0,FALSE
"H2126","Pearson.est","DNA inhibitor",0.2601,0.697,0.834,316,0.928,"chlorambucil, carmustine, teroxirone, oxaliplatin, valrubicin, melphalan",0.0788339493622613,0.0324520237811379,FALSE
"H2126","Pearson.est","DNA methyltransferase inhibitor",0.38344,1.01,0.432,327,0.751,"decitabine, RG108, disulfiram",0.364516253185088,0.124360062995832,FALSE
"H2126","Pearson.est","DNA polymerase inhibitor",0.18331,0.474,0.984,226,0.989,"trifluridine, adefovir.dipivoxil",0.00700490156865849,0.0048037084028206,FALSE
"H2126","Pearson.est","DNA synthesis inhibitor",-0.40562,-1.03,0.404,1418,0.719,"estramustine.phosphate, altretamine",0.393618634889395,0.143271109617117,FALSE
"H2126","Pearson.est","dopamine receptor antagonist",-0.42764,-1.08,0.369,1070,0.689,"sertindole, domperidone, amisulpride, UH.232...., acetophenazine, nemonapride, clebopride, remoxipride, piperacetazine",0.43297363384094,0.161780778092374,FALSE
"H2126","Pearson.est","estrogen receptor agonist",0.34073,0.907,0.553,88,0.864,"ethinyl.estradiol",0.257274868695302,0.0634862575211067,FALSE
"H2126","Pearson.est","estrogen receptor antagonist",0.25867,0.699,0.816,1075,0.976,"toremifene, raloxifene, tamoxifen, danazol, clomifene, fulvestrant",0.0883098412461389,0.0105501823333082,FALSE
"H2126","Pearson.est","FGFR inhibitor",0.48641,1.3,0.18,207,0.556,"erdafitinib, regorafenib, dovitinib, nintedanib",0.744727494896694,0.254925208417942,FALSE
"H2126","Pearson.est","FLT3 inhibitor",0.40619,1.09,0.333,214,0.692,"sorafenib, tyrphostin.AG.1296, ponatinib, TG.101348, dovitinib, KW.2449",0.47755576649368,0.159893905543242,FALSE
"H2126","Pearson.est","glucocorticoid receptor agonist",-0.23011,-0.572,0.927,1446,0.938,"hydrocortisone",0.0329202658555029,0.0277971616209356,FALSE
"H2126","Pearson.est","glutamate receptor antagonist",-0.34743,-0.873,0.595,1341,0.865,"diazooxonorleucine, latrepirdine, JNJ.16259685",0.22548303427145,0.0629838925351858,FALSE
"H2126","Pearson.est","glycogen synthase kinase inhibitor",-0.34627,-0.868,0.598,1042,0.843,"kenpaullone, LY2090314, GSK.3.inhibitor.IX, indirubin",0.223298816011589,0.0741724253752577,FALSE
"H2126","Pearson.est","growth factor receptor inhibitor",0.47933,1.28,0.189,130,0.554,"GSK1838705A, PHA.848125",0.723538195826756,0.25649023527157,FALSE
"H2126","Pearson.est","HCV inhibitor",0.42817,1.14,0.329,69,0.698,"narlaprevir, mericitabine",0.482804102050026,0.156144577376839,FALSE
"H2126","Pearson.est","HDAC inhibitor",-0.61769,-1.54,0.0652,1119,0.375,"R306465, vorinostat, scriptaid, nexturastat.a, entinostat, PCI.24781, pyroxamide, panobinostat, M.344, SB.939, tacedinaline, romidepsin, JNJ.26481585",1.18575240426808,0.425968732272281,FALSE
"H2126","Pearson.est","histamine receptor antagonist",-0.4662,-1.18,0.272,1097,0.771,"astemizole, zolantidine, terfenadine, BF2.649, lafutidine, famotidine, ranitidine, chloropyramine",0.565431095965801,0.112945621949043,FALSE
"H2126","Pearson.est","HMGCR inhibitor",0.65288,1.77,0.0271,361,0.574,"atorvastatin, mevastatin, fluvastatin",1.56703070912559,0.241088107602027,FALSE
"H2126","Pearson.est","HSP inhibitor",0.26607,0.706,0.798,212,1,"SNX.2112, NMS.E973, BIIB021, SNX.5422",0.0979971086492706,0,FALSE
"H2126","Pearson.est","JAK inhibitor",-0.33337,-0.855,0.63,1282,0.839,"TG.02, CEP.33779, pacritinib",0.200659450546418,0.0762380391712997,FALSE
"H2126","Pearson.est","KIT inhibitor",0.42473,1.14,0.27,146,0.698,"sorafenib, regorafenib, masitinib, OSI.930",0.568636235841013,0.156144577376839,FALSE
"H2126","Pearson.est","MDM inhibitor",-0.54854,-1.37,0.131,1423,0.613,"RITA",0.882728704344236,0.212539525481585,FALSE
"H2126","Pearson.est","MEK inhibitor",-0.30026,-0.765,0.739,847,0.848,"refametinib, cobimetinib, MEK162, TAK.733, nobiletin, PD.184352, PD.98059, selumetinib, BIX.02188",0.131355561605174,0.0716041477432862,FALSE
"H2126","Pearson.est","MET inhibitor",-0.3654,-0.911,0.555,1133,0.826,"NVP.BVU972, PF.04217903, INC.280",0.255707016877324,0.0830199526796178,FALSE
"H2126","Pearson.est","microtubule inhibitor",0.29409,0.776,0.708,189,0.996,"cabazitaxel, podophyllotoxin, vinblastine",0.149966742310231,0.00174066157630127,FALSE
"H2126","Pearson.est","mTOR inhibitor",-0.46825,-1.18,0.267,893,0.771,"torin.1, SB.2343, torin.2, ku.0063794, LY303511, PKI.179, WYE.125132, sirolimus, everolimus, deforolimus, WAY.600, AZD8055, PI.103, PF.05212384, GDC.0980, GSK2126458, temsirolimus, LY3023414, palomid.529, PP242",0.573488738635425,0.112945621949043,FALSE
"H2126","Pearson.est","NFkB pathway inhibitor",-0.27417,-0.692,0.851,1106,0.895,"IKK.2.inhibitor.V, bindarit, tyloxapol",0.0700704399154121,0.048176964684088,FALSE
"H2126","Pearson.est","opioid receptor agonist",0.30646,0.81,0.649,222,0.997,"spiradoline, trimebutine",0.187755303199631,0.00130484168834428,FALSE
"H2126","Pearson.est","p38 MAPK inhibitor",0.40443,1.09,0.339,9,0.692,"talmapimod",0.469800301796918,0.159893905543242,FALSE
"H2126","Pearson.est","PARP inhibitor",0.53465,1.44,0.101,340,0.437,"niraparib, olaparib, AZD2461, talazoparib",0.995678626217357,0.359518563029578,FALSE
