"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H1975","Pearson.est","RET tyrosine kinase inhibitor",0.37577,1.03,0.418,366,0.769,"apatinib, regorafenib",0.378823718224965,0.114073660198569,FALSE
"H1975","Pearson.est","retinoid receptor agonist",0.37817,1.01,0.435,150,0.754,"LE.135, fenretinide",0.361510743045363,0.122628654130226,FALSE
"H1975","Pearson.est","ribonucleotide reductase inhibitor",-0.48764,-1.47,0.0948,1110,0.275,"hydroxyurea, pentostatin, fludarabine.phosphate, cladribine, cytarabine",1.02319166266193,0.560667306169737,FALSE
"H1975","Pearson.est","serotonin receptor antagonist",0.36994,1,0.448,695,0.724,"paliperidone, SB.228357, pirenperone, tropisetron, RS.16566, lurasidone, lerisetron",0.348721986001856,0.140261433802853,FALSE
"H1975","Pearson.est","sodium channel blocker",0.3062,0.825,0.652,41,0.897,"benzocaine, butamben",0.18575240426808,0.0472075569559079,FALSE
"H1975","Pearson.est","src inhibitor",-0.40301,-1.2,0.243,1297,0.512,"saracatinib, dasatinib, bosutinib",0.614393726401688,0.290730039024169,FALSE
"H1975","Pearson.est","sterol demethylase inhibitor",-0.63509,-1.83,0.0123,1180,0.206,"posaconazole, lanoconazole, terconazole",1.9100948885606,0.686132779630847,TRUE
"H1975","Pearson.est","TGF beta receptor inhibitor",-0.18685,-0.539,0.967,1103,0.967,"LY2109761, repsox",0.0145735259169983,0.0145735259169983,FALSE
"H1975","Pearson.est","thymidylate synthase inhibitor",0.48492,1.3,0.191,457,0.755,"ftorafur, raltitrexed, doxifluridine, capecitabine",0.718966632752272,0.122053048370812,FALSE
"H1975","Pearson.est","topoisomerase inhibitor",0.47352,1.28,0.2,439,0.649,"nemorubicin, daunorubicin, exatecan.mesylate, amsacrine, etoposide, mitoxantrone, dexrazoxane, rubitecan, idarubicin, irinotecan, doxorubicin, valrubicin, topotecan, fleroxacin",0.698970004336019,0.187755303199631,FALSE
"H1975","Pearson.est","tubulin polymerization inhibitor",0.61565,1.65,0.0261,417,0.425,"flubendazole, combretastatin.A.4, taltobulin, vinblastine, paclitaxel, vindesine, verubulin, fosbretabulin, parbendazole, docetaxel, vincristine, albendazole, dolastatin.10, epothilone.b, mebendazole, BNC105, nocodazole, fenbendazole, plinabulin, oxibendazole, ABT.751, podophyllotoxin, KX2.391",1.58335949266172,0.371611069949688,FALSE
"H1975","Pearson.est","tyrosine kinase inhibitor",0.21118,0.56,0.945,261,1,"tivantinib, UNC2250, AMG.208, hypericin, apatinib",0.0245681914907371,0,FALSE
"H1975","Pearson.est","VEGFR inhibitor",0.26859,0.706,0.81,438,0.968,"SAR131675, golvatinib, linifanib, nintedanib, foretinib, TG.100572, MK.2461, regorafenib, telatinib, AEE788, tivozanib, cediranib",0.0915149811213502,0.0141246426916063,FALSE
"H1975","Pearson.est","vitamin D receptor agonist",0.33279,0.899,0.571,427,0.815,"alfacalcidol, tacalcitol, calcitriol",0.243363891754152,0.0888423912600234,FALSE
"H2009","Pearson.est","EGFR inhibitor",-0.48523,-1.3,0.181,1012,0.604,"afatinib, dacomitinib, BIBU.1361, poziotinib, AZD8931, PD.153035, neratinib, PD.168393, lapatinib, erlotinib, tyrphostin.AG.494, canertinib, pelitinib, ARRY.334543, OSI.420, osimertinib, tyrphostin.AG.1478, TAK.285, WZ.4002, gefitinib",0.742321425130815,0.218963061378868,FALSE
"H2009","Pearson.est","Abl kinase inhibitor",0.61654,1.83,0.0193,297,0.0998,"flumatinib, nilotinib, bafetinib, ponatinib, tozasertib, dasatinib, GZD824",1.71444269099223,1.00086945871263,TRUE
"H2009","Pearson.est","acetylcholine receptor agonist",-0.45869,-1.22,0.247,1045,0.686,"nefiracetam, tremorine, nicotine, pilocarpine",0.607303046740334,0.163675884293248,FALSE
"H2009","Pearson.est","acetylcholine receptor antagonist",-0.42446,-1.12,0.346,876,0.605,"hyoscyamine, darifenacin, methscopolamine, dicycloverine",0.460923901207223,0.218244625347531,FALSE
"H2009","Pearson.est","adenosine receptor antagonist",-0.56455,-1.53,0.0774,794,0.59,"PSB.1115, sulmazole, SCH.58261, MRS.1220, CGS.15943",1.11125903931711,0.229147988357856,FALSE
"H2009","Pearson.est","adrenergic receptor agonist",-0.32352,-0.866,0.59,826,0.709,"A61603, oxymetazoline, methyldopa, lidamidine, isoetharine, terbutaline, midodrine, metaraminol",0.229147988357856,0.149353764816933,FALSE
"H2009","Pearson.est","adrenergic receptor antagonist",-0.41966,-1.12,0.316,844,0.605,"vincamine, propranolol, pindolol, metoprolol, idazoxan, levobunolol, carvedilol, oxprenolol, prazosin, atenolol....",0.500312917381596,0.218244625347531,FALSE
"H2009","Pearson.est","AKT inhibitor",-0.36319,-0.972,0.481,913,0.688,"GDC.0068, GSK2110183, AZD5363, A.674563, uprosertib, CCT128930",0.317854923626168,0.162411561764489,FALSE
"H2009","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.27043,0.819,0.644,993,0.828,"brigatinib, DMH1, CEP.37440, GW.788388, alectinib, crizotinib, SB.505124, lorlatinib, AZD3463, AP26113, NVP.TAE684",0.191114132640188,0.0819696632151199,FALSE
"H2009","Pearson.est","antioxidant",-0.55937,-1.49,0.0804,783,0.398,"trolox, rutin, benfotiamine, taurine, chlorogenic.acid",1.09474395125155,0.400116927926312,FALSE
"H2009","Pearson.est","AP inhibitor",0.47646,1.4,0.117,143,0.253,"GDC.0152, birinapant, LCL.161",0.931814138253838,0.596879478824182,FALSE
"H2009","Pearson.est","ATPase inhibitor",0.34925,1.03,0.369,121,0.598,"ouabain, digoxin",0.43297363384094,0.223298816011589,FALSE
"H2009","Pearson.est","Aurora kinase inhibitor",0.57384,1.68,0.0344,257,0.159,"barasertib.HQPA, hesperadin, danusertib, PF.03814735, AMG900, AT.9283, barasertib, ENMD.2076, alisertib, SNS.314, tozasertib, CCT137690",1.46344155742847,0.798602875679548,TRUE
"H2009","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.32978,-0.878,0.601,1019,0.71,"josamycin, azithromycin, dirithromycin",0.22112552799726,0.148741651280925,FALSE
"H2009","Pearson.est","bacterial DNA gyrase inhibitor",-0.33905,-0.922,0.535,918,0.703,"trovafloxacin, sparfloxacin",0.271646217978772,0.153044674980176,FALSE
"H2009","Pearson.est","BCL inhibitor",0.34841,1.03,0.378,887,0.598,"gossypol, navitoclax, obatoclax, ABT.737, HA14.1, TW.37, oridonin, venetoclax",0.422508200162775,0.223298816011589,FALSE
"H2009","Pearson.est","Bcr.Abl kinase inhibitor",0.71573,2.09,0.0148,297,0.0988,"flumatinib, nilotinib, bafetinib, ponatinib, tozasertib, dasatinib, GZD824",1.82973828460504,1.00524305541237,TRUE
"H2009","Pearson.est","benzodiazepine receptor agonist",-0.42834,-1.15,0.3,1000,0.669,"piperazine, bentazepam, nefiracetam, gamma.aminobutyric.acid, indiplon, CL.218872, zaleplon",0.522878745280338,0.174573882232177,FALSE
"H2009","Pearson.est","bromodomain inhibitor",-0.55892,-1.5,0.0748,1061,0.486,"JQ1...., I.BET151, I.BET.762",1.12609840213554,0.313363730737707,FALSE
"H2009","Pearson.est","calcium channel blocker",0.24006,0.709,0.815,136,0.948,"SKF.96365, tetrandrine",0.0888423912600234,0.0231916626619338,FALSE
"H2009","Pearson.est","CC chemokine receptor antagonist",-0.41115,-1.12,0.321,846,0.605,"ZK811752, SB.225002, MK.0812, PF.04136309, navarixin",0.493494967595128,0.218244625347531,FALSE
"H2009","Pearson.est","CDK inhibitor",-0.45477,-1.21,0.245,899,0.663,"alvocidib, PHA.793887, AT.7519, BMS.387032, abemaciclib, JNJ.7706621, dinaciclib, indirubin, kenpaullone, BMS.265246, NU6027, P276.00, R547, arcyriaflavin.a",0.610833915635468,0.178486471595227,FALSE
"H2009","Pearson.est","CHK inhibitor",-0.29759,-0.799,0.712,1317,0.789,"SB.218078",0.147520006363144,0.10292299679058,FALSE
"H2009","Pearson.est","cyclooxygenase inhibitor",-0.36274,-0.99,0.451,1101,0.732,"ramifenazone, suxibuzone, pterostilbene, ketoprofen, FK.3311, aspirin, tryptanthrin",0.345823458122039,0.135488918941608,FALSE
"H2009","Pearson.est","cytochrome P450 inhibitor",0.33599,1.02,0.401,20,0.585,"metyrapone",0.396855627379818,0.23284413391782,FALSE
"H2009","Pearson.est","DNA alkylating agent",-0.4458,-1.2,0.251,1034,0.645,"carboplatin, cisplatin, melphalan, satraplatin, ifosfamide, cyclophosphamide",0.600326278518962,0.190440285364732,FALSE
"H2009","Pearson.est","DNA inhibitor",0.30131,0.894,0.534,77,0.748,"valrubicin, nimorazole, primaquine",0.272458742971444,0.126098402135539,FALSE
"H2009","Pearson.est","DNA methyltransferase inhibitor",0.41151,1.23,0.212,366,0.41,"SGI.1027, decitabine, azacitidine",0.673664139071249,0.387216143280265,FALSE
"H2009","Pearson.est","DNA polymerase inhibitor",-0.26973,-0.707,0.812,1171,0.828,"cephalomannine",0.0904439707588247,0.0819696632151199,FALSE
"H2009","Pearson.est","DNA synthesis inhibitor",-0.46491,-1.25,0.231,1094,0.666,"cisplatin, artemisinin, nelarabine, estramustine.phosphate, capecitabine, azodicarbonamide, CB.10.277",0.636388020107856,0.176525770829699,FALSE
"H2009","Pearson.est","dopamine receptor antagonist",-0.39661,-1.04,0.391,911,0.722,"mesoridazine, clebopride, isofloxythepin, acetophenazine, ziprasidone, lurasidone, sertindole",0.407823242604133,0.141462802430361,FALSE
"H2009","Pearson.est","estrogen receptor agonist",-0.37221,-1.03,0.426,1287,0.713,"estradiol, ethinyl.estradiol",0.370590400897281,0.146910470148134,FALSE
"H2009","Pearson.est","estrogen receptor antagonist",-0.53495,-1.45,0.0905,800,0.429,"toremifene, fulvestrant, clomifene, danazol",1.0433514207948,0.367542707815276,FALSE
"H2009","Pearson.est","FGFR inhibitor",0.71935,2.12,0.0174,213,0.13,"erdafitinib, MK.2461, PD.173074, regorafenib, lenvatinib, dovitinib, nintedanib",1.7594507517174,0.886056647693163,TRUE
"H2009","Pearson.est","FLT3 inhibitor",0.5079,1.51,0.0891,314,0.196,"sunitinib, tandutinib, ponatinib, ENMD.2076, midostaurin, dovitinib, tozasertib, sorafenib, GTP.14564, tyrphostin.AG.1296",1.05012229596313,0.707743928643524,FALSE
"H2009","Pearson.est","glucocorticoid receptor agonist",-0.54618,-1.49,0.0697,919,0.398,"fluocinolone.acetonide, flumethasone.pivalate, beclomethasone.dipropionate, flumethasone, ciclesonide, prednisolone.hemisuccinate, prednisolone, clobetasol.propionate, fluorometholone, methylprednisolone, desonide, deflazacort, fludroxycortide, halcinonide, triamcinolone",1.15676722190199,0.400116927926312,FALSE
"H2009","Pearson.est","glutamate receptor antagonist",-0.34517,-0.93,0.523,976,0.712,"kynurenic.acid, diazooxonorleucine, CPP, ACDPP, JNJ.16259685",0.281498311132726,0.147520006363144,FALSE
"H2009","Pearson.est","glycogen synthase kinase inhibitor",-0.27832,-0.752,0.748,984,0.834,"CHIR.99021, indirubin, kenpaullone",0.126098402135539,0.0788339493622613,FALSE
"H2009","Pearson.est","growth factor receptor inhibitor",0.22308,0.657,0.864,76,0.955,"danusertib",0.0634862575211067,0.0199966284162537,FALSE
"H2009","Pearson.est","HDAC inhibitor",-0.49665,-1.33,0.164,897,0.58,"nexturastat.a, trichostatin.a, tacedinaline, SB.939, RGFP966, AR.42, belinostat, panobinostat, ACY.1215, M.344, PCI.24781, resminostat, vorinostat, entinostat, givinostat, chidamide",0.785156151952302,0.236572006437063,FALSE
"H2009","Pearson.est","histamine receptor antagonist",-0.3637,-0.98,0.479,761,0.698,"lafutidine, tecastemizole, cimetidine, levocetirizine, ranitidine, cyproheptadine, tiotidine, terfenadine, pheniramine, nizatidine, famotidine, epinastine",0.319664486585437,0.156144577376839,FALSE
"H2009","Pearson.est","HSP inhibitor",0.19717,0.576,0.927,1092,1,"XL888, tanespimycin, NVP.AUY922, NMS.E973, ganetespib, SNX.2112, alvespimycin, VER.49009, PU.H71, guanidine, KW.2478, BIIB021, SNX.5422",0.0329202658555029,0,FALSE
"H2009","Pearson.est","JAK inhibitor",-0.15344,-0.417,0.991,908,0.995,"CEP.33779, TG.101209, LY2784544, WHI.P154, filgotinib",0.00392634551472468,0.00217691925427455,FALSE
"H2009","Pearson.est","KIT inhibitor",0.69843,2.03,0.0145,399,0.0816,"sunitinib, tandutinib, regorafenib, pazopanib, cediranib, lenvatinib, midostaurin, vatalanib, KI.8751, sorafenib, dasatinib, motesanib, OSI.930, masitinib, telatinib",1.83863199776503,1.08830984124614,TRUE
"H2009","Pearson.est","MEK inhibitor",0.1806,0.53,0.973,1115,0.969,"BIX.02188, PD.318088, MEK162, Ro.4987655, AS.703026, PD.184352, PD.0325901, selumetinib, cobimetinib, AZD8330, TAK.733, trametinib, arctigenin, MEK1.2.inhibitor, PD.198306, U.0126, nobiletin",0.0118871597316481,0.0136762229492347,FALSE
"H2009","Pearson.est","MET inhibitor",0.36926,1.09,0.348,116,0.584,"INC.280, NVP.BVU972",0.458420756053419,0.233587152887601,FALSE
"H2009","Pearson.est","microtubule inhibitor",0.51264,1.56,0.0636,246,0.175,"vinblastine, vinflunine, podophyllotoxin, D.64131, triclabendazole, colchicine",1.19654288435159,0.756961951313706,FALSE
"H2009","Pearson.est","mTOR inhibitor",-0.3408,-0.921,0.532,774,0.683,"palomid.529, LY3023414, torin.1, LY303511, ku.0063794, temsirolimus, PP242, WAY.600, GDC.0980, AZD2014, AZD8055, torin.2, MLN0128, PF.05212384, PF.04691502, OSI.027, XL388",0.274088367704952,0.165579296318467,FALSE
"H2009","Pearson.est","NFkB pathway inhibitor",-0.34351,-0.939,0.498,766,0.72,"curcumin, parthenolide, Ro.106.9920, EVP4593, BAY.11.7082, IKK.2.inhibitor.V, bindarit, parthenolide....",0.302770657240282,0.142667503568732,FALSE
"H2009","Pearson.est","opioid receptor agonist",-0.49318,-1.36,0.146,929,0.564,"trimebutine, ADL5859, cebranopadol, spiradoline",0.835647144215563,0.248720896016658,FALSE
"H2009","Pearson.est","p38 MAPK inhibitor",-0.57096,-1.56,0.0469,1187,0.853,"SB.239063, SB.242235, talmapimod, TAK.715",1.32882715728492,0.069050968832477,FALSE
"H2009","Pearson.est","PARP inhibitor",-0.57639,-1.54,0.0614,942,0.706,"E7449, talazoparib, endo.IWR.1, AZD2461, olaparib, niraparib",1.21183162885883,0.151195298948196,FALSE
"H2009","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.7051,2.05,0.0118,255,0.0929,"SU014813, sunitinib, CP.673451, crenolanib, tandutinib, linifanib, regorafenib, ponatinib, axitinib, pazopanib, lenvatinib, dovitinib, nintedanib, vatalanib, KI.8751, sorafenib, dasatinib",1.92811799269387,1.03198428600636,TRUE
"H2009","Pearson.est","phosphatase inhibitor",0.23371,0.68,0.817,158,0.957,"CID.5458317, BVT.948",0.0877779434675845,0.0190880622231565,FALSE
"H2009","Pearson.est","phosphodiesterase inhibitor",-0.36355,-0.987,0.446,915,0.711,"avanafil, cilostamide, YM.976, zardaverine, anagrelide",0.350665141287858,0.148130399270234,FALSE
"H2009","Pearson.est","PI3K inhibitor",0.18387,0.549,0.962,172,0.989,"buparlisib, idelalisib, SB.2343, ZSTK.474, GDC.0941",0.0168249279621871,0.0048037084028206,FALSE
"H2009","Pearson.est","PLK inhibitor",0.63352,1.84,0.0379,295,0.108,"BI.2536, rigosertib, HMN.214, volasertib",1.42136079003193,0.96657624451305,TRUE
"H2009","Pearson.est","potassium channel blocker",-0.56442,-1.51,0.0746,956,0.54,"dofetilide, meglitinide, mepivacaine",1.12726117252733,0.267606240177031,FALSE
"H2009","Pearson.est","progesterone receptor agonist",-0.42879,-1.14,0.282,954,0.654,"norethindrone.acetate, melengestrol.acetate, danazol, dienogest",0.549750891680639,0.184422251675733,FALSE
"H2009","Pearson.est","proteasome inhibitor",0.78033,2.34,0,185,0.0505,"bortezomib, ixazomib.citrate, carfilzomib, ixazomib, MG.132, delanzomib, oprozomib",Inf,1.29670862188134,TRUE
"H2009","Pearson.est","protein synthesis inhibitor",0.47859,1.43,0.106,171,0.242,"thiostrepton, anguidine, bruceantin, mercaptopurine, harringtonine, cycloheximide",0.97469413473523,0.616184634019569,FALSE
"H2009","Pearson.est","protein tyrosine kinase inhibitor",-0.32738,-0.884,0.595,1003,0.72,"tyrphostin.A9, rheochrysidin, PP.121",0.22548303427145,0.142667503568732,FALSE
"H2009","Pearson.est","RAF inhibitor",0.28104,0.861,0.64,979,0.78,"regorafenib, sorafenib, CEP.32496, TAK.632, AZ.628, PLX.4720, SB.590885, GDC.0879, dabrafenib, LGX818, vemurafenib, RAF265",0.193820026016113,0.10790539730952,FALSE
"H2009","Pearson.est","RET tyrosine kinase inhibitor",0.62312,1.86,0.0414,252,0.115,"cabozantinib, sunitinib, regorafenib, sorafenib",1.3829996588791,0.939302159646388,TRUE
"H2009","Pearson.est","retinoid receptor agonist",-0.26681,-0.72,0.804,872,0.833,"bexarotene, CD.437, AM.580",0.0947439512515487,0.0793549985932124,FALSE
"H2009","Pearson.est","ribonucleotide reductase inhibitor",0.27482,0.802,0.687,109,0.828,"LY2334737, cladribine",0.16304326294045,0.0819696632151199,FALSE
"H2009","Pearson.est","serotonin receptor antagonist",-0.59051,-1.59,0.0442,1038,1,"SB.228357, lerisetron, ziprasidone, pirenperone, lurasidone, sertindole, tropisetron",1.35457773065091,0,FALSE
"H2009","Pearson.est","sodium channel blocker",-0.3746,-1.01,0.42,916,0.723,"A.803467, triamterene, mexiletine, lappaconite, butamben, mepivacaine",0.3767507096021,0.140861702705469,FALSE
"H2009","Pearson.est","src inhibitor",0.34199,1,0.425,896,0.594,"KX2.391, dasatinib, PP.2, masitinib, PP.1, saracatinib, ZM.306416, bosutinib, TG.100572",0.371611069949688,0.226213555018806,FALSE
"H2009","Pearson.est","sterol demethylase inhibitor",-0.2719,-0.725,0.807,900,0.848,"posaconazole, terconazole",0.0931264652779296,0.0716041477432862,FALSE
"H2009","Pearson.est","TGF beta receptor inhibitor",-0.44492,-1.19,0.265,757,0.627,"adaprev, SB.431542, D.4476",0.576754126063192,0.202732459169284,FALSE
"H2009","Pearson.est","thymidylate synthase inhibitor",-0.66164,-1.77,0.0182,1205,0.761,"capecitabine, carmofur",1.73992861201493,0.118615343229427,FALSE
"H2009","Pearson.est","topoisomerase inhibitor",0.54886,1.65,0.0316,216,0.162,"voreloxin, idarubicin, valrubicin, mitoxantrone, amsacrine, TAS.103, etoposide, doxorubicin, teniposide, licochalcone.a, daunorubicin, dexrazoxane, epirubicin",1.5003129173816,0.790484985457369,TRUE
"H2009","Pearson.est","tubulin polymerization inhibitor",0.66033,1.98,0.0271,289,0.0844,"vinblastine, BNC105, CYT.997, mebendazole, vindesine, taltobulin, verubulin, KX2.391, podophyllotoxin, oxibendazole, vincristine, fenbendazole, fosbretabulin, parbendazole, flubendazole, dolastatin.10, ABT.751",1.56703070912559,1.07365755337434,TRUE
"H2009","Pearson.est","tyrosine kinase inhibitor",0.36255,1.08,0.347,376,0.569,"cabozantinib, sunitinib, UNC2250, bafetinib, regorafenib, aminopurvalanol.a, BMS.599626, NVP.TAE226, sorafenib, dasatinib, GTP.14564, AMG.208, hypericin, apatinib",0.459670525209126,0.244887733604929,FALSE
"H2009","Pearson.est","VEGFR inhibitor",0.56038,1.64,0.0632,291,0.154,"SU014813, cabozantinib, sunitinib, MK.2461, PD.173074, linifanib, MGCD.265, regorafenib, axitinib, tivozanib, ENMD.2076, pazopanib, cediranib, lenvatinib, dovitinib, nintedanib, vatalanib, KI.8751, sorafenib, golvatinib, foretinib",1.19928292171761,0.812479279163537,FALSE
"H2009","Pearson.est","vitamin D receptor agonist",0.52109,1.57,0.0531,124,0.181,"tacalcitol, alfacalcidol, doxercalciferol",1.27490547891853,0.742321425130815,FALSE
"H2126","Pearson.est","EGFR inhibitor",0.61179,1.55,0.056,348,0.331,"vandetanib, CP.724714, AZD8931, CUDC.101, icotinib, XL.647, gefitinib, lapatinib, neratinib, WZ.4002, erlotinib, BIBU.1361, BMS.690514, rociletinib, poziotinib, pelitinib, ARRY.334543, dacomitinib, FERb.033, osimertinib, CGP.52411, PD.168393, afatinib, AST.1306, WZ.3146, canertinib, BMS.599626",1.2518119729938,0.480172006224281,FALSE
"H2126","Pearson.est","Abl kinase inhibitor",0.60069,1.51,0.0715,375,0.338,"ponatinib, dasatinib, flumatinib, metatinib, tozasertib, GZD824, nilotinib, KW.2449, ZM.306416",1.14569395819892,0.471083299722345,FALSE
"H2126","Pearson.est","acetylcholine receptor agonist",0.60837,1.55,0.054,383,0.331,"pilocarpine, xanomeline, nefiracetam",1.26760624017703,0.480172006224281,FALSE
"H2126","Pearson.est","acetylcholine receptor antagonist",0.55623,1.41,0.102,409,0.449,"dicycloverine, diphemanil, methscopolamine, darifenacin",0.991399828238082,0.347753658996677,FALSE
"H2126","Pearson.est","adenosine receptor antagonist",0.46684,1.17,0.285,45,0.569,"sulmazole",0.54515513999149,0.244887733604929,FALSE
"H2126","Pearson.est","adrenergic receptor agonist",0.28327,0.726,0.788,366,0.926,"buphenine, oxymetazoline, A61603, epinephrine, clenbuterol, isoetharine",0.103473782510445,0.0333890133180656,FALSE
"H2126","Pearson.est","adrenergic receptor antagonist",0.34888,0.9,0.584,458,0.818,"propranolol, pindolol, dihydroergocristine, metoprolol, idazoxan, practolol, RS.17053, atipamezole, naftidrofuryl, vincamine",0.233587152887601,0.087246696328677,FALSE
"H2126","Pearson.est","AKT inhibitor",0.52511,1.32,0.16,429,0.551,"AT7867, uprosertib, palomid.529, ONC201, triciribine, GSK2110183, CCT128930",0.795880017344075,0.258848401148215,FALSE
"H2126","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.41234,1.06,0.417,462,0.641,"AP26113, DMH1, CEP.37440, NVP.TAE684, AZD3463",0.379863945026242,0.193141970481183,FALSE
"H2126","Pearson.est","androgen receptor antagonist",-0.51129,-1.51,0.0969,1282,0.275,"RU.58841, bicalutamide",1.01367622294923,0.560667306169737,FALSE
"H2126","Pearson.est","antioxidant",0.61827,1.57,0.0494,414,0.379,"taurine, benfotiamine, trolox, rutin",1.30627305107635,0.421360790031928,FALSE
"H2126","Pearson.est","AP inhibitor",-0.75408,-2.14,0.00746,1290,0.0347,"LCL.161, GDC.0152, birinapant, idronoxil",2.12726117252733,1.45967052520913,TRUE
"H2126","Pearson.est","ATPase inhibitor",0.37935,0.971,0.494,635,0.746,"digitoxin, digitoxigenin, omeprazole, blebbistatin...., ouabain, evodiamine, thonzonium, oligomycin.a, NMS.873",0.306273051076353,0.127261172527331,FALSE
"H2126","Pearson.est","Aurora kinase inhibitor",0.49381,1.27,0.202,702,0.575,"hesperadin, ENMD.2076, AMG900, MLN.8054, tozasertib, CYC116, danusertib, KW.2449, barasertib.HQPA, CCT129202, alisertib, AT.9283, MK.8745, PHA.680632, CCT137690, SNS.314, aurora.a.inhibitor.i, barasertib, GSK1070916, PF.03814735, ZM.447439",0.694648630553376,0.24033215531037,FALSE
"H2126","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.35964,-1.06,0.352,1155,0.514,"valnemulin, radezolid, dirithromycin, azithromycin",0.453457336521869,0.289036881004724,FALSE
"H2126","Pearson.est","bacterial DNA gyrase inhibitor",-0.3184,-0.92,0.519,1125,0.67,"finafloxacin, sarafloxacin, nadifloxacin, norfloxacin, trovafloxacin",0.284832642151542,0.173925197299174,FALSE
"H2126","Pearson.est","BCL inhibitor",-0.2858,-0.854,0.63,1320,0.709,"ABT.737, venetoclax",0.200659450546418,0.149353764816933,FALSE
"H2126","Pearson.est","Bcr.Abl kinase inhibitor",0.6109,1.54,0.0388,320,0.315,"ponatinib, dasatinib, flumatinib, metatinib, tozasertib, GZD824, nilotinib",1.41116827440579,0.501689446210399,FALSE
"H2126","Pearson.est","benzodiazepine receptor agonist",-0.42007,-1.22,0.208,1352,0.42,"temazepam, piperazine, gamma.aminobutyric.acid, eprinomectin",0.681936665037238,0.3767507096021,FALSE
"H2126","Pearson.est","bromodomain inhibitor",0.49891,1.27,0.188,541,0.575,"I.BET.762, JQ1...., OTX015",0.72584215073632,0.24033215531037,FALSE
"H2126","Pearson.est","calcium channel blocker",0.46203,1.19,0.249,364,0.573,"penfluridol, cinnarazine, mibefradil, pranidipine, tetrandrine",0.603800652904264,0.24184537803261,FALSE
"H2126","Pearson.est","CC chemokine receptor antagonist",0.343,0.874,0.623,17,0.824,"RS.504393",0.20551195334083,0.0840727883028842,FALSE
"H2126","Pearson.est","CDK inhibitor",0.25773,0.665,0.862,624,0.927,"indirubin, P276.00, R547, PHA.848125, ribociclib, palbociclib, AZD5438, aminopurvalanol.a, AT.7519, alvocidib, arcyriaflavin.a, abemaciclib",0.0644927341752872,0.0329202658555029,FALSE
"H2126","Pearson.est","CHK inhibitor",-0.63566,-1.87,0.0268,1185,0.113,"CHIR.124, AZD7762, PF.477736, SCH.900776",1.57186520597121,0.94692155651658,TRUE
"H2126","Pearson.est","cyclooxygenase inhibitor",0.35172,0.91,0.591,241,0.818,"piroxicam, tepoxalin, suxibuzone, acetylsalicylsalicylic.acid, ramifenazone, FR.122047",0.228412519118745,0.087246696328677,FALSE
"H2126","Pearson.est","cytochrome P450 inhibitor",0.65095,1.64,0.0235,433,0.339,"PF.4981517, morin, eplerenone, cobicistat",1.62893213772826,0.469800301796918,FALSE
"H2126","Pearson.est","DNA alkylating agent",0.34296,0.878,0.627,307,0.837,"dacarbazine, TH.302, ifosfamide",0.202732459169284,0.07727454200674,FALSE
"H2126","Pearson.est","DNA inhibitor",-0.35305,-0.983,0.413,1353,0.6,"sangivamycin, pibenzimol, nithiamide, chlorambucil",0.384049948343599,0.221848749616356,FALSE
"H2126","Pearson.est","DNA methyltransferase inhibitor",0.40856,1.04,0.408,469,0.643,"RG108, disulfiram",0.38933983691012,0.191789027075778,FALSE
"H2126","Pearson.est","DNA polymerase inhibitor",0.26508,0.674,0.851,305,0.934,"cephalomannine, menadione",0.0700704399154121,0.0296531237699066,FALSE
"H2126","Pearson.est","DNA synthesis inhibitor",0.21878,0.554,0.959,663,0.969,"CB.10.277, azodicarbonamide, nelarabine, estramustine.phosphate, anisomycin, cyclocytidine, altretamine, artesunate",0.0181813928293364,0.0136762229492347,FALSE
"H2126","Pearson.est","dopamine receptor antagonist",0.2228,0.568,0.948,155,0.977,"UH.232...., clebopride",0.0231916626619338,0.0101054362812269,FALSE
"H2126","Pearson.est","estrogen receptor agonist",0.54821,1.39,0.116,96,0.46,"estradiol.cypionate, ethinyl.estradiol",0.935542010773082,0.337242168318426,FALSE
"H2126","Pearson.est","estrogen receptor antagonist",0.41082,1.06,0.394,606,0.641,"tamoxifen, toremifene, raloxifene, clomifene, fulvestrant",0.404503778174426,0.193141970481183,FALSE
"H2126","Pearson.est","FGFR inhibitor",0.32957,0.843,0.643,139,0.842,"PD.173074, orantinib",0.191789027075778,0.0746879085003505,FALSE
"H2126","Pearson.est","FLT3 inhibitor",0.5888,1.48,0.063,374,0.37,"midostaurin, ponatinib, sorafenib, ENMD.2076, GTP.14564, quizartinib, pacritinib, tozasertib, gilteritinib, KW.2449, lestaurtinib",1.20065945054642,0.431798275933005,FALSE
"H2126","Pearson.est","glucocorticoid receptor agonist",0.31874,0.81,0.699,146,0.858,"methylprednisolone, betamethasone, fluticasone.propionate, prednisolone, dexamethasone.acetate",0.155522824254319,0.0665127121512946,FALSE
"H2126","Pearson.est","glutamate receptor antagonist",-0.41767,-1.2,0.259,1238,0.413,"diazooxonorleucine, CPP, CGP.37849, kynurenic.acid, JNJ.16259685, latrepirdine",0.586700235918748,0.384049948343599,FALSE
