"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H3255","Pearson.est","DNA alkylating agent",-0.3224,-0.885,0.586,1045,0.984,"streptozotocin, carmustine, melphalan, satraplatin, cyclophosphamide, temozolomide",0.232102383981909,0.00700490156865849,FALSE
"H3255","Pearson.est","DNA inhibitor",-0.24169,-0.642,0.868,1358,0.948,"pibenzimol, nithiamide",0.0614802748235081,0.0231916626619338,FALSE
"H3255","Pearson.est","DNA methyltransferase inhibitor",0.65378,1.69,0.0331,411,0.609,"SGI.1027, azacitidine, decitabine, fdcyd",1.48017200622428,0.215382707367125,FALSE
"H3255","Pearson.est","DNA polymerase inhibitor",0.46659,1.18,0.266,171,1,"foscarnet, cidofovir, cephalomannine, idoxuridine",0.575118363368933,0,FALSE
"H3255","Pearson.est","DNA synthesis inhibitor",-0.32865,-0.864,0.607,1388,0.955,"altretamine, enocitabine",0.216811308924742,0.0199966284162537,FALSE
"H3255","Pearson.est","dopamine receptor antagonist",-0.34498,-0.907,0.54,1188,1,"ziprasidone, paliperidone, remoxipride, lurasidone, amisulpride",0.267606240177031,0,FALSE
"H3255","Pearson.est","estrogen receptor agonist",-0.33647,-0.864,0.616,1126,0.955,"ethinyl.estradiol, estrone, erteberel",0.210419287835575,0.0199966284162537,FALSE
"H3255","Pearson.est","estrogen receptor antagonist",-0.78386,-2.1,0.00233,1287,0.0939,"danazol, raloxifene, fulvestrant, tamoxifen",2.63264407897398,1.02733440773389,TRUE
"H3255","Pearson.est","FGFR inhibitor",-0.22949,-0.607,0.923,330,0.959,"orantinib, AZD4547, regorafenib, erdafitinib, PD.173074, dovitinib, nintedanib, MK.2461, lenvatinib, lucitanib",0.0347982989740879,0.0181813928293364,FALSE
"H3255","Pearson.est","FLT3 inhibitor",-0.3107,-0.826,0.668,1171,0.935,"TG.101348, KW.2449, quizartinib, TG.02, sunitinib, lestaurtinib",0.175223537524454,0.0291883891274822,FALSE
"H3255","Pearson.est","glucocorticoid receptor agonist",-0.35685,-0.948,0.502,956,1,"flumethasone, desonide, halcinonide, triamcinolone.acetonide, rimexolone, fludroxycortide, prednisolone, triamcinolone, beclomethasone.dipropionate, prednisolone.acetate, fluticasone.propionate, fluocinolone.acetonide, piretanide, dexamethasone.acetate, flumethasone.pivalate, hydrocortisone",0.299296282854981,0,FALSE
"H3255","Pearson.est","glutamate receptor antagonist",0.30336,0.758,0.77,258,0.877,"ACDPP, tiletamine, kynurenic.acid",0.113509274827518,0.0570004066339595,FALSE
"H3255","Pearson.est","glycogen synthase kinase inhibitor",0.37363,0.96,0.456,31,0.85,"CHIR.99021",0.341035157335565,0.0705810742857073,FALSE
"H3255","Pearson.est","growth factor receptor inhibitor",-0.51585,-1.36,0.148,1176,0.709,"GSK1838705A, GW.441756, lestaurtinib",0.829738284605043,0.149353764816933,FALSE
"H3255","Pearson.est","HCV inhibitor",0.40114,1.02,0.435,63,0.99,"daclatasvir",0.361510743045363,0.00436480540245009,FALSE
"H3255","Pearson.est","HDAC inhibitor",0.46123,1.16,0.263,407,1,"chidamide, nexturastat.a, panobinostat, belinostat, NSC.3852, SB.939, scriptaid, M.344, ACY.1215, entinostat, resminostat, mocetinostat, romidepsin, givinostat",0.580044251510242,0,FALSE
"H3255","Pearson.est","histamine receptor antagonist",-0.25592,-0.671,0.829,1103,0.938,"cyproheptadine, terfenadine, tiotidine, ranitidine, ebastine, BF2.649, epinastine",0.0814454694497265,0.0277971616209356,FALSE
"H3255","Pearson.est","HMGCR inhibitor",0.31895,0.808,0.686,257,0.875,"atorvastatin, simvastatin",0.163675884293248,0.0579919469776868,FALSE
"H3255","Pearson.est","HSP inhibitor",0.56564,1.45,0.0994,216,0.709,"BIIB021, NMS.E973, PU.H71, NVP.AUY922, SNX.2112, ganetespib, SNX.5422",1.00261361560269,0.149353764816933,FALSE
"H3255","Pearson.est","JAK inhibitor",-0.31267,-0.84,0.609,1171,0.971,"TG.101348, filgotinib, AZD1480, CEP.33779, TG.02, lestaurtinib",0.215382707367125,0.0127807700919951,FALSE
"H3255","Pearson.est","KIT inhibitor",0.29528,0.765,0.75,80,0.892,"midostaurin, OSI.930, dasatinib",0.1249387366083,0.0496351456238769,FALSE
"H3255","Pearson.est","MDM inhibitor",-0.29196,-0.768,0.744,421,0.898,"serdemetan, idasanutlin, AMG.232, nutlin.3, CGM097, RITA",0.128427064454121,0.0467236633326956,FALSE
"H3255","Pearson.est","MEK inhibitor",-0.30982,-0.831,0.641,1197,0.957,"refametinib, nobiletin, MEK162, arctigenin, BIX.02188",0.193141970481183,0.0190880622231565,FALSE
"H3255","Pearson.est","MET inhibitor",-0.61545,-1.6,0.0516,1144,0.422,"INC.280, PHA.665752, NVP.BVU972, AMG458",1.28735029837279,0.374687549038326,FALSE
"H3255","Pearson.est","microtubule inhibitor",0.42306,1.11,0.312,151,0.942,"estramustine.phosphate, triclabendazole",0.505845405981557,0.0259490972071227,FALSE
"H3255","Pearson.est","mTOR inhibitor",0.69455,1.78,0.0156,190,0.677,"deforolimus, PI.103, AZD8055, PKI.179, everolimus, torin.1, NVP.BEZ235, temsirolimus, MLN0128, LY3023414, AZD2014, PP242, GDC.0980, WYE.125132, sirolimus, torin.2",1.80687540164554,0.169411331314856,FALSE
"H3255","Pearson.est","NFkB pathway inhibitor",-0.40553,-1.08,0.332,1039,1,"curcumin, tyloxapol, IKK.2.inhibitor.V, Ro.106.9920, bindarit, parthenolide, betulinic.acid",0.478861916295964,0,FALSE
"H3255","Pearson.est","opioid receptor agonist",-0.41123,-1.07,0.357,1268,1,"ADL5859, salvinorin.a",0.447331783887807,0,FALSE
"H3255","Pearson.est","p38 MAPK inhibitor",-0.21056,-0.556,0.945,1150,0.974,"TAK.715, skepinone.l",0.0245681914907371,0.0114410431213845,FALSE
"H3255","Pearson.est","PARP inhibitor",-0.59429,-1.56,0.0751,1033,0.432,"niraparib, AZD2461, olaparib, AG.14361, talazoparib",1.12436006299583,0.364516253185088,FALSE
"H3255","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.29832,-0.813,0.649,1116,0.872,"lenvatinib, KI.8751, axitinib, vatalanib, telatinib, CP.673451, sunitinib, masitinib",0.187755303199631,0.0594835150674328,FALSE
"H3255","Pearson.est","phosphatase inhibitor",-0.30875,-0.796,0.688,1159,0.876,"CID.5458317, menadione, alexidine",0.162411561764489,0.0574958938319193,FALSE
"H3255","Pearson.est","phosphodiesterase inhibitor",0.27198,0.689,0.825,259,0.873,"papaverine, enoximone, EMD.53998",0.0835460514500749,0.0589857562944303,FALSE
"H3255","Pearson.est","PI3K inhibitor",0.38613,1,0.451,493,0.884,"PI.103, PKI.179, NVP.BEZ235, BGT226, LY3023414, GDC.0980, voxtalisib, SB.2343, PF.04691502, ZSTK.474, buparlisib, PF.05212384, PI3K.IN.2, CUDC.907, PI.828",0.345823458122039,0.0535477349869269,FALSE
"H3255","Pearson.est","PLK inhibitor",0.36849,0.922,0.532,917,0.82,"HMN.214, BI.2536, volasertib, NMS.1286937, rigosertib, GSK461364, GW.843682X",0.274088367704952,0.0861861476162833,FALSE
"H3255","Pearson.est","potassium channel blocker",0.5926,1.51,0.0622,423,0.813,"ML133, ibutilide, oleoylethanolamide, mepivacaine, dofetilide",1.20620961530918,0.0899094544059319,FALSE
"H3255","Pearson.est","PPAR receptor agonist",-0.31467,-0.823,0.681,968,0.911,"GW.501516, S26948, clofibrate, fenofibrate",0.166852888087215,0.0404816230270017,FALSE
"H3255","Pearson.est","progesterone receptor agonist",-0.71483,-1.88,0.0129,1208,0.139,"norgestrel, melengestrol.acetate, dienogest, nomegestrol.acetate, danazol, norethindrone.acetate",1.88941028970075,0.856985199745905,TRUE
"H3255","Pearson.est","proteasome inhibitor",0.43907,1.14,0.3,146,1,"ONX.0914, MG.132",0.522878745280338,0,FALSE
"H3255","Pearson.est","protein synthesis inhibitor",0.26051,0.675,0.83,297,0.866,"clofoctol, cycloheximide, thiostrepton, puromycin, brefeldin.a",0.0809219076239261,0.0624821079826534,FALSE
"H3255","Pearson.est","protein tyrosine kinase inhibitor",0.33138,0.846,0.642,198,0.868,"AV.412, NVP.TAE226, mubritinib",0.192464971931147,0.0614802748235081,FALSE
"H3255","Pearson.est","RAF inhibitor",0.49427,1.24,0.246,338,1,"SB.590885, vemurafenib, sorafenib, LGX818, dabrafenib, AZ.628",0.609064892896621,0,FALSE
"H3255","Pearson.est","RET tyrosine kinase inhibitor",-0.30972,-0.821,0.661,1375,0.885,"sunitinib",0.17979854051436,0.0530567293021746,FALSE
"H3255","Pearson.est","retinoid receptor agonist",0.27529,0.703,0.815,102,0.878,"LE.135",0.0888423912600234,0.0565054840938974,FALSE
"H3255","Pearson.est","ribonucleotide reductase inhibitor",-0.36591,-0.978,0.462,1438,1,"pentostatin",0.335358024443874,0,FALSE
"H3255","Pearson.est","serotonin receptor agonist",-0.64949,-1.69,0.0566,1179,0.337,"NAN.190, ipsapirone, zolmitriptan, aripiprazole",1.24718356881173,0.472370099128661,FALSE
"H3255","Pearson.est","serotonin receptor antagonist",-0.3813,-1,0.422,1088,1,"RS.16566, tropisetron, ziprasidone, paliperidone, lurasidone, aripiprazole",0.374687549038326,0,FALSE
"H3255","Pearson.est","sodium channel blocker",0.31361,0.802,0.669,486,0.858,"brivaracetam, ajmaline, butamben, mepivacaine, cibenzoline, mexiletine",0.174573882232177,0.0665127121512946,FALSE
"H3255","Pearson.est","src inhibitor",-0.34036,-0.906,0.559,1294,1,"PP.2, masitinib",0.252588192113577,0,FALSE
"H3255","Pearson.est","sterol demethylase inhibitor",0.36053,0.925,0.527,10,0.847,"chlormidazole",0.278189384787453,0.0721165896692931,FALSE
"H3255","Pearson.est","TGF beta receptor inhibitor",-0.45113,-1.22,0.234,941,0.906,"repsox, adaprev, SB.431542, D.4476, SB.525334",0.630784142589857,0.0428718023231869,FALSE
"H3255","Pearson.est","thymidylate synthase inhibitor",-0.34327,-0.908,0.545,495,1,"ftorafur, raltitrexed, carmofur, doxifluridine, capecitabine, trifluridine",0.263603497723358,0,FALSE
"H3255","Pearson.est","topoisomerase inhibitor",0.27234,0.709,0.824,157,0.895,"mitoxantrone, idarubicin, exatecan.mesylate, doxorubicin",0.0840727883028842,0.048176964684088,FALSE
"H3255","Pearson.est","tubulin polymerization inhibitor",0.40052,1.01,0.423,492,0.907,"epothilone.b, mebendazole, oxibendazole, BNC105, vinorelbine, CYT.997, fenbendazole, taltobulin, verubulin, indibulin, plinabulin, parbendazole, KX2.391, dolastatin.10",0.373659632624958,0.0423927129399047,FALSE
"H3255","Pearson.est","tyrosine kinase inhibitor",0.31492,0.812,0.677,522,0.898,"dasatinib, AV.412, NVP.TAE226, mubritinib, bafetinib, sorafenib, tyrphostin.A9, GTP.14564, tivantinib, vandetanib, apatinib, PP.121, regorafenib, aminopurvalanol.a",0.169411331314856,0.0467236633326956,FALSE
"H3255","Pearson.est","VEGFR inhibitor",0.22416,0.59,0.947,118,0.927,"BMS.690514, OSI.930, XL.647, SAR131675",0.0236500209967266,0.0329202658555029,FALSE
"H3255","Pearson.est","vitamin D receptor agonist",0.57496,1.46,0.105,524,0.815,"ercalcitriol, calcitriol, maxacalcitol, tacalcitol, doxercalciferol",0.978810700930062,0.0888423912600234,FALSE
"H1648","Pearson.est","EGFR inhibitor",0.43902,1.14,0.287,414,1,"CUDC.101, ARRY.334543, BMS.690514, erlotinib, tyrphostin.AG.1478, XL.647, canertinib, WZ.3146, brigatinib, gefitinib, AST.1306, PD.168393, BIBU.1361, icotinib, AZD8931, lapatinib, pelitinib, BIBX.1382, osimertinib, afatinib, rociletinib, GW.583340, vandetanib",0.542118103266008,0,FALSE
"H1648","Pearson.est","Abl kinase inhibitor",0.33285,0.842,0.611,186,0.861,"dasatinib, metatinib, bafetinib",0.213958789757446,0.0649968485463452,FALSE
"H1648","Pearson.est","acetylcholine receptor agonist",0.2306,0.581,0.946,127,0.962,"xanomeline",0.0241088635982073,0.0168249279621871,FALSE
"H1648","Pearson.est","acetylcholine receptor antagonist",-0.7901,-2.09,0.00421,1327,0.0437,"dicycloverine, methscopolamine, iododexetimide",2.37571790416433,1.35951856302958,TRUE
"H1648","Pearson.est","adenosine receptor antagonist",0.37232,0.955,0.48,137,0.884,"theophylline, PSB.1115",0.318758762624413,0.0535477349869269,FALSE
"H1648","Pearson.est","adrenergic receptor agonist",-0.37097,-0.983,0.474,1413,0.926,"norepinephrine, isoetharine",0.324221658325915,0.0333890133180656,FALSE
"H1648","Pearson.est","adrenergic receptor antagonist",0.3527,0.908,0.562,178,0.868,"practolol, idazoxan, propranolol, vincamine",0.250263684430939,0.0614802748235081,FALSE
"H1648","Pearson.est","AKT inhibitor",0.45328,1.16,0.279,345,1,"MK.2206, triciribine, AT7867, palomid.529, ONC201",0.554395796726402,0,FALSE
"H1648","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.29754,-0.769,0.724,1169,0.91,"alectinib, CEP.37440, DMH1",0.140261433802853,0.0409586076789064,FALSE
"H1648","Pearson.est","androgen receptor antagonist",-0.74899,-1.99,0.00638,1172,0.0688,"nilutamide, flutamide, enzalutamide, cyproterone.acetate",2.19517932127884,1.16241156176449,TRUE
"H1648","Pearson.est","antioxidant",-0.62411,-1.61,0.0678,1124,0.358,"benfotiamine, trolox",1.16877030613294,0.446116973356126,FALSE
"H1648","Pearson.est","AP inhibitor",0.64659,1.65,0.045,68,0.794,"birinapant, GDC.0152",1.34678748622466,0.100179497572904,FALSE
"H1648","Pearson.est","ATPase inhibitor",0.38965,1.03,0.381,373,0.852,"k.strophanthidin, oligomycin.a, evodiamine, ouabain, blebbistatin...., NMS.873",0.419075024324381,0.0695604052332999,FALSE
"H1648","Pearson.est","Aurora kinase inhibitor",0.26311,0.689,0.817,510,0.928,"MK.5108, barasertib.HQPA, barasertib, ENMD.2076, alisertib, MK.8745, ZM.447439, PF.03814735, CCT137690, danusertib",0.0877779434675845,0.0324520237811379,FALSE
"H1648","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.3809,-1.03,0.395,1314,1,"azalomycin.b, dirithromycin",0.40340290437354,0,FALSE
"H1648","Pearson.est","bacterial DNA gyrase inhibitor",0.34199,0.886,0.582,269,0.81,"lomefloxacin, novobiocin, finafloxacin",0.235077015350112,0.0915149811213502,FALSE
"H1648","Pearson.est","BCL inhibitor",-0.39017,-1.02,0.389,1401,1,"gossypol, ABT.737",0.410050398674292,0,FALSE
"H1648","Pearson.est","Bcr.Abl kinase inhibitor",0.40257,1.04,0.398,186,0.88,"dasatinib, metatinib, bafetinib",0.400116927926312,0.0555173278498314,FALSE
"H1648","Pearson.est","benzodiazepine receptor agonist",0.42871,1.1,0.322,108,1,"gamma.aminobutyric.acid, ivermectin, ZK.93423, bentazepam",0.492144128304169,0,FALSE
"H1648","Pearson.est","bromodomain inhibitor",-0.45891,-1.21,0.248,1220,0.908,"I.BET151, PFI.1",0.605548319173784,0.0419141514789149,FALSE
"H1648","Pearson.est","calcium channel blocker",-0.31662,-0.829,0.636,1080,0.941,"pranidipine, SR.33805, efonidipine.monoethanolate, mibefradil",0.196542884351586,0.0264103765727431,FALSE
"H1648","Pearson.est","CC chemokine receptor antagonist",-0.26579,-0.693,0.837,383,0.904,"ZK811752, UNBS.5162, MK.0812, RS.504393, SB.225002, navarixin, PF.04136309",0.07727454200674,0.0438315695246367,FALSE
"H1648","Pearson.est","CDK inhibitor",-0.2905,-0.762,0.719,1036,0.851,"R547, PHA.848125, AZD5438, indirubin, abemaciclib, ribociclib, JNJ.7706621, BMS.265246, TG.02",0.143271109617117,0.0700704399154121,FALSE
"H1648","Pearson.est","CHK inhibitor",-0.53591,-1.39,0.139,1193,0.605,"SCH.900776, AZD7762, SB.218078",0.856985199745905,0.218244625347531,FALSE
"H1648","Pearson.est","cyclooxygenase inhibitor",-0.38464,-1,0.414,1225,0.933,"acetylsalicylsalicylic.acid, AM.404, tryptanthrin, FR.122047, piroxicam, naproxen",0.382999658879101,0.0301183562535,FALSE
"H1648","Pearson.est","cytochrome P450 inhibitor",0.50524,1.33,0.155,318,0.904,"PF.4981517, morin, eplerenone",0.809668301829709,0.0438315695246367,FALSE
"H1648","Pearson.est","DNA alkylating agent",-0.31305,-0.814,0.664,942,0.94,"TH.302, mitomycin.c, carmustine, streptozotocin, melphalan, satraplatin, cyclophosphamide, temozolomide",0.177831920631982,0.0268721464003014,FALSE
"H1648","Pearson.est","DNA inhibitor",-0.23659,-0.607,0.905,1363,0.935,"pibenzimol, nithiamide",0.0433514207947967,0.0291883891274822,FALSE
"H1648","Pearson.est","DNA methyltransferase inhibitor",0.60751,1.59,0.0615,564,0.536,"decitabine, SGI.1027, azacitidine, fdcyd, RG108",1.21112488422458,0.27083521030723,FALSE
"H1648","Pearson.est","DNA polymerase inhibitor",0.41069,1.07,0.386,238,0.919,"foscarnet, cephalomannine, cidofovir, idoxuridine",0.413412695328245,0.0366844886138887,FALSE
"H1648","Pearson.est","DNA synthesis inhibitor",-0.33966,-0.886,0.564,1388,0.957,"altretamine, enocitabine",0.248720896016658,0.0190880622231565,FALSE
"H1648","Pearson.est","dopamine receptor antagonist",-0.3466,-0.903,0.545,1190,0.956,"ziprasidone, paliperidone, remoxipride, lurasidone, amisulpride",0.263603497723358,0.0195421077238999,FALSE
"H1648","Pearson.est","estrogen receptor agonist",-0.2993,-0.779,0.708,1101,0.974,"ethinyl.estradiol, estrone, erteberel",0.149966742310231,0.0114410431213845,FALSE
"H1648","Pearson.est","estrogen receptor antagonist",-0.80953,-2.18,0,1265,0.0261,"danazol, raloxifene, fulvestrant, tamoxifen",Inf,1.58335949266172,TRUE
"H1648","Pearson.est","FGFR inhibitor",-0.2427,-0.633,0.878,349,0.953,"orantinib, regorafenib, erdafitinib, AZD4547, PD.173074, dovitinib, nintedanib, MK.2461, lenvatinib, lucitanib",0.0565054840938974,0.0209070993616736,FALSE
"H1648","Pearson.est","FLT3 inhibitor",-0.3725,-1,0.433,1155,0.933,"pacritinib, TG.101348, quizartinib, KW.2449, TG.02, sunitinib, lestaurtinib",0.363512103646635,0.0301183562535,FALSE
"H1648","Pearson.est","glucocorticoid receptor agonist",-0.39656,-1.05,0.377,999,1,"halcinonide, desonide, triamcinolone.acetonide, flumethasone, rimexolone, triamcinolone, prednisolone, prednisolone.acetate, beclomethasone.dipropionate, fluticasone.propionate, piretanide, fluocinolone.acetonide, flumethasone.pivalate, dexamethasone.acetate, hydrocortisone",0.423658649794207,0,FALSE
"H1648","Pearson.est","glutamate receptor antagonist",0.28994,0.746,0.758,351,0.932,"ACDPP, tiletamine, kynurenic.acid, CGP.37849",0.120330794367946,0.0305840876460186,FALSE
"H1648","Pearson.est","glycogen synthase kinase inhibitor",0.36302,0.928,0.53,33,0.862,"CHIR.99021",0.275724130399211,0.0644927341752872,FALSE
"H1648","Pearson.est","growth factor receptor inhibitor",-0.56773,-1.48,0.0875,1012,0.484,"GSK1904529A, PHA.848125, GSK1838705A, GW.441756, lestaurtinib",1.05799194697769,0.315154638355588,FALSE
"H1648","Pearson.est","HCV inhibitor",0.41064,1.08,0.365,71,0.957,"daclatasvir",0.437707135543525,0.0190880622231565,FALSE
"H1648","Pearson.est","HDAC inhibitor",0.46699,1.2,0.266,341,1,"chidamide, nexturastat.a, panobinostat, belinostat, NSC.3852, SB.939, scriptaid, ACY.1215, entinostat, M.344, resminostat, mocetinostat",0.575118363368933,0,FALSE
"H1648","Pearson.est","histamine receptor antagonist",-0.2381,-0.616,0.927,1003,0.948,"ICI.162846, cyproheptadine, ranitidine, tiotidine, terfenadine, ebastine, epinastine, BF2.649",0.0329202658555029,0.0231916626619338,FALSE
"H1648","Pearson.est","HMGCR inhibitor",0.40417,1.05,0.381,185,0.91,"atorvastatin, simvastatin",0.419075024324381,0.0409586076789064,FALSE
"H1648","Pearson.est","HSP inhibitor",0.52317,1.38,0.15,244,0.878,"BIIB021, NMS.E973, PU.H71, SNX.2112, NVP.AUY922, SNX.5422, ganetespib",0.823908740944319,0.0565054840938974,FALSE
"H1648","Pearson.est","JAK inhibitor",-0.377,-1,0.429,1155,0.933,"pacritinib, TG.101348, filgotinib, AZD1480, CEP.33779, TG.02, lestaurtinib",0.367542707815276,0.0301183562535,FALSE
"H1648","Pearson.est","KIT inhibitor",-0.2915,-0.765,0.746,1294,0.869,"vatalanib, telatinib, sunitinib, masitinib",0.127261172527331,0.0609802235513335,FALSE
"H1648","Pearson.est","MDM inhibitor",-0.29473,-0.778,0.718,425,0.947,"serdemetan, idasanutlin, AMG.232, CGM097, nutlin.3, RITA",0.1438755557577,0.0236500209967266,FALSE
"H1648","Pearson.est","MEK inhibitor",-0.32479,-0.858,0.617,1215,0.945,"refametinib, nobiletin, BIX.02188, MEK162, arctigenin",0.209714835966758,0.0245681914907371,FALSE
"H1648","Pearson.est","MET inhibitor",-0.63363,-1.66,0.0489,1157,0.327,"INC.280, PHA.665752, NVP.BVU972, AMG458",1.31069114087638,0.485452247339714,FALSE
"H1648","Pearson.est","microtubule inhibitor",0.39871,1.02,0.419,158,0.828,"estramustine.phosphate, triclabendazole",0.377785977033705,0.0819696632151199,FALSE
"H1648","Pearson.est","mTOR inhibitor",0.68077,1.73,0.0155,311,0.977,"deforolimus, PI.103, AZD8055, PKI.179, everolimus, torin.1, temsirolimus, NVP.BEZ235, LY3023414, MLN0128, AZD2014, PP242, GDC.0980, sirolimus, torin.2, WYE.125132, SB.2343, voxtalisib, palomid.529",1.80966830182971,0.0101054362812269,FALSE
"H1648","Pearson.est","NFkB pathway inhibitor",-0.42286,-1.09,0.338,1016,1,"tyloxapol, IKK.2.inhibitor.V, curcumin, bindarit, Ro.106.9920, parthenolide, betulinic.acid",0.471083299722345,0,FALSE
"H1648","Pearson.est","opioid receptor agonist",-0.42753,-1.13,0.296,1270,1,"ADL5859, salvinorin.a",0.528708288941061,0,FALSE
"H1648","Pearson.est","p38 MAPK inhibitor",-0.22903,-0.594,0.92,1089,0.924,"TAK.715, skepinone.l",0.0362121726544447,0.0343280287798933,FALSE
"H1648","Pearson.est","PARP inhibitor",-0.57872,-1.54,0.0747,1001,0.428,"AZD2461, niraparib, olaparib, AG.14361, talazoparib",1.1266793981846,0.368556230986828,FALSE
"H1648","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.30889,-0.83,0.624,1294,0.971,"vatalanib, telatinib, CP.673451, sunitinib, masitinib",0.204815410317576,0.0127807700919951,FALSE
"H1648","Pearson.est","phosphatase inhibitor",-0.33563,-0.862,0.596,1194,0.971,"menadione, CID.5458317, alexidine",0.224753740259764,0.0127807700919951,FALSE
"H1648","Pearson.est","phosphodiesterase inhibitor",0.28265,0.734,0.769,278,0.92,"papaverine, enoximone, EMD.53998",0.114073660198569,0.0362121726544447,FALSE
"H1648","Pearson.est","PI3K inhibitor",0.3714,0.947,0.511,360,0.861,"PI.103, PKI.179, BGT226, NVP.BEZ235, LY3023414, GDC.0980, SB.2343, voxtalisib, ZSTK.474, PF.04691502, buparlisib",0.291579099865287,0.0649968485463452,FALSE
"H1648","Pearson.est","PLK inhibitor",0.31783,0.833,0.669,990,0.847,"HMN.214, BI.2536, volasertib, NMS.1286937, GSK461364, rigosertib, GW.843682X",0.174573882232177,0.0721165896692931,FALSE
"H1648","Pearson.est","potassium channel blocker",0.61961,1.63,0.0454,390,0.588,"ML133, ibutilide, mepivacaine, oleoylethanolamide, dofetilide",1.3429441471429,0.230622673923862,FALSE
"H1648","Pearson.est","PPAR receptor agonist",-0.28311,-0.748,0.749,1387,0.851,"fenofibrate",0.125518182300534,0.0700704399154121,FALSE
"H1648","Pearson.est","progesterone receptor agonist",-0.71232,-1.85,0.0172,1214,0.15,"norgestrel, dienogest, danazol, melengestrol.acetate, nomegestrol.acetate, norethindrone.acetate",1.76447155309245,0.823908740944319,TRUE
"H1648","Pearson.est","proteasome inhibitor",0.34414,0.886,0.567,210,0.81,"ONX.0914, MG.132",0.246416941107093,0.0915149811213502,FALSE
"H1648","Pearson.est","protein synthesis inhibitor",0.26426,0.682,0.83,304,0.91,"clofoctol, cycloheximide, brefeldin.a, puromycin, thiostrepton",0.0809219076239261,0.0409586076789064,FALSE
"H1648","Pearson.est","protein tyrosine kinase inhibitor",-0.29945,-0.775,0.711,1338,0.926,"CP.724714, rheochrysidin",0.148130399270234,0.0333890133180656,FALSE
"H1648","Pearson.est","RAF inhibitor",0.45136,1.17,0.281,371,1,"SB.590885, vemurafenib, LGX818, sorafenib, dabrafenib, AZ.628",0.55129368009492,0,FALSE
"H1648","Pearson.est","RET tyrosine kinase inhibitor",-0.35813,-0.926,0.54,1397,0.978,"sunitinib",0.267606240177031,0.00966114521239857,FALSE
"H1648","Pearson.est","retinoid receptor agonist",0.30451,0.789,0.709,280,0.893,"LE.135, adarotene",0.149353764816933,0.0491485411114536,FALSE
"H1648","Pearson.est","ribonucleotide reductase inhibitor",-0.37293,-0.94,0.505,1441,0.987,"pentostatin",0.296708621881339,0.00568284733036327,FALSE
"H1648","Pearson.est","serotonin receptor agonist",-0.68253,-1.84,0.0247,1208,0.131,"NAN.190, ipsapirone, zolmitriptan, aripiprazole",1.60730304674033,0.882728704344236,TRUE
"H1648","Pearson.est","serotonin receptor antagonist",-0.42248,-1.08,0.347,1093,1,"RS.16566, tropisetron, ziprasidone, paliperidone, lurasidone, aripiprazole",0.459670525209126,0,FALSE
"H1648","Pearson.est","sodium channel blocker",0.37794,0.988,0.473,382,0.853,"brivaracetam, ajmaline, cibenzoline, mepivacaine, butamben, mexiletine",0.325138859262188,0.069050968832477,FALSE
"H1648","Pearson.est","src inhibitor",-0.35053,-0.909,0.542,1291,0.98,"PP.2, masitinib",0.266000713461613,0.00877392430750515,FALSE
"H1648","Pearson.est","sterol demethylase inhibitor",0.34072,0.9,0.571,14,0.847,"chlormidazole",0.243363891754152,0.0721165896692931,FALSE
"H1648","Pearson.est","TGF beta receptor inhibitor",-0.47678,-1.26,0.208,1002,0.846,"SB.431542, adaprev, SB.525334, D.4476",0.681936665037238,0.0726296369609765,FALSE
"H1648","Pearson.est","thymidylate synthase inhibitor",-0.2982,-0.767,0.736,430,0.889,"ftorafur, doxifluridine, raltitrexed, carmofur, capecitabine, trifluridine",0.133122185662501,0.0510982390297863,FALSE
"H1648","Pearson.est","topoisomerase inhibitor",0.2791,0.731,0.795,133,0.897,"mitoxantrone, idarubicin, exatecan.mesylate, doxorubicin",0.0996328713435297,0.0472075569559079,FALSE
"H1648","Pearson.est","tubulin polymerization inhibitor",0.4118,1.08,0.324,499,0.957,"mebendazole, epothilone.b, oxibendazole, BNC105, CYT.997, vinorelbine, fenbendazole, taltobulin, indibulin, verubulin, dolastatin.10, plinabulin, podophyllotoxin, KX2.391, parbendazole",0.489454989793388,0.0190880622231565,FALSE
"H1648","Pearson.est","tyrosine kinase inhibitor",0.24889,0.638,0.88,517,0.936,"dasatinib, AV.412, bafetinib, NVP.TAE226, mubritinib, sorafenib, GTP.14564, tyrphostin.A9, vandetanib, tivantinib, apatinib, PP.121, regorafenib",0.0555173278498314,0.0287241512618947,FALSE
"H1648","Pearson.est","VEGFR inhibitor",0.20014,0.516,0.963,135,0.973,"BMS.690514, XL.647, OSI.930, SAR131675",0.0163737128754655,0.0118871597316481,FALSE
"H1648","Pearson.est","vitamin D receptor agonist",0.56759,1.43,0.111,515,0.877,"ercalcitriol, calcitriol, maxacalcitol, tacalcitol, doxercalciferol",0.954677021213343,0.0570004066339595,FALSE
