"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H1975","Pearson.est","sodium channel blocker",-0.30052,-0.796,0.66,1038,0.855,"A.803467, oxcarbazepine, benzocaine, mexiletine, benzethonium, mepivacaine",0.180456064458131,0.0680338852718274,FALSE
"H1975","Pearson.est","src inhibitor",0.28521,0.728,0.772,298,0.929,"KX2.391, TG.100572, saracatinib",0.112382699664264,0.0319842860063582,FALSE
"H1975","Pearson.est","sterol demethylase inhibitor",0.31027,0.793,0.714,403,0.961,"ketoconazole, lanoconazole, posaconazole",0.146301788223826,0.0172766123314547,FALSE
"H1975","Pearson.est","TGF beta receptor inhibitor",0.74997,1.92,0.0053,307,0.246,"LY2109761, SB.525334, repsox, D.4476",2.27572413039921,0.609064892896621,TRUE
"H1975","Pearson.est","thymidylate synthase inhibitor",0.73976,1.91,0.00735,292,0.134,"ftorafur, doxifluridine, raltitrexed, trifluridine, carmofur",2.13371266091581,0.872895201635192,TRUE
"H1975","Pearson.est","topoisomerase inhibitor",0.27317,0.695,0.823,249,0.954,"dexrazoxane, SN.38, exatecan.mesylate, genz.644282, camptothecin, topotecan",0.0846001647877302,0.0204516252959049,FALSE
"H1975","Pearson.est","tubulin polymerization inhibitor",0.50617,1.3,0.192,397,0.525,"vinorelbine, vincristine, KX2.391, CYT.997, combretastatin.A.4, taltobulin, oxibendazole, podophyllotoxin, plinabulin, dolastatin.10, albendazole, indibulin",0.71669877129645,0.279840696594043,FALSE
"H1975","Pearson.est","tyrosine kinase inhibitor",-0.35049,-0.948,0.491,1322,0.805,"mubritinib, cabozantinib, aminopurvalanol.a, UNC2250, dasatinib, NVP.TAE226",0.308918507877032,0.0942041196321315,FALSE
"H1975","Pearson.est","VEGFR inhibitor",-0.26555,-0.72,0.782,1309,0.909,"linifanib, semaxanib, SAR131675, SU014813, cabozantinib, axitinib, KI.8751",0.106793246940152,0.0414361167780325,FALSE
"H1975","Pearson.est","vitamin D receptor agonist",0.50276,1.31,0.182,34,0.571,"maxacalcitol",0.739928612014925,0.243363891754152,FALSE
"H2009","Pearson.est","EGFR inhibitor",-0.29935,-0.734,0.82,1028,0.896,"rociletinib, osimertinib, OSI.420, tyrphostin.AG.494, pelitinib, canertinib, WZ8040, gefitinib, PD.153035, afatinib, erlotinib, TAK.285, icotinib, BIBX.1382, tyrphostin.AG.1478, BIBU.1361",0.0861861476162833,0.0476919903378748,FALSE
"H2009","Pearson.est","Abl kinase inhibitor",-0.23614,-0.59,0.932,1275,0.961,"bafetinib, bosutinib",0.0305840876460186,0.0172766123314547,FALSE
"H2009","Pearson.est","acetylcholine receptor agonist",0.28183,0.785,0.702,35,0.905,"xanomeline",0.153662887870195,0.0433514207947967,FALSE
"H2009","Pearson.est","acetylcholine receptor antagonist",-0.49055,-1.2,0.247,1281,0.891,"dicycloverine, diphemanil",0.607303046740334,0.0501222959631252,FALSE
"H2009","Pearson.est","adenosine receptor antagonist",-0.47233,-1.19,0.267,1080,0.872,"SCH.58261, CGS.15943, sulmazole",0.573488738635425,0.0594835150674328,FALSE
"H2009","Pearson.est","adrenergic receptor agonist",-0.28913,-0.716,0.809,755,0.901,"norepinephrine, xylazine, terbutaline, oxymetazoline, A61603, metaraminol, isoxsuprine, clenbuterol, buphenine, epinephrine",0.0920514783877277,0.045275209020937,FALSE
"H2009","Pearson.est","adrenergic receptor antagonist",-0.36146,-0.895,0.594,1256,0.911,"carvedilol, pindolol, levobunolol, propranolol, vincamine",0.226213555018806,0.0404816230270017,FALSE
"H2009","Pearson.est","AKT inhibitor",-0.42941,-1.07,0.365,951,0.849,"AZD5363, GDC.0068, ONC201, CCT128930, uprosertib, triciribine, palomid.529",0.437707135543525,0.0710923097560473,FALSE
"H2009","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.4148,-1.03,0.414,844,0.855,"lorlatinib, crizotinib, NVP.TAE684, DMH1, AZD3463, GW.788388",0.382999658879101,0.0680338852718274,FALSE
"H2009","Pearson.est","androgen receptor antagonist",-0.38341,-0.948,0.535,883,0.876,"cyproterone.acetate, flutamide, nilutamide, bicalutamide",0.271646217978772,0.0574958938319193,FALSE
"H2009","Pearson.est","antioxidant",0.37078,1.05,0.385,20,0.941,"trolox",0.414539270491499,0.0264103765727431,FALSE
"H2009","Pearson.est","AP inhibitor",-0.27927,-0.683,0.851,830,0.909,"birinapant, embelin, GDC.0152, tanshinone.i, LCL.161",0.0700704399154121,0.0414361167780325,FALSE
"H2009","Pearson.est","ATPase inhibitor",0.71635,2.03,0.00746,245,0.211,"k.strophanthidin, oligomycin.a, omeprazole, NMS.873, digoxin, evodiamine, blebbistatin....",2.12726117252733,0.675717544702307,TRUE
"H2009","Pearson.est","Aurora kinase inhibitor",-0.2121,-0.526,0.963,754,0.966,"AMG900, CCT137690, alisertib, tozasertib, GSK1070916, MK.8745, KW.2449, ZM.447439, hesperadin, MK.5108, PF.03814735, MLN.8054",0.0163737128754655,0.0150228735845067,FALSE
"H2009","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.37131,-0.895,0.584,868,0.911,"dirithromycin, tedizolid, azalomycin.b, azithromycin",0.233587152887601,0.0404816230270017,FALSE
"H2009","Pearson.est","bacterial DNA gyrase inhibitor",-0.40766,-1.01,0.446,856,0.845,"lomefloxacin, sarafloxacin, finafloxacin, novobiocin, trovafloxacin",0.350665141287858,0.0731432910503077,FALSE
"H2009","Pearson.est","BCL inhibitor",0.38793,1.11,0.322,363,0.892,"ABT.737, gossypol, TW.37, venetoclax, navitoclax, obatoclax",0.492144128304169,0.0496351456238769,FALSE
"H2009","Pearson.est","Bcr.Abl kinase inhibitor",-0.31054,-0.769,0.764,1275,0.899,"bafetinib, bosutinib",0.11690664142431,0.0462403082667712,FALSE
"H2009","Pearson.est","benzodiazepine receptor agonist",-0.34366,-0.844,0.662,788,0.896,"gamma.aminobutyric.acid, ivermectin, piperazine, indiplon, CGS.20625, ZK.93423, zaleplon",0.1791420105603,0.0476919903378748,FALSE
"H2009","Pearson.est","bromodomain inhibitor",-0.36322,-0.891,0.609,738,0.875,"I.BET151, I.BET.762, bromosporine, JQ1....",0.215382707367125,0.0579919469776868,FALSE
"H2009","Pearson.est","calcium channel blocker",0.31958,0.913,0.556,83,0.87,"efonidipine.monoethanolate, carboxyamidotriazole",0.254925208417942,0.0604807473813815,FALSE
"H2009","Pearson.est","CC chemokine receptor antagonist",-0.46745,-1.16,0.288,1201,0.828,"MK.0812, PF.04136309, navarixin",0.540607512240769,0.0819696632151199,FALSE
"H2009","Pearson.est","CDK inhibitor",-0.4684,-1.15,0.308,1312,0.817,"arcyriaflavin.a, BMS.387032, kenpaullone, PHA.793887, AZD5438, alvocidib",0.511449283499556,0.0877779434675845,FALSE
"H2009","Pearson.est","CHK inhibitor",-0.46918,-1.17,0.276,807,0.841,"CHIR.124, SCH.900776, SB.218078, LY2603618, LY2606368",0.559090917934782,0.0752040042020878,FALSE
"H2009","Pearson.est","cyclooxygenase inhibitor",-0.51028,-1.26,0.202,1207,0.863,"FR.122047, meloxicam, indoprofen, amfenac, curcumin, ramifenazone, aspirin, FK.3311",0.694648630553376,0.0639892042847904,FALSE
"H2009","Pearson.est","cytochrome P450 inhibitor",-0.35944,-0.891,0.595,981,0.875,"cobicistat, clotrimazole, PF.4981517",0.22548303427145,0.0579919469776868,FALSE
"H2009","Pearson.est","DNA alkylating agent",-0.53922,-1.35,0.136,923,0.826,"ifosfamide, satraplatin, dianhydrogalactitol, TH.302, cyclophosphamide, mitomycin.c, carboplatin, streptozotocin, melphalan, dacarbazine",0.866461091629782,0.0830199526796178,FALSE
"H2009","Pearson.est","DNA inhibitor",-0.42381,-1.05,0.402,984,0.866,"primaquine, valrubicin, nimorazole, tirapazamine, carboplatin, sangivamycin, bendamustine, busulfan, melphalan, nithiamide",0.39577394691553,0.0624821079826534,FALSE
"H2009","Pearson.est","DNA methyltransferase inhibitor",-0.63065,-1.54,0.0433,1093,0.445,"fdcyd, SGI.1027, decitabine, azacitidine",1.36351210364663,0.351639989019068,FALSE
"H2009","Pearson.est","DNA polymerase inhibitor",0.31384,0.872,0.58,201,0.9,"menadione, adefovir.dipivoxil, cidofovir",0.236572006437063,0.0457574905606751,FALSE
"H2009","Pearson.est","DNA synthesis inhibitor",-0.54155,-1.36,0.144,1076,0.876,"mitomycin.c, estramustine.phosphate, cyclocytidine, anisomycin, CB.10.277, floxuridine, altretamine",0.84163750790475,0.0574958938319193,FALSE
"H2009","Pearson.est","dopamine receptor antagonist",-0.32924,-0.813,0.69,933,0.87,"oxiperomide, acetophenazine, sertindole, ziprasidone, amisulpride, piperacetazine, isofloxythepin",0.161150909262745,0.0604807473813815,FALSE
"H2009","Pearson.est","estrogen receptor agonist",-0.35421,-0.883,0.603,1139,0.849,"estradiol.cypionate, PPT, ethinyl.estradiol",0.219682687859849,0.0710923097560473,FALSE
"H2009","Pearson.est","estrogen receptor antagonist",-0.37333,-0.912,0.573,804,0.926,"danazol, fulvestrant, clomifene, raloxifene, toremifene",0.24184537803261,0.0333890133180656,FALSE
"H2009","Pearson.est","FGFR inhibitor",0.48853,1.4,0.103,127,0.578,"erdafitinib, lenvatinib, dovitinib",0.987162775294828,0.238072161579471,FALSE
"H2009","Pearson.est","FLT3 inhibitor",0.35304,0.968,0.471,191,0.961,"ponatinib, TG.101348, sorafenib, dovitinib, GTP.14564, ENMD.2076",0.326979092871104,0.0172766123314547,FALSE
"H2009","Pearson.est","glucocorticoid receptor agonist",0.59023,1.66,0.0497,290,0.384,"dexamethasone.acetate, triamcinolone.acetonide, hydrocortisone, halcinonide, beclomethasone.dipropionate, triamcinolone, desonide, flumethasone.pivalate, deflazacort, fluticasone.propionate, piretanide, betamethasone, rimexolone, fluocinolone.acetonide, prednisolone.hemisuccinate, ciclesonide",1.30364361126667,0.415668775632469,FALSE
"H2009","Pearson.est","glutamate receptor antagonist",-0.40306,-1.01,0.45,869,0.845,"JNJ.16259685, MTPG, SIB.1757, tiletamine, ACDPP, latrepirdine, diazooxonorleucine",0.346787486224656,0.0731432910503077,FALSE
"H2009","Pearson.est","glycogen synthase kinase inhibitor",-0.49142,-1.22,0.239,847,0.94,"CHIR.99021, tideglusib, LY2090314, GSK.3.inhibitor.IX, kenpaullone, AZD2858",0.621602099051862,0.0268721464003014,FALSE
"H2009","Pearson.est","growth factor receptor inhibitor",-0.2862,-0.704,0.845,962,0.9,"GSK1838705A, AZD3463, GW.441756",0.0731432910503077,0.0457574905606751,FALSE
"H2009","Pearson.est","HCV inhibitor",-0.6967,-1.72,0.0195,1354,0.474,"narlaprevir, PSI.7976, daclatasvir",1.70996538863748,0.324221658325915,FALSE
"H2009","Pearson.est","HDAC inhibitor",-0.46157,-1.14,0.307,902,0.807,"pyroxamide, dacinostat, nexturastat.a, givinostat, chidamide, entinostat, M.344, AR.42, tacedinaline, romidepsin, PCI.24781, R306465, vorinostat, panobinostat, JNJ.26481585, SB.939",0.512861624522813,0.0931264652779296,FALSE
"H2009","Pearson.est","histamine receptor antagonist",-0.53774,-1.32,0.168,886,0.727,"ranitidine, astemizole, tiotidine, cyproheptadine, levocetirizine, cimetidine, ICI.162846, nizatidine, famotidine, lafutidine, pheniramine, tecastemizole, terfenadine, chloropyramine, zolantidine",0.774690718274137,0.138465589140962,FALSE
"H2009","Pearson.est","HMGCR inhibitor",-0.31223,-0.771,0.736,1018,0.914,"simvastatin, mevastatin",0.133122185662501,0.0390538042661686,FALSE
"H2009","Pearson.est","HSP inhibitor",-0.55629,-1.37,0.124,1110,0.942,"VER.49009, SNX.2112, BIIB021, PU.H71, NVP.AUY922, tanespimycin, XL888, SNX.5422",0.906578314837765,0.0259490972071227,FALSE
"H2009","Pearson.est","JAK inhibitor",-0.33464,-0.837,0.656,1204,0.889,"pacritinib, atiprimod, CEP.33779, WHI.P154, LY2784544",0.18309616062434,0.0510982390297863,FALSE
"H2009","Pearson.est","KIT inhibitor",0.26596,0.762,0.716,340,0.896,"lenvatinib, sorafenib, pazopanib, dasatinib, motesanib, cediranib, midostaurin",0.145086977692144,0.0476919903378748,FALSE
"H2009","Pearson.est","MDM inhibitor",-0.40087,-0.979,0.495,853,0.862,"RITA, nutlin.3, serdemetan",0.305394801066431,0.0644927341752872,FALSE
"H2009","Pearson.est","MEK inhibitor",-0.30345,-0.748,0.76,742,0.894,"cobimetinib, PD.184352, PD.98059, AS.703026, arctigenin, PD.0325901, trametinib, TAK.733, Ro.4987655, PD.198306, BIX.02188, nobiletin",0.119186407719209,0.0486624812040823,FALSE
"H2009","Pearson.est","MET inhibitor",-0.67304,-1.64,0.028,1070,0.331,"LY2801653, AMG458, PF.04217903, NVP.BVU972, INC.280",1.55284196865778,0.480172006224281,FALSE
"H2009","Pearson.est","microtubule inhibitor",-0.45286,-1.1,0.379,1119,0.808,"estramustine.phosphate, cabazitaxel, D.64131, podophyllotoxin",0.421360790031928,0.0925886392254138,FALSE
"H2009","Pearson.est","mTOR inhibitor",0.31171,0.861,0.569,212,0.814,"OSI.027, torin.1, WYE.354, PF.04691502, voxtalisib, XL388, SB.2343, AZD2014, everolimus, WYE.125132",0.244887733604929,0.0893755951107988,FALSE
"H2009","Pearson.est","NFkB pathway inhibitor",0.34127,0.935,0.495,25,0.888,"EVP4593, tyloxapol",0.305394801066431,0.051587034221399,FALSE
"H2009","Pearson.est","opioid receptor agonist",-0.44161,-1.1,0.353,1436,0.808,"salvinorin.a",0.452225294612177,0.0925886392254138,FALSE
"H2009","Pearson.est","p38 MAPK inhibitor",-0.66877,-1.66,0.0233,1356,0.49,"VX.702, TAK.715, CMPD.1",1.63264407897398,0.309803919971486,FALSE
"H2009","Pearson.est","PARP inhibitor",-0.52849,-1.32,0.151,1043,0.727,"talazoparib, niraparib, olaparib, PJ.34",0.821023052706831,0.138465589140962,FALSE
"H2009","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.39997,1.14,0.285,276,0.932,"axitinib, ponatinib, lenvatinib, linifanib, sorafenib, dovitinib, SU014813, pazopanib, dasatinib, nintedanib, motesanib",0.54515513999149,0.0305840876460186,FALSE
"H2009","Pearson.est","phosphatase inhibitor",0.34829,0.997,0.443,178,0.98,"GSK2830371, CID.5458317, menadione",0.35359627377693,0.00877392430750515,FALSE
"H2009","Pearson.est","phosphodiesterase inhibitor",-0.44568,-1.12,0.334,1213,0.822,"cilostamide, zardaverine, YM.976, EMD.53998",0.476253533188435,0.0851281824599496,FALSE
"H2009","Pearson.est","PI3K inhibitor",0.23092,0.672,0.851,329,0.98,"ZSTK.474, GDC.0941, PF.04691502, PI3K.IN.2, voxtalisib, SB.2343, buparlisib, LY3023414, PI.828, TG100.115, idelalisib",0.0700704399154121,0.00877392430750515,FALSE
"H2009","Pearson.est","PLK inhibitor",-0.47468,-1.17,0.251,888,0.841,"GW.843682X, GSK461364, HMN.214, BI.2536",0.600326278518962,0.0752040042020878,FALSE
"H2009","Pearson.est","potassium channel blocker",-0.53939,-1.34,0.123,1248,0.785,"oleoylethanolamide, meglitinide",0.910094888560602,0.105130343254747,FALSE
"H2009","Pearson.est","PPAR receptor agonist",0.22181,0.618,0.888,173,0.95,"fenofibrate, clofibrate",0.051587034221399,0.0222763947111523,FALSE
"H2009","Pearson.est","progesterone receptor agonist",0.54162,1.54,0.0641,171,0.441,"norethindrone, tanaproget, levonorgestrel",1.19314197048118,0.355561410532161,FALSE
"H2009","Pearson.est","proteasome inhibitor",-0.68297,-1.65,0.0192,997,0.389,"carfilzomib, MG.132, ONX.0914, bortezomib, delanzomib, ixazomib.citrate, ixazomib",1.71669877129645,0.410050398674292,FALSE
"H2009","Pearson.est","protein synthesis inhibitor",-0.23175,-0.57,0.94,943,0.958,"mercaptopurine, brefeldin.a, azomycin..2.nitroimidazole., thiostrepton, puromycin, homoharringtonine, emetine",0.0268721464003014,0.0186344909214556,FALSE
"H2009","Pearson.est","protein tyrosine kinase inhibitor",0.48737,1.35,0.172,42,0.572,"mubritinib, PP.121",0.764471553092451,0.242603971206976,FALSE
"H2009","Pearson.est","RAF inhibitor",-0.41604,-1.04,0.399,1208,0.861,"vemurafenib, GDC.0879, dabrafenib, CEP.32496, LGX818",0.399027104313252,0.0649968485463452,FALSE
"H2009","Pearson.est","RET tyrosine kinase inhibitor",-0.27293,-0.68,0.852,774,0.896,"regorafenib, cabozantinib, vandetanib, apatinib",0.0695604052332999,0.0476919903378748,FALSE
"H2009","Pearson.est","retinoid receptor agonist",-0.39098,-0.981,0.489,1181,0.884,"tamibarotene, AM.580, CD.437",0.31069114087638,0.0535477349869269,FALSE
"H2009","Pearson.est","ribonucleotide reductase inhibitor",-0.32887,-0.822,0.687,1225,0.875,"clofarabine, fludarabine.phosphate, fludarabine",0.16304326294045,0.0579919469776868,FALSE
"H2009","Pearson.est","serotonin receptor agonist",0.66134,1.82,0.0179,103,0.291,"aripiprazole, zolmitriptan",1.74714696902011,0.536107011014093,FALSE
"H2009","Pearson.est","serotonin receptor antagonist",0.2989,0.863,0.601,2,0.861,"aripiprazole",0.22112552799726,0.0649968485463452,FALSE
"H2009","Pearson.est","sodium channel blocker",0.19438,0.552,0.976,120,0.959,"cibenzoline, benzethonium",0.0105501823333082,0.0181813928293364,FALSE
"H2009","Pearson.est","src inhibitor",-0.38418,-0.949,0.528,1029,0.899,"PP.2, saracatinib, KX2.391, bosutinib",0.277366077466188,0.0462403082667712,FALSE
"H2009","Pearson.est","sterol demethylase inhibitor",-0.35868,-0.89,0.589,1237,0.857,"ketoconazole, lanoconazole",0.229884705212898,0.0670191780768018,FALSE
"H2009","Pearson.est","TGF beta receptor inhibitor",-0.66209,-1.63,0.0352,1369,0.298,"D.4476, LY2109761",1.45345733652187,0.525783735923745,FALSE
"H2009","Pearson.est","thymidylate synthase inhibitor",-0.77207,-1.92,0.00424,1259,0.14,"raltitrexed, carmofur, doxifluridine",2.37263414340727,0.853871964321762,TRUE
"H2009","Pearson.est","topoisomerase inhibitor",-0.4855,-1.2,0.229,944,0.891,"TAS.103, teniposide, valrubicin, etoposide, amsacrine, topotecan, amonafide, irinotecan, nemorubicin, rubitecan, licochalcone.a, SN.38, camptothecin, genz.644282, exatecan.mesylate",0.640164517660112,0.0501222959631252,FALSE
"H2009","Pearson.est","tubulin polymerization inhibitor",-0.33092,-0.822,0.682,1086,0.875,"mebendazole, epothilone.b, epothilone.d, fosbretabulin, podophyllotoxin, KX2.391, taltobulin, combretastatin.A.4",0.166215625343521,0.0579919469776868,FALSE
"H2009","Pearson.est","tyrosine kinase inhibitor",0.2291,0.67,0.896,213,0.936,"mubritinib, PP.121, sorafenib, GTP.14564, dasatinib, UNC2250",0.0476919903378748,0.0287241512618947,FALSE
"H2009","Pearson.est","VEGFR inhibitor",0.33574,0.957,0.431,191,0.908,"axitinib, lenvatinib, linifanib, sorafenib, dovitinib, semaxanib, SU014813, ZM.306416, pazopanib, ENMD.2076",0.365522729839268,0.0419141514789149,FALSE
"H2009","Pearson.est","vitamin D receptor agonist",-0.30587,-0.753,0.782,1422,0.904,"ercalcitriol",0.106793246940152,0.0438315695246367,FALSE
"H2126","Pearson.est","EGFR inhibitor",-0.46085,-1.16,0.291,1176,0.629,"rociletinib, poziotinib, tucatinib, CNX.2006, BIBX.1382, GW.583340, BMS.599626, vandetanib, CGP.52411, dacomitinib, BIBU.1361, pelitinib, PD.168393, PD.153035, OSI.420, AST.1306, CP.724714, WZ8040",0.536107011014093,0.201349354554731,FALSE
"H2126","Pearson.est","Abl kinase inhibitor",0.32019,0.832,0.624,351,0.836,"GZD824, bafetinib, ponatinib, nilotinib, KW.2449, dasatinib",0.204815410317576,0.0777937225609836,FALSE
"H2126","Pearson.est","acetylcholine receptor agonist",-0.30475,-0.779,0.73,1400,0.852,"oxiracetam",0.136677139879544,0.0695604052332999,FALSE
"H2126","Pearson.est","acetylcholine receptor antagonist",-0.53802,-1.38,0.149,959,0.609,"methscopolamine, darifenacin, diphemanil, dicycloverine",0.826813731587726,0.215382707367125,FALSE
"H2126","Pearson.est","adenosine receptor antagonist",-0.63133,-1.6,0.0505,1320,0.575,"MRS.1220, CGS.15943, istradefylline",1.29670862188134,0.24033215531037,FALSE
"H2126","Pearson.est","adrenergic receptor agonist",0.37514,0.994,0.427,277,0.745,"epinephrine, norepinephrine, terbutaline, buphenine, clenbuterol, ritodrine",0.369572124974976,0.127843727251707,FALSE
"H2126","Pearson.est","adrenergic receptor antagonist",-0.30502,-0.79,0.696,1091,0.882,"RS.17053, prazosin, atenolol...., pindolol, imiloxan, dronedarone",0.157390760389438,0.0545314148681803,FALSE
"H2126","Pearson.est","AKT inhibitor",-0.40204,-1.03,0.42,1293,0.722,"CCT128930, A.674563, AT7867",0.3767507096021,0.141462802430361,FALSE
"H2126","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.53668,1.43,0.107,367,0.508,"brigatinib, alectinib, DMH1, CEP.37440, crizotinib, lorlatinib, SB.505124",0.97061622231479,0.294136287716081,FALSE
"H2126","Pearson.est","androgen receptor antagonist",-0.59537,-1.51,0.0893,914,0.595,"nilutamide, flutamide, cyproterone.acetate, enzalutamide, RU.58841",1.04914854111145,0.22548303427145,FALSE
"H2126","Pearson.est","antioxidant",-0.52701,-1.33,0.175,1017,0.606,"taurine, trolox, benfotiamine",0.756961951313706,0.217527375833714,FALSE
"H2126","Pearson.est","AP inhibitor",-0.5653,-1.46,0.0958,1308,0.552,"embelin, tanshinone.i",1.01863449092146,0.258060922270801,FALSE
"H2126","Pearson.est","ATPase inhibitor",0.44028,1.16,0.289,313,0.719,"digitoxigenin, digitoxin, oligomycin.a, rabeprazole, NMS.873, ouabain",0.539102157243452,0.143271109617117,FALSE
"H2126","Pearson.est","Aurora kinase inhibitor",0.37737,1.01,0.441,431,0.745,"CCT137690, AMG900, MK.8745, barasertib, KW.2449, PF.03814735, danusertib, GSK1070916, MK.5108, ENMD.2076, barasertib.HQPA",0.355561410532161,0.127843727251707,FALSE
"H2126","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.34088,-0.855,0.599,1288,0.878,"valnemulin, tilmicosin",0.222573177610689,0.0565054840938974,FALSE
"H2126","Pearson.est","bacterial DNA gyrase inhibitor",0.33241,0.89,0.572,263,0.819,"sparfloxacin, finafloxacin, lomefloxacin",0.242603971206976,0.0867160982395816,FALSE
"H2126","Pearson.est","BCL inhibitor",-0.24512,-0.62,0.915,1380,0.901,"obatoclax",0.0385789059335517,0.045275209020937,FALSE
"H2126","Pearson.est","Bcr.Abl kinase inhibitor",0.41554,1.09,0.351,222,0.733,"GZD824, bafetinib, ponatinib, nilotinib",0.454692883534176,0.134896025358872,FALSE
"H2126","Pearson.est","benzodiazepine receptor agonist",0.34471,0.894,0.563,147,0.843,"bentazepam, piperazine, ZK.93423",0.249491605148654,0.0741724253752577,FALSE
"H2126","Pearson.est","bromodomain inhibitor",-0.50317,-1.29,0.209,936,0.644,"I.BET151, I.BET.762, bromosporine",0.679853713888946,0.191114132640188,FALSE
"H2126","Pearson.est","calcium channel blocker",-0.45827,-1.18,0.292,1143,0.625,"SKF.96365, tetrandrine, SR.33805, cinnarazine, mibefradil",0.534617148551582,0.204119982655925,FALSE
"H2126","Pearson.est","CC chemokine receptor antagonist",0.73018,1.88,0.0155,37,0.239,"UNBS.5162, ZK811752",1.80966830182971,0.621602099051862,TRUE
"H2126","Pearson.est","CDK inhibitor",-0.44611,-1.11,0.34,1191,0.633,"kenpaullone, dinaciclib, arcyriaflavin.a, ribociclib, AT.7519, CR8..R., TG.02, indirubin",0.468521082957745,0.198596289982645,FALSE
"H2126","Pearson.est","CHK inhibitor",-0.42298,-1.08,0.367,1216,0.658,"AZD7762, CHIR.124",0.435333935747911,0.181774106386044,FALSE
"H2126","Pearson.est","cyclooxygenase inhibitor",-0.32954,-0.841,0.643,1314,0.849,"FR.122047, phenylbutazone, naproxen, tryptanthrin",0.191789027075778,0.0710923097560473,FALSE
"H2126","Pearson.est","cytochrome P450 inhibitor",-0.37239,-0.958,0.478,1435,0.799,"itraconazole",0.320572103387881,0.0974532206860086,FALSE
"H2126","Pearson.est","DNA alkylating agent",0.28984,0.767,0.742,476,0.917,"dianhydrogalactitol, carboplatin, carmustine, melphalan, mitomycin.c, cyclophosphamide, estramustine",0.129596094720973,0.0376306643299789,FALSE
"H2126","Pearson.est","DNA inhibitor",0.3933,1.04,0.397,287,0.721,"teroxirone, chlorambucil, carboplatin, mechlorethamine, carmustine, melphalan, tirapazamine",0.401209493236885,0.142064735280571,FALSE
"H2126","Pearson.est","DNA methyltransferase inhibitor",0.40835,1.05,0.362,226,0.736,"SGI.1027, decitabine",0.441291429466834,0.133122185662501,FALSE
"H2126","Pearson.est","DNA polymerase inhibitor",-0.32802,-0.845,0.626,1271,0.867,"adefovir.dipivoxil, cidofovir",0.20342566678957,0.0619809025237897,FALSE
"H2126","Pearson.est","DNA synthesis inhibitor",-0.28007,-0.704,0.8,1145,0.87,"estramustine.phosphate, cisplatin, anisomycin, altretamine",0.0969100130080564,0.0604807473813815,FALSE
"H2126","Pearson.est","dopamine receptor antagonist",-0.44618,-1.18,0.272,1175,0.625,"clebopride, oxiperomide, acetophenazine, piperacetazine, nemonapride, remoxipride",0.565431095965801,0.204119982655925,FALSE
"H2126","Pearson.est","estrogen receptor agonist",-0.25919,-0.675,0.845,1173,0.864,"equol, PPT",0.0731432910503077,0.0634862575211067,FALSE
"H2126","Pearson.est","estrogen receptor antagonist",-0.33359,-0.879,0.573,1383,0.892,"tamoxifen",0.24184537803261,0.0496351456238769,FALSE
"H2126","Pearson.est","FGFR inhibitor",0.44361,1.2,0.217,82,0.802,"erdafitinib, dovitinib, regorafenib",0.66354026615147,0.0958256317158365,FALSE
"H2126","Pearson.est","FLT3 inhibitor",0.28893,0.754,0.745,316,0.909,"dovitinib, tyrphostin.AG.1296, ponatinib, sorafenib, tandutinib, KW.2449, gilteritinib",0.127843727251707,0.0414361167780325,FALSE
"H2126","Pearson.est","glucocorticoid receptor agonist",0.32333,0.865,0.578,497,0.835,"fluticasone.propionate, ciclesonide, prednisolone, flumethasone.pivalate, prednisolone.hemisuccinate, fluocinolone.acetonide, triamcinolone, halobetasol.propionate, betamethasone, desonide, triamcinolone.acetonide, clobetasol.propionate, prednisolone.acetate, fludroxycortide, beclomethasone.dipropionate, halcinonide",0.238072161579471,0.0783135245163979,FALSE
"H2126","Pearson.est","glutamate receptor antagonist",-0.30456,-0.77,0.72,1353,0.843,"latrepirdine, CPP",0.142667503568732,0.0741724253752577,FALSE
"H2126","Pearson.est","glycogen synthase kinase inhibitor",-0.5508,-1.43,0.111,1029,0.557,"CHIR.98014, AZD2858, kenpaullone, LY2090314, GSK.3.inhibitor.IX, indirubin",0.954677021213343,0.254144804826271,FALSE
"H2126","Pearson.est","growth factor receptor inhibitor",0.56368,1.48,0.0899,76,0.545,"PHA.848125, GSK1838705A",1.04624030826677,0.263603497723358,FALSE
"H2126","Pearson.est","HCV inhibitor",0.37343,0.988,0.453,244,0.726,"narlaprevir, daclatasvir, mericitabine",0.343901797987168,0.139063379299906,FALSE
"H2126","Pearson.est","HDAC inhibitor",-0.62682,-1.59,0.0478,1024,0.482,"givinostat, AR.42, dacinostat, RGFP966, resminostat, ACY.1215, vorinostat, tacedinaline, panobinostat, PCI.24781, R306465, M.344, RG2833, entinostat, mocetinostat, SB.939, scriptaid, romidepsin, JNJ.26481585",1.32057210338788,0.31695296176115,FALSE
"H2126","Pearson.est","histamine receptor antagonist",-0.44722,-1.15,0.298,1092,0.616,"astemizole, tiotidine, levocetirizine, ranitidine, epinastine, famotidine, BF2.649, tecastemizole, chloropyramine",0.525783735923745,0.210419287835575,FALSE
