"ID","adj.P.Val","P.Value","t","B","Log2FC","Gene","Gene.title","Log2Transformed"
"226358_at",0.675158868445887,0.141334273009364,-1.52529374445974,-4.86591315620391,-0.842407466463734,"APH1B","aph-1 homolog B, gamma-secretase subunit",TRUE
"221036_s_at",0.962741248200658,0.830410247664203,-0.216719157401974,-5.91683334898885,-0.121360008914012,"APH1B","aph-1 homolog B, gamma-secretase subunit",TRUE
"201687_s_at",0.708894565317004,0.181087789865837,-1.38087662980919,-5.05130996201573,-0.367739812766549,"API5","apoptosis inhibitor 5",TRUE
"214959_s_at",0.756601922352523,0.252043206887206,-1.17608487618274,-5.28754972080627,-0.38859003887843,"API5","apoptosis inhibitor 5",TRUE
"214960_at",0.980001024522674,0.90497422247573,-0.12075404493333,-5.93258384518745,-0.0444750313164395,"API5","apoptosis inhibitor 5",TRUE
"233078_at",0.99514093116831,0.977813557295932,0.028125873853502,-5.93929818960612,0.0130647122267851,"API5","apoptosis inhibitor 5",TRUE
"201686_x_at",0.997033004876606,0.984705719804881,0.0193872399666943,-5.93950041238798,0.00596095939769725,"API5","apoptosis inhibitor 5",TRUE
"232630_at",0.866064868550751,0.496686420087377,0.691090074810453,-5.70969894804968,0.596351414970638,"APIP","APAF1 interacting protein",TRUE
"218698_at",0.92218645993289,0.668022464402095,0.434647037222955,-5.84808501887724,0.203613944214347,"APIP","APAF1 interacting protein",TRUE
"213454_at",0.852994610926182,0.459298790044203,-0.753132103281674,-5.66713029318858,-0.239124505374239,"APITD1-CORT///APITD1","APITD1-CORT readthrough///apoptosis-inducing, TAF9-like domain 1",TRUE
"241379_at",0.812302873476553,0.359026935854902,0.936669110859212,-5.52116170372693,1.09371122448859,"APLF","aprataxin and PNKP like factor",TRUE
"1555100_at",0.852144204264284,0.457765476423343,0.755739042014727,-5.66526565117222,0.244282397023674,"APLF","aprataxin and PNKP like factor",TRUE
"244166_at",0.885929137203218,0.548005500114574,0.610095475811989,-5.75999873175281,0.602416644119026,"APLN","apelin",TRUE
"222856_at",0.902960767180391,0.602649479783928,-0.528144091754101,-5.80472960526369,-0.389601702279138,"APLN","apelin",TRUE
"213592_at",0.774230543658252,0.287190026819212,-1.09054820131574,-5.37645043238078,-0.436130265867695,"APLNR","apelin receptor",TRUE
"209462_at",0.179861672609328,0.00163495658503587,-3.5853343021682,-1.08983415505325,-4.02408055234763,"APLP1","amyloid beta precursor like protein 1",TRUE
"208701_at",0.778686132916778,0.299512122834286,1.06236621605631,-5.40443384974192,0.423317914376934,"APLP2","amyloid beta precursor like protein 2",TRUE
"211404_s_at",0.908882763411412,0.621482372411312,0.500754030961131,-5.81828267599958,0.208622250567956,"APLP2","amyloid beta precursor like protein 2",TRUE
"208703_s_at",0.93565329131222,0.713522349309276,0.371870100227753,-5.87255233766333,0.142790375612833,"APLP2","amyloid beta precursor like protein 2",TRUE
"228520_s_at",0.939452234779565,0.728851760870321,0.351070403947549,-5.87983038805862,0.161235158863816,"APLP2","amyloid beta precursor like protein 2",TRUE
"208702_x_at",0.946727564264032,0.758388591542616,0.311425375641258,-5.89255537861749,0.121080840972702,"APLP2","amyloid beta precursor like protein 2",TRUE
"208704_x_at",0.947926063538122,0.762820959069853,0.305521407318427,-5.8943213715017,0.125727656186315,"APLP2","amyloid beta precursor like protein 2",TRUE
"208248_x_at",0.966379620296737,0.843397098156368,0.199880602829302,-5.92024292358523,0.068492071754342,"APLP2","amyloid beta precursor like protein 2",TRUE
"214875_x_at",0.991059530537351,0.958273497508103,0.0529154222406294,-5.93831977559115,0.0221254912510513,"APLP2","amyloid beta precursor like protein 2",TRUE
"227857_at",0.789595899448337,0.316892442360925,1.02398608168226,-5.44148510616702,0.343927843998174,"APMAP","adipocyte plasma membrane associated protein",TRUE
"228309_at",0.897011777275924,0.582455627924776,0.557975747161214,-5.7891699194201,0.161641619392066,"APMAP","adipocyte plasma membrane associated protein",TRUE
"206656_s_at",0.89748872632674,0.584258633405195,-0.555291724059921,-5.79060384783406,-0.28234055893579,"APMAP","adipocyte plasma membrane associated protein",TRUE
"231694_at",0.698633641632588,0.169908212762479,1.41867370943267,-5.00424226954044,0.923306626790771,"APOA1","apolipoprotein A1",TRUE
"217073_x_at",0.773234064853267,0.284362003052032,-1.09713849358536,-5.36981233910255,-0.681624716329154,"APOA1","apolipoprotein A1",TRUE
"204450_x_at",0.971216837324271,0.862503765558996,-0.17521278338244,-5.92474192905164,-0.110671303097604,"APOA1","apolipoprotein A1",TRUE
"219465_at",0.617775129514679,0.0887166931358145,1.78047320109286,-4.50340121072381,1.0294363057548,"APOA2","apolipoprotein A2",TRUE
"219466_s_at",0.965380895563592,0.838557277132061,-0.206148667476672,-5.91900579774546,-0.15611900226527,"APOA2","apolipoprotein A2",TRUE
"206894_at",0.869850840015332,0.507613017906298,-0.6734704217009,-5.72115208776954,-0.447342879957422,"APOA4","apolipoprotein A4",TRUE
"224244_s_at",0.823773334423331,0.391009902053223,-0.87490737534809,-5.57357733309216,-0.352549909287214,"APOA5","apolipoprotein A5",TRUE
"224243_at",0.830635993561085,0.403485650645151,-0.851712641906593,-5.59240554573218,-0.411144248584542,"APOA5","apolipoprotein A5",TRUE
"223579_s_at",0.747353667214475,0.239139504488656,1.20970994202503,-5.25099425143905,0.880300859574026,"APOB","apolipoprotein B",TRUE
"205108_s_at",0.921729477898827,0.666187554634944,0.437214579350284,-5.84700460943421,0.267588491451931,"APOB","apolipoprotein B",TRUE
"207158_at",0.985570676309952,0.930393139223811,-0.0883488001627748,-5.93588241935516,-0.0318874054167475,"APOBEC1","apolipoprotein B mRNA editing enzyme catalytic subunit 1",TRUE
"206160_at",0.968451827985008,0.851824663353718,-0.188985407001176,-5.92230274208854,-0.0980172787738303,"APOBEC2","apolipoprotein B mRNA editing enzyme catalytic subunit 2",TRUE
"210873_x_at",0.829626140494984,0.401083670424184,-0.856142110318394,-5.58884632399069,-0.536410879433058,"APOBEC3A_B///APOBEC3A","APOBEC3A and APOBEC3B deletion hybrid///apolipoprotein B mRNA editing enzyme catalytic subunit 3A",TRUE
"206632_s_at",0.384135218769668,0.0123851393495081,-2.72253370630414,-2.85857938455649,-1.71834400785888,"APOBEC3B","apolipoprotein B mRNA editing enzyme catalytic subunit 3B",TRUE
"209584_x_at",0.130547951137661,0.000794417876786796,3.88260377369396,-0.453592345420629,3.34792465077181,"APOBEC3C","apolipoprotein B mRNA editing enzyme catalytic subunit 3C",TRUE
"1553831_at",0.806649582904638,0.347806802584314,-0.959204315779229,-5.50121857036613,-0.258769359290315,"APOBEC3D","apolipoprotein B mRNA editing enzyme catalytic subunit 3D",TRUE
"214994_at",0.774230543658252,0.289959250235533,1.0841401445486,-5.38287079344947,0.786319627080035,"APOBEC3F","apolipoprotein B mRNA editing enzyme catalytic subunit 3F",TRUE
"243912_x_at",0.81031378318664,0.354019867402671,0.94666594615067,-5.51236836999642,0.473195202191552,"APOBEC3F","apolipoprotein B mRNA editing enzyme catalytic subunit 3F",TRUE
"214995_s_at",0.327689791987697,0.00758633259657796,2.93729913442087,-2.43425158366038,2.99532194301969,"APOBEC3F///APOBEC3G","apolipoprotein B mRNA editing enzyme catalytic subunit 3F///apolipoprotein B mRNA editing enzyme catalytic subunit 3G",TRUE
"204205_at",0.0550822163069259,0.000101752242286228,4.72198405305596,1.3567307278429,4.72629752599307,"APOBEC3G","apolipoprotein B mRNA editing enzyme catalytic subunit 3G",TRUE
"215579_at",0.61760967235709,0.0878368883522247,1.78574088311019,-4.49547687298765,0.767450945146704,"APOBEC3G","apolipoprotein B mRNA editing enzyme catalytic subunit 3G",TRUE
"1554545_at",0.986285942607238,0.93296246302156,0.08507928199935,-5.93615849684768,0.0258539645198264,"APOBEC4","apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4",TRUE
"220023_at",0.772420279152863,0.282774706203849,-1.10085824010139,-5.36604990494379,-0.71816034319664,"APOBR","apolipoprotein B receptor",TRUE
"204416_x_at",0.255533790235106,0.0036548225690691,3.24930058250368,-1.79669378193931,3.07509724228845,"APOC1","apolipoprotein C1",TRUE
"213553_x_at",0.870433264908839,0.508716481609297,0.671702969911253,-5.72228535272264,0.441972133875507,"APOC1","apolipoprotein C1",TRUE
"231561_s_at",0.737037362362438,0.222359551491964,1.25554909466715,-5.19972560606779,0.631738005830885,"APOC2","apolipoprotein C2",TRUE
"231562_at",0.962795886672571,0.830751720420635,0.216275609395808,-5.91692668051627,0.092101617247792,"APOC2","apolipoprotein C2",TRUE
"231587_at",0.773234064853267,0.284334046205703,-1.09720387883,-5.36974630129507,-0.768306714503852,"APOC3","apolipoprotein C3",TRUE
"205820_s_at",0.773657212801073,0.285181297975177,1.09522439406872,-5.37174399018662,0.43303966399363,"APOC3","apolipoprotein C3",TRUE
"206738_at",0.702809964629668,0.174398823284892,1.40325974178445,-5.02356350851687,0.381885237682585,"APOC4-APOC2///APOC4///APOC2","APOC4-APOC2 readthrough (NMD candidate)///apolipoprotein C4///apolipoprotein C2",TRUE
"204561_x_at",0.848268984089208,0.448051329073647,0.772378474606827,-5.6532206225251,0.302564193298711,"APOC4-APOC2///APOC4///APOC2","APOC4-APOC2 readthrough (NMD candidate)///apolipoprotein C4///apolipoprotein C2",TRUE
"201525_at",0.766354920892204,0.266650864472854,-1.1395330546799,-5.32626320746007,-1.43320408063491,"APOD","apolipoprotein D",TRUE
"203382_s_at",0.443919401133943,0.0207040598608423,2.49112488055815,-3.29895668031984,3.31565985901212,"APOE","apolipoprotein E",TRUE
"203381_s_at",0.631294544151106,0.102345473549959,1.70411479085021,-4.61632485794394,1.99981589660737,"APOE","apolipoprotein E",TRUE
"212884_x_at",0.758081075834994,0.254824575632409,1.16900638454009,-5.29513048359324,0.615404788027034,"APOE","apolipoprotein E",TRUE
"207262_at",0.721317419960934,0.197565058497496,-1.32840658775559,-5.11489361590559,-1.26587266068503,"APOF","apolipoprotein F",TRUE
"205216_s_at",0.748184017928985,0.240226997834143,1.2068242520014,-5.25416656220936,1.02300520722966,"APOH","apolipoprotein H",TRUE
"231359_at",0.892780783477555,0.565860715056239,0.58287863571586,-5.77554614494338,0.239793150352891,"APOH","apolipoprotein H",TRUE
"209546_s_at",0.623667408398064,0.0949266916675452,1.7445184723567,-4.55702976647663,1.51268152651936,"APOL1","apolipoprotein L1",TRUE
"221013_s_at",0.544577979658206,0.0466642615212144,2.10697755297653,-3.98175909500563,0.849521344170208,"APOL2","apolipoprotein L2",TRUE
"221653_x_at",0.740610299769501,0.230262377956549,1.23364436229636,-5.22442998014038,1.02117029920043,"APOL2","apolipoprotein L2",TRUE
"221087_s_at",0.632509555769443,0.10349209850779,1.69809436424859,-4.62507120139762,1.89146173376487,"APOL3","apolipoprotein L3",TRUE
"223801_s_at",0.80056683899707,0.336538239186258,0.98233979850206,-5.48029356777188,0.718477145486058,"APOL4","apolipoprotein L4",TRUE
"1555600_s_at",0.849935057946582,0.451595073288775,0.766283359488166,-5.65766155056973,0.528747747653123,"APOL4","apolipoprotein L4",TRUE
"224491_at",0.99739139970986,0.986830794389548,0.0166931835605381,-5.93954775549068,0.00908857768161475,"APOL4","apolipoprotein L4",TRUE
"220478_at",0.96350209729653,0.833513272537242,-0.212690178007487,-5.91767413928096,-0.0706095541590139,"APOL5","apolipoprotein L5",TRUE
"1557236_at",0.482262518773694,0.0274435721781711,2.360804118142,-3.53795296050201,3.98318365218289,"APOL6","apolipoprotein L6",TRUE
"241869_at",0.52248118659945,0.0382665120013278,2.20326869599574,-3.8169992310336,3.55664387874159,"APOL6","apolipoprotein L6",TRUE
"1557116_at",0.597654932724127,0.0749686425054204,1.86852398284976,-4.3687331705832,1.40485556355899,"APOL6","apolipoprotein L6",TRUE
"219716_at",0.614110383129587,0.0850375804421418,1.80280946450943,-4.46968312252462,2.0806270146247,"APOL6","apolipoprotein L6",TRUE
"221031_s_at",0.554642754132296,0.0511486325621221,2.06179918996387,-4.0574435831567,1.00836465380939,"APOLD1","apolipoprotein L domain containing 1",TRUE
"220890_s_at",0.380731642340006,0.0119101568827318,2.73986205949935,-2.82485994020311,1.08551873770539,"APOLD1///DDX47","apolipoprotein L domain containing 1///DEAD-box helicase 47",TRUE
"205682_x_at",0.687277721925286,0.155917402399361,1.46889368025917,-4.940096650104,0.435153720226657,"APOM","apolipoprotein M",TRUE
"214910_s_at",0.73223722457785,0.216153646039834,1.27317167368812,-5.17958023982971,0.556036663489159,"APOM","apolipoprotein M",TRUE
"221620_s_at",0.73223722457785,0.216191934671155,-1.27306176324296,-5.17970662843891,-0.434989883569154,"APOO","apolipoprotein O",TRUE
"222269_at",0.786851686785014,0.312759143353864,-1.03297609203846,-5.4329164762163,-0.422537313172676,"APOOL","apolipoprotein O like",TRUE
"213282_at",0.843461221384182,0.438193395013001,-0.789489716332468,-5.64057599300526,-0.288364088164208,"APOOL","apolipoprotein O like",TRUE
"213289_at",0.853460708803218,0.46207515436751,-0.748424950777261,-5.67048168376181,-0.252422169458903,"APOOL","apolipoprotein O like",TRUE
"235433_at",0.912252515563073,0.632549213889612,-0.484839284721761,-5.82583401543461,-0.157445475608027,"APOOL","apolipoprotein O like",TRUE
"232814_x_at",0.783598827774051,0.306164765536858,-1.04749389515536,-5.4189367163194,-0.509992312853282,"APOPT1","apoptogenic 1, mitochondrial",TRUE
"225948_at",0.979588787486838,0.901516500988082,-0.12517157106549,-5.93205509363862,-0.0386974990740789,"APOPT1","apoptogenic 1, mitochondrial",TRUE
"200602_at",0.774230543658252,0.287107916956883,1.09073888426948,-5.37625886668844,0.491168241645552,"APP","amyloid beta precursor protein",TRUE
"211277_x_at",0.80056683899707,0.336489871669503,0.982440237269682,-5.4802017343016,0.398807371534758,"APP","amyloid beta precursor protein",TRUE
"214953_s_at",0.84231658612216,0.435953869863818,0.793409847124587,-5.63764241117517,0.385359791712077,"APP","amyloid beta precursor protein",TRUE
"202630_at",0.703948341108555,0.175773746069919,-1.39860375157163,-5.02936552360898,-1.03594124877533,"APPBP2","amyloid beta precursor protein binding protein 2",TRUE
"202629_at",0.704136697708699,0.175974796959066,-1.39792535542064,-5.03020957126817,-1.00731286572928,"APPBP2","amyloid beta precursor protein binding protein 2",TRUE
"202631_s_at",0.801547748171611,0.338391480072602,-0.978498852859439,-5.4837990149705,-0.810477554769911,"APPBP2","amyloid beta precursor protein binding protein 2",TRUE
"215402_at",0.983567332578112,0.919994519649533,0.101591727210098,-5.934657811044,0.0944073603681801,"APPBP2","amyloid beta precursor protein binding protein 2",TRUE
"218158_s_at",0.841967750949524,0.434974322694472,-0.795128374724915,-5.63635206161464,-0.27854949703525,"APPL1","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1",TRUE
"222538_s_at",0.973433731874338,0.87155668490184,0.163564628602107,-5.92666128658894,0.0532201133287078,"APPL1","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1",TRUE
"218218_at",0.680708651141727,0.148521327781534,-1.49693301739135,-4.90349665845269,-0.596081458875426,"APPL2","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2",TRUE
"203219_s_at",0.45647012846614,0.0222958198888619,-2.45712997141992,-3.36196944185608,-0.987912798821052,"APRT","adenine phosphoribosyltransferase",TRUE
"213892_s_at",0.595925222489779,0.0722554599920358,-1.8875437668871,-4.33903710602843,-0.730642856988521,"APRT","adenine phosphoribosyltransferase",TRUE
"238126_at",0.94214388523134,0.739660009822984,0.336500100750827,-5.88468218012897,0.281007559730155,"APTR","Alu-mediated CDKN1A/p21 transcriptional regulator (non-protein coding)",TRUE
"227431_at",0.948109877411639,0.764305805115921,0.303546060360845,-5.89490475821021,0.129636967166265,"APTR","Alu-mediated CDKN1A/p21 transcriptional regulator (non-protein coding)",TRUE
"218527_at",0.809109571194383,0.352284913333972,-0.95015210076298,-5.50928177841417,-0.293083545000005,"APTX","aprataxin",TRUE
"222658_s_at",0.867026157046741,0.498608244418043,-0.687975244884926,-5.71174421925067,-0.173741249824683,"APTX","aprataxin",TRUE
"243132_at",0.929126743655924,0.688479943163715,0.406216860792945,-5.85963018169418,0.194721286158326,"APTX","aprataxin",TRUE
"209047_at",0.916392138713508,0.646924742052162,0.464353706606048,-5.83520301781728,0.3909167978104,"AQP1","aquaporin 1 (Colton blood group)",TRUE
"207542_s_at",0.969882914559333,0.85658000722684,0.182848077159992,-5.9234124022989,0.144204214161526,"AQP1","aquaporin 1 (Colton blood group)",TRUE
"1555338_s_at",0.929275354134865,0.689133946204888,-0.40531369796867,-5.85998435979851,-0.239588657653957,"AQP10","aquaporin 10",TRUE
"229526_at",0.806221445484273,0.347037434119982,-0.960767496317927,-5.49981909391737,-1.03762235734083,"AQP11","aquaporin 11",TRUE
"1559575_a_at",0.834881450121645,0.41360793784446,0.833228889788828,-5.60707185010889,0.520340560003522,"AQP12B///AQP12A","aquaporin 12B///aquaporin 12A",TRUE
"1554344_s_at",0.896115372949367,0.577232795371842,-0.565774189782213,-5.78496557889647,-0.233072520345839,"AQP12B///AQP12A","aquaporin 12B///aquaporin 12A",TRUE
"236630_at",0.6708432030569,0.136729924448754,1.54409119591388,-4.84069369488899,0.845934347547985,"AQP2","aquaporin 2",TRUE
"206672_at",0.821424121108148,0.383405610082604,0.889281247726951,-5.56167372805486,0.228422428065914,"AQP2","aquaporin 2",TRUE
"240285_at",0.863918945062466,0.490282607345594,0.701519126106756,-5.702786804171,0.56793889073121,"AQP2","aquaporin 2",TRUE
"39248_at",0.822850703882235,0.388502058346399,0.879627491958261,-5.56968824796232,1.34726972669162,"AQP3","aquaporin 3 (Gill blood group)",TRUE
"203747_at",0.839554522305768,0.428276455082399,0.806943818877441,-5.62740944481942,0.596605160405689,"AQP3","aquaporin 3 (Gill blood group)",TRUE
"39249_at",0.856257656023992,0.469931327440455,0.735195841773407,-5.67979386500705,0.812183477272159,"AQP3","aquaporin 3 (Gill blood group)",TRUE
"226228_at",0.675118548055585,0.141295753458415,1.52544889948405,-4.86570599819489,1.67239727604465,"AQP4","aquaporin 4",TRUE
"210906_x_at",0.732074070325545,0.215778722100722,1.27424871389252,-5.17834123307939,0.929484982633123,"AQP4","aquaporin 4",TRUE
"210068_s_at",0.759046106067723,0.256680447280953,-1.1643151423098,-5.30013252634004,-0.772297336813192,"AQP4","aquaporin 4",TRUE
"210066_s_at",0.853460708803218,0.461840331073484,-0.748822423853756,-5.67019946077745,-0.628443176547833,"AQP4","aquaporin 4",TRUE
"210067_at",0.974435013896831,0.87493303524871,-0.159226378982882,-5.92734248897466,-0.108067012064543,"AQP4","aquaporin 4",TRUE
"1553440_at",0.592488489935347,0.0695262358294602,1.90731716088159,-4.3079411511543,0.756185068209089,"AQP4-AS1","AQP4 antisense RNA 1",TRUE
"1560751_at",0.948962238903406,0.769691839539078,0.296391084686195,-5.89698646208887,0.223318015373373,"AQP4-AS1","AQP4 antisense RNA 1",TRUE
"213611_at",0.686950785936014,0.155457559659557,1.47060512071953,-4.93787870445407,0.690091540278582,"AQP5","aquaporin 5",TRUE
"216219_at",0.930131991602783,0.691589498941526,-0.401925689496581,-5.86130606212894,-0.27185513002645,"AQP6","aquaporin 6",TRUE
"208435_s_at",0.977957095232011,0.89356749165991,0.13533692236844,-5.93076632791538,0.0567317015621147,"AQP6","aquaporin 6",TRUE
"206784_at",0.801560848966415,0.338471050233073,-0.978334262973641,-5.48394894869428,-0.595564560513576,"AQP8","aquaporin 8",TRUE
"205568_at",0.64513208805899,0.115852476787595,1.63654436206944,-4.71314117564993,0.584847326770615,"AQP9","aquaporin 9",TRUE
"228694_at",0.796526145641047,0.329324669056983,-0.997430567720629,-5.46640000569075,-0.498480204387182,"AQR","aquarius intron-binding spliceosomal factor",TRUE
"212584_at",0.842397669245069,0.436269858660752,-0.792855980977818,-5.63805771963019,-0.239107488516961,"AQR","aquarius intron-binding spliceosomal factor",TRUE
"239895_at",0.88113080359582,0.537718068671754,0.625988919534349,-5.75060326286245,0.488186155579753,"AQR","aquarius intron-binding spliceosomal factor",TRUE
"212583_at",0.949613960042259,0.772258899141163,-0.292986496303795,-5.897959722243,-0.141000271232351,"AQR","aquarius intron-binding spliceosomal factor",TRUE
"211110_s_at",0.303678178370857,0.00585972525251493,-3.04857756770524,-2.2094125119236,-2.93797107129849,"AR","androgen receptor",TRUE
"226192_at",0.455234810916548,0.022147259784115,-2.46020560929318,-3.35628741258902,-4.20575839286762,"AR","androgen receptor",TRUE
"226197_at",0.55937703282623,0.0536532812138588,-2.03808783570826,-4.09673776513655,-2.52784252687771,"AR","androgen receptor",TRUE
"211621_at",0.632216562924782,0.103326951737692,-1.69895797341681,-4.6238179983598,-1.40848550353908,"AR","androgen receptor",TRUE
"201895_at",0.938400005975956,0.726276324223402,0.354553617768815,-5.87864040732555,0.114250739052514,"ARAF","A-Raf proto-oncogene, serine/threonine kinase",TRUE
"230652_at",0.966051687342135,0.841226374437141,-0.202690884234021,-5.91969296414664,-0.108100812948773,"ARAF","A-Raf proto-oncogene, serine/threonine kinase",TRUE
"212516_at",0.769258076576208,0.275823614289429,1.11732854980636,-5.34925476988563,0.404040544863093,"ARAP1","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1",TRUE
"242039_at",0.859675188316647,0.477820521322099,-0.722041929688741,-5.68889677424275,-0.487976108715148,"ARAP1","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1",TRUE
"34206_at",0.892780783477555,0.566041483549883,0.5826053824319,-5.77569876064793,0.163142316774461,"ARAP1","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1",TRUE
"213618_at",0.432506261584735,0.0194167520725955,2.52044689737701,-3.24424114120589,1.18276835152137,"ARAP2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",TRUE
"1561407_at",0.676294804179428,0.142954253803923,1.51879974447716,-4.87456868392676,0.929334845917531,"ARAP2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",TRUE
"242402_x_at",0.837548264373422,0.421523833393022,-0.818972782094449,-5.61817805792431,-0.373417573309095,"ARAP2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",TRUE
"235806_at",0.520899183693116,0.0377990617469485,2.20917455577553,-3.80674584047229,1.84803530392497,"ARAP3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3",TRUE
"218950_at",0.547343369043481,0.0478515870869216,2.09464882838387,-4.00251752425799,2.23253064258263,"ARAP3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3",TRUE
"210090_at",0.943988850936011,0.749606770894776,0.323156543582499,-5.8889470123164,0.320654868759349,"ARC","activity regulated cytoskeleton associated protein",TRUE
"201176_s_at",0.83872852514497,0.424017426291576,0.814516830903214,-5.62161262709518,0.245240729380395,"ARCN1","archain 1",TRUE
"205239_at",0.789795896476304,0.317912341362629,1.02178045103229,-5.44357702209235,1.50777373604571,"AREG","amphiregulin",TRUE
"1557285_at",0.808266620412549,0.351167100927719,0.952404348629667,-5.50728214343783,1.09444341027836,"AREG","amphiregulin",TRUE
"215564_at",0.919138643373719,0.65563583809516,0.452038112687174,-5.84064485871114,0.383041161468977,"AREG","amphiregulin",TRUE
"202128_at",0.716472449896956,0.19248744541632,-1.34419621948924,-5.09597642549066,-0.385541810108091,"AREL1","apoptosis resistant E3 ubiquitin protein ligase 1",TRUE
"244137_at",0.769847953580141,0.277714536926768,-1.11281848331286,-5.35387577715615,-0.867387576865214,"AREL1","apoptosis resistant E3 ubiquitin protein ligase 1",TRUE
"1554989_at",0.998347572104896,0.993065343083634,-0.00879000931312411,-5.939645848245,-0.00614911160292131,"AREL1","apoptosis resistant E3 ubiquitin protein ligase 1",TRUE
"232175_at",0.84051226748197,0.429648222902938,-0.804514657842702,-5.6292580957889,-0.595273865482983,"ARF1","ADP ribosylation factor 1",TRUE
"200011_s_at",0.610660880283135,0.0832937619056344,-1.81368924042257,-4.45314904935426,-0.587269096127756,"ARF3","ADP ribosylation factor 3",TRUE
"200734_s_at",0.710842845257879,0.18447869647383,-1.369779601703,-5.06492874459176,-0.453055636873724,"ARF3","ADP ribosylation factor 3",TRUE
"211622_s_at",0.73826901296725,0.225116336948637,-1.24784146953041,-5.20846095654612,-0.455585702183107,"ARF3","ADP ribosylation factor 3",TRUE
"201097_s_at",0.819287552962377,0.376226553686982,-0.903023571562431,-5.55012522965856,-0.287442352611313,"ARF4","ADP ribosylation factor 4",TRUE
"201096_s_at",0.901910595357431,0.600111488004499,-0.531866285904738,-5.80283355865487,-0.186394099342873,"ARF4","ADP ribosylation factor 4",TRUE
"201526_at",0.831875452294783,0.406966361542338,-0.845323736256762,-5.59750891565561,-0.243012517733094,"ARF5","ADP ribosylation factor 5",TRUE
"203312_x_at",0.501591596209182,0.0322498975836998,-2.28488481614838,-3.67384393062018,-0.691346265902856,"ARF6","ADP ribosylation factor 6",TRUE
"224788_at",0.571677937624457,0.0595749855159227,-1.98572809450713,-4.18243838646933,-0.823020821421862,"ARF6","ADP ribosylation factor 6",TRUE
"203311_s_at",0.752235383514782,0.245444623154429,-1.1931142453938,-5.26914836895406,-0.667144519207483,"ARF6","ADP ribosylation factor 6",TRUE
"214182_at",0.993952584307899,0.971615276830033,-0.0359866260950423,-5.93905273553343,-0.0177498235216511,"ARF6","ADP ribosylation factor 6",TRUE
"217888_s_at",0.567293479905907,0.0574842408206589,-2.00366357326301,-4.15324988842241,-0.621111504657483,"ARFGAP1","ADP ribosylation factor GTPase activating protein 1",TRUE
"234001_s_at",0.588984479037728,0.0676728885457392,-1.92113659061139,-4.28607468438641,-0.661740360070466,"ARFGAP1","ADP ribosylation factor GTPase activating protein 1",TRUE
"211975_at",0.869082033398093,0.505803120999619,-0.676374065335643,-5.71928412591134,-0.208078936512361,"ARFGAP2","ADP ribosylation factor GTPase activating protein 2",TRUE
"235734_at",0.930899509890345,0.694487025979192,0.39793401827899,-5.8628492436915,0.299736235615271,"ARFGAP2","ADP ribosylation factor GTPase activating protein 2",TRUE
"202211_at",0.731054546207485,0.21404451921812,1.27924937036054,-5.17257686387335,0.436204310108462,"ARFGAP3","ADP ribosylation factor GTPase activating protein 3",TRUE
"202955_s_at",0.744688669253745,0.236040947993268,-1.21798668299462,-5.24185900712889,-0.515402187053192,"ARFGEF1","ADP ribosylation factor guanine nucleotide exchange factor 1",TRUE
"202956_at",0.870517518639056,0.509553129170008,-0.67036431714218,-5.72314178043435,-0.417487908911543,"ARFGEF1","ADP ribosylation factor guanine nucleotide exchange factor 1",TRUE
"216266_s_at",0.875187315707138,0.522151946992238,-0.650352036400391,-5.73574973566676,-0.315669858289191,"ARFGEF1","ADP ribosylation factor guanine nucleotide exchange factor 1",TRUE
"215931_s_at",0.545412722791443,0.0470427105906338,-2.10301758138909,-3.98843518768481,-0.962312484863975,"ARFGEF2","ADP ribosylation factor guanine nucleotide exchange factor 2",TRUE
"218098_at",0.597879550155311,0.0753039958462271,-1.86621501765772,-4.37232377378769,-0.669617236285413,"ARFGEF2","ADP ribosylation factor guanine nucleotide exchange factor 2",TRUE
"222518_at",0.663566587754224,0.131530357113207,-1.56595696592832,-4.81105068901963,-0.637770101929851,"ARFGEF2","ADP ribosylation factor guanine nucleotide exchange factor 2",TRUE
"215927_at",0.947969282616012,0.763624920888043,0.304451712934214,-5.89463775397148,0.228002006444544,"ARFGEF2","ADP ribosylation factor guanine nucleotide exchange factor 2",TRUE
"231856_at",0.819018525257656,0.373696160183059,-0.907908453250301,-5.54598074155543,-0.766830969868447,"ARFGEF3","ARFGEF family member 3",TRUE
"228051_at",0.930899509890345,0.69422402788783,-0.398296055543156,-5.86270990539739,-0.28699973586852,"ARFGEF3","ARFGEF family member 3",TRUE
"242098_at",0.933922051839063,0.707296832839092,-0.380364603152002,-5.8694611607801,-0.290845892477826,"ARFGEF3","ARFGEF family member 3",TRUE
