"Feature_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"KEGG_TRYPTOPHAN_METABOLISM",0.186,1.13953507265822,0.207733394423095,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.424597927062589
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.1765,0.821239473434681,0.997457802953366,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.17,1.3775385822018,0.00187024998002767,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.0139146598514059
"KEGG_PROPANOATE_METABOLISM",0.166666666666667,1.34942636522024,0.00341820436087332,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"HCC44",0.0227066432543728
"KEGG_FOLATE_BIOSYNTHESIS",0.159833333333333,1.39932203281273,0.000412499562031675,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H1648",0.00391341324348491
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.15625,0.960023875176597,0.922959320748554,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_VEGF_SIGNALING_PATHWAY",0.152916666666667,1.00859573470276,0.735733156747589,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.92463761591251
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.14975,0.996067917089264,0.691894572951164,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.919231361206546
"KEGG_NON_HOMOLOGOUS_END_JOINING",0.142833333333333,1.49627475802914,1.22446234115451e-05,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"HCC44, H1703",0.000313770381199524
"KEGG_GNRH_SIGNALING_PATHWAY",0.138166666666667,1.00859955413735,0.756241030392057,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.937738877686151
"KEGG_ENDOCYTOSIS",0.138,1.01969585483302,0.690967933686218,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.919231361206546
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.133916666666667,1.02967801307305,0.709617789880614,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.922999363061497
"KEGG_TGF_BETA_SIGNALING_PATHWAY",0.120416666666667,0.952269772541883,0.92165679067392,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_P53_SIGNALING_PATHWAY",0.119833333333333,1.0361028233752,0.615275040243121,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.889995455352405
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.11525,1.27101499347426,0.0269498097456237,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"A549",0.0945785775978492
"KEGG_GAP_JUNCTION",0.11475,0.92768108989321,0.955761270126232,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_COLORECTAL_CANCER",0.113333333333333,1.04936936328733,0.61725491258312,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.889995455352405
"KEGG_PPAR_SIGNALING_PATHWAY",0.1045,0.976940260572402,0.87749211149283,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_ACUTE_MYELOID_LEUKEMIA",0.09925,1.17302577860537,0.167986704572275,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.385747247536335
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.0965,1.21318195442623,0.0792350539049792,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.237705161714938
"KEGG_ERBB_SIGNALING_PATHWAY",0.09275,1.01311527882162,0.73347718963101,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.92463761591251
"KEGG_PROTEIN_EXPORT",0.0808333333333334,1.3605329726607,0.00566496414091495,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.0277285086897416
"KEGG_GLIOMA",0.0746666666666667,1.01783382581328,0.731796143214532,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.92463761591251
"KEGG_FOCAL_ADHESION",0.0729166666666667,0.892656959290464,0.984067631681609,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_PROSTATE_CANCER",0.065,0.984801595154162,0.865506518106912,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.0590833333333333,1.24789112712268,0.0317833641287381,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"HCC44",0.107306485135393
"KEGG_NOTCH_SIGNALING_PATHWAY",0.0584166666666667,1.16298178351506,0.156893667486884,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.377825235366307
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.0521666666666666,1.04341770885466,0.642201876905927,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.896948814114205
"KEGG_MELANOGENESIS",0.04625,0.950312113800705,0.925367574526933,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_BASAL_CELL_CARCINOMA",0.0403333333333334,1.05262367732282,0.630672075296952,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.896948814114205
"KEGG_RENAL_CELL_CARCINOMA",0.0395833333333333,1.11696394166047,0.339992697115245,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.602272777747006
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.0379166666666667,1.01578947875606,0.699579691555084,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.922849805881174
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.037,0.978491510624204,0.865445282094194,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_MELANOMA",0.0361666666666667,1.05180233481161,0.6375351509243,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.896948814114205
"KEGG_BASAL_TRANSCRIPTION_FACTORS",0.0290833333333333,1.30190332404196,0.0097505292275326,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.0412181462800242
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.0199166666666667,0.956031899271276,0.924384489444331,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.0126666666666666,1.09718510357877,0.450379706907766,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.729171722886162
"KEGG_LYSOSOME",0.00900000000000008,1.19592497484355,0.0877809320301828,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.251188513194062
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.00649999999999999,1.41954445317695,0.0119171257326067,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"HCC44, HCC15",0.0471613911971242
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.00641666666666663,0.968380415326476,0.872451745403344,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.000916666666666695,1.09969321823972,0.338036487531776,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.602272777747006
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",-0.031,1.03686529325831,0.632772697738134,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.896948814114205
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",-0.04225,1.20752166364907,0.0834943715058576,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.244930108186151
"KEGG_PANCREATIC_CANCER",-0.0475833333333334,1.08774198631287,0.472813214836201,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.75165177743191
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",-0.0519166666666668,1.21322451331028,0.106685898879174,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.279487002697553
"KEGG_DILATED_CARDIOMYOPATHY",-0.0535,0.909920526000136,0.968805279292055,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999213161238356
"KEGG_ENDOMETRIAL_CANCER",-0.0724166666666667,1.11867937224157,0.295554169652486,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.541264070343788
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",-0.09325,1.02480296332337,0.669234436109921,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.915282069075563
"KEGG_THYROID_CANCER",-0.0981666666666667,1.20495317399273,0.0941710235271367,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.265391066303749
"KEGG_DORSO_VENTRAL_AXIS_FORMATION",-0.13075,1.19859244153678,0.0971475852293205,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.269693296308263
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",-0.132833333333333,1.05591750997831,0.45083197920381,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.729171722886162
"KEGG_ECM_RECEPTOR_INTERACTION",-0.136333333333333,1.08363322655637,0.517255367933033,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.791721622653125
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",-0.141666666666667,1.18635640308952,0.100704465544198,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.27146421146697
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",-0.155583333333333,1.376243005652,0.0082984260285914,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"H1648, HCC44",0.0376465180809268
"KEGG_NON_SMALL_CELL_LUNG_CANCER",-0.165416666666667,1.08005003742111,0.45715206423882,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.733019689210521
"KEGG_GRAFT_VERSUS_HOST_DISEASE",-0.184333333333333,1.46042835144247,0.0146289669036888,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"HCC44",0.0555303641650227
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",-0.192916666666667,1.26959631797121,0.0397732491078706,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.125386853119727
"KEGG_ADHERENS_JUNCTION",-0.220333333333333,1.12136080750402,0.238264989921619,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.476529979843237
"KEGG_OTHER_GLYCAN_DEGRADATION",-0.2505,1.52869483844583,2.54193253950788e-05,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.000455773719983634
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",-0.292666666666667,1.09985266230886,0.180217714576813,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"HCC44",0.394335477996203
"KEGG_AXON_GUIDANCE",-0.316166666666667,1.05479027069438,0.346730221455237,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.608413407459189
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",-0.316416666666667,1.4338357620119,0.000133179179107083,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H1703",0.00145713690081867
"KEGG_STEROID_BIOSYNTHESIS",-0.34275,1.45436328617778,1.86239428967547e-05,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"HCC44",0.000384894819866263
"KEGG_RIBOSOME",-0.448833333333333,1.42171694109835,0.104518943866503,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,3,"H1650, H1648, H460",0.277721765130995
"KEGG_CIRCADIAN_RHYTHM_MAMMAL",-0.561166666666667,1.48246335740908,7.97270759520263e-05,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"HCC95",0.000988615741805126
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",-0.569666666666667,1.51132737163145,5.06720602382141e-05,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"HCC95, H1703",0.000725000246485218
"KEGG_BLADDER_CANCER",-0.59425,1.02532293139106,0.121035286332093,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.308391277503689
