"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"transcriptomics","Log2FC","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.66703,1.94,0.00221,3600,0.275,"B3GNT7, CHST6, B4GALT4, B4GALT1, B3GNT2, CHST4, ST3GAL1, B4GALT2",2.65560772631489,0.560667306169737,FALSE
"transcriptomics","Log2FC","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.5591,1.63,0.0157,4196,0.327,"HGSNAT, NAGLU, HPSE, HYAL4, IDS, GALNS, HYAL2, GUSB, GLB1, HEXB",1.80410034759077,0.485452247339714,FALSE
"transcriptomics","Log2FC","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.42593,1.23,0.161,6306,0.72,"ST6GALNAC5, B3GALT4, SLC33A1, ST3GAL1, GLB1, HEXB, ST6GALNAC6, ST6GALNAC4, HEXA, ST8SIA1",0.79317412396815,0.142667503568732,FALSE
"transcriptomics","Log2FC","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.58271,1.69,0.0158,4276,0.354,"FUT2, FUT1, NAGA, B3GALNT1, ST3GAL1, GBGT1, A4GALT, HEXB, B3GALT5",1.80134291304558,0.450996737974212,FALSE
"transcriptomics","Log2FC","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.59777,1.73,0.011,3600,0.325,"B3GNT3, ABO, FUT3, FUT2, B4GALT4, B3GNT5, B3GNT4, B4GALT1, FUT1, B3GNT2, ST3GAL4, B4GALT2",1.95860731484178,0.488116639021126,FALSE
"transcriptomics","Log2FC","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.50004,1.46,0.0477,3611,0.549,"PIGT, PIGU, GPAA1, PIGZ, PIGV, PIGQ, PIGL, PIGX, PIGS",1.32148162095989,0.260427655549908,FALSE
"transcriptomics","Log2FC","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",-0.50461,-1.78,0.0202,16224,0.189,"HYI, MTHFD2L, MTHFD2, ACO1, CS, MTHFD1L, HAO2",1.69464863055338,0.723538195826756,TRUE
"transcriptomics","Log2FC","KEGG_GNRH_SIGNALING_PATHWAY",0.34964,1.01,0.424,2596,0.816,"PRKCD, PLA2G12A, MAPK13, PLD1, CACNA1D, PLA2G6, CALML3, PLA2G4B, MAP3K4, PLD2, CAMK2G, MAPK3, MAP3K1, ADCY5, CGA, ADCY4, MMP14, PTK2B, PLA2G10, EGFR, PLA2G4E",0.372634143407267,0.0883098412461389,FALSE
"transcriptomics","Log2FC","KEGG_GRAFT_VERSUS_HOST_DISEASE",-0.20626,-0.679,0.865,3907,1,"IL6, IL1A, KLRC1, KIR2DL1, IL1B, KIR2DL3, KIR3DL2, CD86, FAS, CD80, IFNG, CD28, TNF, KLRD1, GZMB, FASLG, IL2, PRF1",0.0629838925351858,0,FALSE
"transcriptomics","Log2FC","KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.36379,1.07,0.331,2621,0.748,"WNT3A, WNT9A, WNT7B, BMP7, WNT7A, WNT4, BMP2, CSNK1E, WNT10A, CSNK1A1, GLI3",0.480172006224281,0.126098402135539,FALSE
"transcriptomics","Log2FC","KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.38485,1.12,0.283,6109,0.711,"CSF1R, IL9R, IL4R, TFRC, EPOR, FLT3LG, CD44, ITGA3, CD9, ITGA2B, CD19, IL7R, EPO, IL6R, IL6, ANPEP, CD59, ITGA2, CSF2, CD4, IL1R2, CSF1, IL1A, IL1R1, CD1D, CD55, ITGA5",0.54821356447571,0.148130399270234,FALSE
"transcriptomics","Log2FC","KEGG_HISTIDINE_METABOLISM",0.35152,1.02,0.419,1584,0.807,"ALDH3B2, HEMK1, HAL, ALDH1A3, ALDH3B1",0.377785977033705,0.0931264652779296,FALSE
"transcriptomics","Log2FC","KEGG_HOMOLOGOUS_RECOMBINATION",0.23381,0.677,0.93,764,0.995,"POLD4, SEM1",0.0315170514460649,0.00217691925427455,FALSE
"transcriptomics","Log2FC","KEGG_HUNTINGTONS_DISEASE",-0.17121,-0.608,0.99,16664,1,"ITPR1, NDUFS4, BBC3, AP2S1, SOD1, COX6B1, COX7A2, DCTN4, AP2A2, PLCB4, ATP5F1C, NDUFA9, VDAC2, POLR2E, ATP5MC2, VDAC1, COX4I1, NDUFS3, SLC25A6, HDAC2, HIP1, TBPL1, TBP, UCP1, ATP5F1A, POLR2D, BDNF, NDUFS5, TFAM, GRIN2B",0.00436480540245009,0,FALSE
"transcriptomics","Log2FC","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.30969,0.899,0.622,4437,0.969,"TNNI3, ITGB6, ITGB8, CACNA1D, CACNG1, CACNB3, CACNG4, ITGB4, ITGA3, CACNB2, DAG1, ITGA2B, PRKAA1, ACE, TNNT2, IL6, TNNC1, ITGA2, PRKAG2",0.206209615309181,0.0136762229492347,FALSE
"transcriptomics","Log2FC","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.30094,0.872,0.682,6116,0.98,"PLCG2, INPP4B, PLCD1, INPP4A, ALDH6A1, PIK3CA, PIP4K2C, PLCG1, PIK3C2G, PIK3C2B, INPP5K, IMPA2, PIP5K1C, INPPL1, INPP5J, ISYNA1, PIK3CB, PTEN, PLCB3, IPMK",0.166215625343521,0.00877392430750515,FALSE
"transcriptomics","Log2FC","KEGG_INSULIN_SIGNALING_PATHWAY",0.32542,0.95,0.513,6911,0.894,"CBLC, PPP1R3D, HK2, PTPN1, PIK3R2, GYS1, CALML3, SOCS1, MKNK1, GCK, IKBKB, MAPK3, RPS6KB2, FBP1, INSR, PPP1CA, SH2B2, PIK3CA, PPP1CB, PRKCI, TSC1, FBP2, IRS2, PTPRF, CBLB, BRAF, PRKAA1, PHKG1, HK1, FOXO1, PRKCZ, BAD, PRKAG2, INPP5K, EXOC7, PIK3R3, FASN, PYGL, CALML6, CRKL, PRKAB2, PRKACA, RHEB, PPP1R3B, MAPK1, FLOT2, MAPK10, PIK3R5, IRS1, PIK3CB, PRKAR1B, GSK3B, PHKG2, TRIP10, GRB2, INPP5D, PYGB, PRKAG1, TSC2, RPTOR",0.289882634888184,0.0486624812040823,FALSE
"transcriptomics","Log2FC","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.3125,0.906,0.613,3908,0.97,"TNFSF13, ICOSLG, LTBR, CCL28, CD40, PIGR, IL6",0.212539525481585,0.0132282657337552,FALSE
"transcriptomics","Log2FC","KEGG_JAK_STAT_SIGNALING_PATHWAY",0.33678,0.989,0.466,5894,0.849,"IFNL3, IFNL1, CBLC, STAT2, IFNL2, CRLF2, PIK3R2, IL9R, IRF9, JAK3, IL4R, SOCS1, CISH, IFNLR1, EPOR, PTPN6, IFNB1, PIK3CA, TYK2, EP300, STAT6, CTF1, STAT5B, IL12B, CBLB, STAT3, CLCF1, IL7R, EPO, IL20RB, IL6R, IL6, PIAS3, IL20RA, PIM1, CSF2, PIK3R3, SPRY1, IL15RA, STAT1, IL12A, PRLR, GH2, STAT5A, OSMR, IFNGR1, JAK1, CSF2RB, STAM2, PIK3R5, PIK3CB",0.33161408331,0.0710923097560473,FALSE
"transcriptomics","Log2FC","KEGG_LEISHMANIA_INFECTION",0.42556,1.23,0.151,6358,0.72,"TRAF6, ITGB2, NCF4, MAPK13, MAPK3, PTPN6, MYD88, IL12B, TAB1, RELA, MAPK11, C3, TLR2, IRAK4, STAT1, IL12A, TGFB3, IL1A, IFNGR1, JAK1, TAB2, MAPK1, NFKBIA, FOS, ITGA4",0.821023052706831,0.142667503568732,FALSE
"transcriptomics","Log2FC","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.41873,1.2,0.198,3793,0.724,"CTNND1, CLDN8, ITGB2, MMP9, CLDN9, VAV1, NCF4, CLDN7, MAPK13, PIK3R2, PLCG2, CLDN4, F11R, CDH5, RAC2, VAV3, VAV2, CLDN18, PIK3CA, RASSF5, PTK2B, RAP1A, CLDN11, RAPGEF3, PLCG1, SIPA1, PXN, CLDN23, CLDN3, MYL9, MAPK11, ARHGAP35",0.703334809738469,0.140261433802853,FALSE
"transcriptomics","Log2FC","KEGG_LIMONENE_AND_PINENE_DEGRADATION",-0.42081,-1.48,0.0769,15341,0.33,"ALDH3A2, HADHA, YOD1, ALDH1B1, ALDH7A1, ALDH9A1",1.11407366019857,0.481486060122112,FALSE
"transcriptomics","Log2FC","KEGG_LINOLEIC_ACID_METABOLISM",0.40266,1.16,0.259,2596,0.709,"PLA2G12A, CYP2E1, PLA2G6, PLA2G4B, CYP2J2, PLA2G10, PLA2G4E",0.586700235918748,0.149353764816933,FALSE
"transcriptomics","Log2FC","KEGG_LONG_TERM_DEPRESSION",0.24312,0.708,0.903,6599,1,"PLA2G12A, GNAO1, PLA2G6, PLA2G4B, MAPK3, IGF1R, RYR1, PLA2G10, PLA2G4E, BRAF, PLA2G2C, GNAS, GNAQ, LYN, ITPR3, MAPK1, PLCB3, PPP2R1A, GUCY1A1, NOS1, PLA2G2F, GUCY1B1, GNA12",0.0443122496864942,0,FALSE
"transcriptomics","Log2FC","KEGG_LONG_TERM_POTENTIATION",0.23447,0.676,0.938,5774,0.988,"GRIN1, CALML3, CAMK2G, MAPK3, PPP1CA, PPP1CB, EP300, RAP1A, RAPGEF3, GRIN2A, BRAF, GRIN2D, CHP1, PPP3CA, GNAQ, RPS6KA2, CALML6, ITPR3, PRKACA, MAPK1, RPS6KA1",0.0277971616209356,0.00524305541237188,FALSE
"transcriptomics","Log2FC","KEGG_LYSINE_DEGRADATION",0.22598,0.643,0.957,2472,0.999,"BBOX1, KMT5B, KMT5C, GCDH, AASDH, EHHADH",0.0190880622231565,0.000434511774017692,FALSE
"transcriptomics","Log2FC","KEGG_LYSOSOME",0.52683,1.54,0.0398,5277,0.452,"CTSH, GM2A, CTSA, CTSV, HGSNAT, SLC11A1, NAGLU, GGA2, CTSD, ARSA, ATP6V0D2, LIPA, DNASE2, ABCB9, SUMF1, GAA, MANBA, NPC1, NAGA, ACP5, PSAP, IDS, GNPTG, NPC2, AP1M2, GALNS, CTSS, LAPTM4A, NAPSA, AP1B1, AP3M2, GGA1, LGMN, NEU1, TPP1, ATP6AP1, PSAPL1, ASAH1, LAMP3, CD68, CTSB, LAMP1, CLN5, GUSB, GLB1, GGA3, AP3S2, LAMP2, FUCA1, NAGPA, SCARB2, CTSE, HEXB, PPT1, AP1S1, TCIRG1, MAN2B1, CD63, SLC11A2, MFSD8, ABCA2, CTSZ, SORT1, AP1S3, ATP6V0A4, ENTPD4, GBA",1.40011692792631,0.344861565188618,FALSE
"transcriptomics","Log2FC","KEGG_MAPK_SIGNALING_PATHWAY",0.26798,0.764,0.837,5856,0.998,"NTF4, PLA2G12A, TRAF6, FGF11, FGFR2, MAPK13, PDGFA, CACNA1D, RAC2, CACNG1, PLA2G6, PLA2G4B, MAP3K4, MKNK1, DUSP9, CACNB3, HSPB1, CACNG4, IKBKB, MAPK3, ARRB1, MAP4K1, MAP3K1, PDGFB, CACNA1I, FGF1, DUSP3, MAPK8IP2, MAX, NTRK2, PLA2G10, EGFR, CACNB2, PLA2G4E, MAP3K11, MAPKAPK3, RAP1A, JUND, ECSIT, MAP3K6, TAB1, LAMTOR3, FGFR3, MAP3K13, TAOK3, BRAF, DUSP10, RELA, STK3, DUSP14, CHP1, HSPA1B, MAPK11, PPP3CA, PAK2, PLA2G2C, MECOM, MAP3K8, GADD45B, RASGRF1, FGF12, MAP4K2, MAP3K5, RPS6KA2, IL1R2, RASA1, RPS6KA4, MAPKAPK2, NF1, STK4, TGFB3, CRKL, PPM1A, HSPA2, NGF, PRKACA, IL1A, RAC1, PAK1, MAP4K3, TGFBR2, RRAS, TAB2, MAPK1, DUSP8, MAP2K7, NLK, GADD45A, RPS6KA1, MAPK10, MAPK8IP3, CACNA1F",0.07727454200674,0.000869458712628891,FALSE
"transcriptomics","Log2FC","KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.26478,0.765,0.837,1432,1,"HES1, GCK",0.07727454200674,0,FALSE
"transcriptomics","Log2FC","KEGG_MELANOGENESIS",0.36219,1.05,0.368,6175,0.756,"WNT3A, WNT9A, WNT7B, FZD10, WNT7A, GNAO1, CALML3, WNT4, DVL3, CAMK2G, MAPK3, ADCY5, WNT10A, ADCY4, EP300, ADCY6, TCF7L1, FZD4, CREB3L4, DVL2, WNT11, GNAS, GNAQ, CALML6, CREB3L3, MITF, PRKACA, ASIP, CREB3L2, MAPK1, EDN1, CREB3L1, WNT5A, PLCB3, FZD6, GSK3B",0.434152181326482,0.121478204498793,FALSE
"transcriptomics","Log2FC","KEGG_MELANOMA",-0.26432,-0.944,0.509,16564,0.82,"PIK3R1, PIK3CG, FGF20, CDK6, FGF21, FGF2, PDGFRA, E2F2, NRAS, IGF1, FGF9, FGF4, CDKN2A, FGF5, FGFR1, E2F3, FGF19, FGF3",0.293282217663241,0.0861861476162833,FALSE
"transcriptomics","Log2FC","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.45636,1.33,0.1,3662,0.798,"ADH7, ALDH3B2, GSTK1, DHDH, CYP2E1, CYP1B1, ALDH1A3, GSTT2, GSTO2, ALDH3B1, GSTZ1, GSTA3, MGST2, UGT2B17, MGST3",1,0.0979971086492706,FALSE
"transcriptomics","Log2FC","KEGG_MISMATCH_REPAIR",-0.32549,-1.12,0.269,15319,0.652,"MSH6, RFC3, MSH3, RFC2, RFC5, EXO1, MSH2, RFC1, RPA2",0.570247719997592,0.18575240426808,FALSE
"transcriptomics","Log2FC","KEGG_MTOR_SIGNALING_PATHWAY",0.35512,1.01,0.429,6050,0.816,"PIK3R2, VEGFB, MAPK3, RPS6KB2, PIK3CA, TSC1, CAB39, RICTOR, BRAF, PRKAA1, PGF, VEGFA, PIK3R3, HIF1A, RPS6KA2, DDIT4, VEGFC, RHEB, MAPK1, RPS6KA1, PIK3R5, PIK3CB, ULK1",0.367542707815276,0.0883098412461389,FALSE
"transcriptomics","Log2FC","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.2602,0.755,0.852,6624,0.987,"ITGB2, VAV1, PIK3R2, PLCG2, RAC2, VAV3, RAET1L, MAPK3, PTPN6, VAV2, IFNB1, PIK3CA, SH3BP2, PTK2B, TNFSF10, BRAF, PLCG1, CHP1, PPP3CA, LCK, CSF2, PIK3R3, ULBP2, RAC1, IFNGR1, PAK1, BID, MAPK1, NFATC1, PIK3R5, PIK3CB, SYK, NFATC4, HCST, GRB2, CHP2",0.0695604052332999,0.00568284733036327,FALSE
"transcriptomics","Log2FC","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.21335,0.617,0.972,5100,0.992,"DRD5, P2RY2, VIPR2, PTAFR, BDKRB2, P2RY6, P2RX4, LPAR2, VIPR1, S1PR4, THRB, GRIN1, NPBWR1, ADORA1, ADORA2B, ADORA2A, GIPR, S1PR2, GALR3, CGA, BDKRB1, GHSR, GABRP, F2RL3, GRIN2A, OPRL1, CHRNB4, MLNR, S1PR5, ADRB2, GRIN2D, P2RX6, EDNRA, F2RL1, MC3R, P2RX2, LTB4R2, HTR7, CHRNB1, ADRA2A, GRIN3B, GRM4, LTB4R, PRLR, ADRA2B, GH2",0.0123337350737254,0.00348832784582135,FALSE
"transcriptomics","Log2FC","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.33316,0.971,0.508,5975,0.863,"GAB1, NTF4, PRKCD, TRAF6, MAPK13, PIK3R2, PLCG2, FOXO3, CALML3, ARHGDIB, IKBKB, CAMK2G, MAPK3, MAP3K1, SH2B2, PIK3CA, NTRK2, RAP1A, IRS2, TP73, BRAF, PLCG1, YWHAB, RELA, MAPK11, NGFR, IRAK4, BAD, YWHAZ, MAP3K5, PIK3R3, YWHAH, RPS6KA2, SORT1, CALML6, RPS6KA4, MAPKAPK2, CRKL, NGF, RAC1, BAX, MAPK1, MAP2K7, RPS6KA1, MAPK10, PIK3R5, IRS1, PIK3CB, NFKBIA",0.294136287716081,0.0639892042847904,FALSE
"transcriptomics","Log2FC","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.264,0.756,0.833,4274,0.994,"QPRT, NMRK1, NADSYN1, NADK, NT5C1B",0.0793549985932124,0.00261361560268669,FALSE
"transcriptomics","Log2FC","KEGG_NITROGEN_METABOLISM",0.31831,0.918,0.592,2116,0.957,"GLUL, HAL, GLS2, CA9",0.22767829327708,0.0190880622231565,FALSE
"transcriptomics","Log2FC","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.34339,0.991,0.45,4477,0.853,"CASP1, TRAF6, MAPK13, TAB3, IKBKB, MAPK3, TRIP6, CCL5, IL18, PYCARD, TAB1, RELA, CARD6, MAPK11, IL6, NOD1, NOD2, PSTPIP1, NLRP1",0.346787486224656,0.069050968832477,FALSE
"transcriptomics","Log2FC","KEGG_NON_HOMOLOGOUS_END_JOINING",-0.55072,-1.94,0,17605,0.184,"RAD50, PRKDC, NHEJ1, XRCC5",Inf,0.735182176990464,TRUE
"transcriptomics","Log2FC","KEGG_NON_SMALL_CELL_LUNG_CANCER",0.34338,0.987,0.455,3686,0.845,"ERBB2, RXRA, PIK3R2, PLCG2, FOXO3, MAPK3, PIK3CA, RASSF5, RXRB, EGFR, E2F1, BRAF, PLCG1, TGFA",0.341988603342888,0.0731432910503077,FALSE
"transcriptomics","Log2FC","KEGG_NOTCH_SIGNALING_PATHWAY",0.39588,1.15,0.236,5482,0.711,"DTX4, HES1, DVL3, DTX3L, JAG1, DTX2, RFNG, EP300, DLL1, LFNG, NOTCH3, APH1A, MFNG, DVL2, JAG2, NUMB, NOTCH1, KAT2A, HES5",0.627087997029893,0.148130399270234,FALSE
"transcriptomics","Log2FC","KEGG_NUCLEOTIDE_EXCISION_REPAIR",-0.30853,-1.09,0.275,15978,0.584,"RFC2, XPC, RFC5, GTF2H1, XPA, GTF2H3, ERCC3, CUL4A, ERCC8, CCNH, ERCC1, POLE3, RFC1, RPA2, GTF2H2",0.560667306169737,0.233587152887601,FALSE
"transcriptomics","Log2FC","KEGG_N_GLYCAN_BIOSYNTHESIS",0.39086,1.13,0.257,3600,0.72,"MAN1B1, RPN2, ALG12, ALG3, DPM1, MOGS, MGAT4A, MGAT1, B4GALT1, MGAT5B, STT3A, ALG2, B4GALT2",0.590066876668705,0.142667503568732,FALSE
"transcriptomics","Log2FC","KEGG_OLFACTORY_TRANSDUCTION",0.24959,0.716,0.904,7709,1,"OR4C6, OR10H2, OR2J3, OR11H4, OR8A1, OR2A12, OR2D3, GUCY2D, CALML3, OR8B8, CAMK2G, CLCA2, OR1G1, OR2A7, OR13H1, OR1I1, OR13D1, CNGB1, OR1F1, OR8G5, OR8G1, OR10A3, OR1M1, OR6Q1, OR1K1, OR5P2, OR10H1, OR10A4, OR4D2, OR2A2, CNGA4, OR52B4, CALML6, OR2D2, OR2B2, OR1J1, OR6B1, PRKACA, OR2A14, GUCA1B, OR52K1, OR9A2, OR10A6, OR4L1, OR10AD1, OR2S2, OR10S1, OR10A2, OR2A5, OR10K2, OR10A5, OR8S1, OR4X2, OR5P3, ADCY3, OR6C70, OR8D2, OR8B4, OR2L2, CAMK2D, OR10G3, PRKG2, OR4K1, PRKACG, GRK3, OR8D1, OR52I1, OR6A2",0.0438315695246367,0,FALSE
"transcriptomics","Log2FC","KEGG_ONE_CARBON_POOL_BY_FOLATE",-0.44426,-1.56,0.0566,14974,0.314,"DHFR, SHMT2, MTHFS, MTR, MTHFD2L, GART, MTHFD2, MTHFD1L, TYMS, ATIC",1.24718356881173,0.503070351926785,FALSE
"transcriptomics","Log2FC","KEGG_OOCYTE_MEIOSIS",-0.25168,-0.835,0.685,15742,1,"ITPR2, PPP2R5D, PPP3CC, ADCY7, PPP2R5C, PRKX, RPS6KA3, PTTG2, PPP2CB, PPP2R1B, SKP1, MAD2L2, BUB1, CDC25C, CDC23, CCNB2, ITPR1, ANAPC10, FBXO5, CDC20, PRKACB, PPP3R1, CDK1, SMC1A, CALM2, CCNB1, FBXO43, CPEB1, AR, PTTG1, YWHAQ, SGO1, SMC3, IGF1, PPP1CC, ANAPC13",0.164309428507574,0,FALSE
"transcriptomics","Log2FC","KEGG_OTHER_GLYCAN_DEGRADATION",0.61199,1.77,0.01,5940,0.328,"MANBA, NEU1, ENGASE, MAN2B2, MAN2C1, GLB1, FUCA1, HEXB, MAN2B1, GBA, HEXA, AGA",2,0.484126156288321,FALSE
"transcriptomics","Log2FC","KEGG_OXIDATIVE_PHOSPHORYLATION",0.23049,0.663,0.951,6376,0.992,"NDUFV1, LHPP, ATP6V1C2, COX5B, ATP6V0D2, ATP6V1B1, ATP6V1F, ATP5F1E, NDUFB7, NDUFS8, NDUFA3, NDUFV2, ATP6AP1, COX6C, UQCR10, COX6B2, SDHD, UQCR11, TCIRG1, NDUFB4, NDUFAB1, ATP6V1G1, UQCRB, ATP6V0A4, NDUFA6, UQCRHL, NDUFA5, UQCRC1, NDUFB5, COX15, ATP5MG, UQCRFS1, ATP6V1C1, UQCRC2, COX6A1, ATP6V1E1, NDUFA2, COX17, ATP5PD",0.0218194830625861,0.00348832784582135,FALSE
"transcriptomics","Log2FC","KEGG_O_GLYCAN_BIOSYNTHESIS",0.49419,1.43,0.0603,4056,0.601,"GALNT12, GALNT3, GALNT7, GALNT6, B4GALT5, GCNT1, ST6GALNAC1, GCNT3, C1GALT1, GALNT15, ST3GAL1, GALNT11, GALNT9, B3GNT6",1.21968268785985,0.22112552799726,FALSE
"transcriptomics","Log2FC","KEGG_P53_SIGNALING_PATHWAY",0.1914,0.553,0.991,5981,0.999,"TP53AIP1, CCNG2, CD82, SERPINB5, SFN, THBS1, TP73, ATR, PERP, SHISA5, EI24, GADD45B, ZMAT3, CCNE1, SIAH1, PIDD1, BID, IGFBP3, BAX, CHEK2, GADD45A, PTEN",0.00392634551472468,0.000434511774017692,FALSE
"transcriptomics","Log2FC","KEGG_PANCREATIC_CANCER",0.34675,0.997,0.453,5894,0.846,"ERBB2, PLD1, PIK3R2, RALB, RAC2, VEGFB, IKBKB, MAPK3, RALGDS, PIK3CA, EGFR, E2F1, RALBP1, STAT3, BRAF, RELA, TGFA, BAD, PGF, VEGFA, PIK3R3, STAT1, TGFB3, RALA, VEGFC, RAC1, JAK1, TGFBR2, MAPK1, MAPK10, PIK3R5, PIK3CB",0.343901797987168,0.0726296369609765,FALSE
"transcriptomics","Log2FC","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.31788,0.923,0.587,8542,0.953,"PANK2, PPCS, ENPP1, COASY, UPB1, PPCDC, BCAT2, DPYD, VNN2",0.231361898752386,0.0209070993616736,FALSE
"transcriptomics","Log2FC","KEGG_PARKINSONS_DISEASE",-0.18037,-0.634,0.965,17631,1,"UBE2J2, ATP5F1C, NDUFA9, VDAC2, LRRK2, ATP5MC2, VDAC1, COX4I1, NDUFS3, SLC25A6, UCHL1, ATP5F1A, SLC18A2, PARK7, NDUFS5",0.0154726866562074,0,FALSE
"transcriptomics","Log2FC","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",-0.30571,-1.1,0.25,18248,0.625,"YWHAQ, TUBA1A, NCL, ROCK2, TUBB4A, ARHGEF2, TUBB2B, TUBB2A",0.602059991327962,0.204119982655925,FALSE
"transcriptomics","Log2FC","KEGG_PATHWAYS_IN_CANCER",0.2849,0.825,0.772,5981,1,"WNT3A, WNT9A, CBLC, CSF1R, WNT7B, CDH1, ERBB2, FZD10, LAMA3, TRAF6, FGF11, MMP9, RXRA, BCR, FGFR2, TRAF4, PLD1, PDGFA, PIK3R2, PLCG2, RALB, LAMB3, EGLN3, WNT7A, RAC2, WNT4, VEGFB, LAMC2, DVL3, IKBKB, MAPK3, RALGDS, PML, PDGFB, RARA, BMP2, FLT3LG, PIK3CA, JUP, RASSF5, WNT10A, FADD, RXRB, MET, IGF1R, FGF1, MAX, ITGA3, EP300, EGFR, GLI3, STAT5B, E2F1, DAPK1, RALBP1, FGFR3, ITGA2B, PPARG, CBLB, ARNT2, STAT3, BRAF, PLCG1, CDKN1B, RELA, TCF7L1, FZD4, TGFA, FOXO1, IL6, DVL2, MECOM, LAMA5, WNT11, RUNX1, BAD, PGF, PIAS3, LAMB1, EPAS1, ITGA2, VEGFA, FGF12, DAPK2, PIK3R3, HIF1A, STAT1, CCNA1, CCNE1, STK4, TGFB3, CRKL, PTCH1, RALA, MITF, SLC2A1, STAT5A, VEGFC, RAC1, JAK1, BID, TGFBR2, BAX, MAPK1, WNT5A, MAPK10, PIK3R5, TFG, PIK3CB, CEBPA, NFKBIA, PTEN",0.112382699664264,0,FALSE
"transcriptomics","Log2FC","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.47895,1.39,0.0806,4741,0.652,"DHDH, UGT2B17, GUSB, RPEL1, DCXR",1.09366495819491,0.18575240426808,FALSE
"transcriptomics","Log2FC","KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.43515,1.26,0.143,5085,0.73,"PGLS, ALDOC, FBP1, PGM1, PFKL, FBP2, ALDOA, H6PD, G6PD, RPEL1, RBKS, DERA, PGM2",0.844663962534938,0.136677139879544,FALSE
"transcriptomics","Log2FC","KEGG_PEROXISOME",0.42548,1.24,0.154,5270,0.729,"CAT, ACOT8, GSTK1, PRDX5, PEX11A, XDH, PXMP4, ACAA1, MVK, AGXT, PEX11G, PEX2, HMGCL, EPHX2, PAOX, IDH2, ACSL1, EHHADH, PEX11B, CROT, ABCD1, ACOX1, ACSL3, PEX10, PEX13, PEX26, SCP2, PEX7, MLYCD, SLC25A17, ABCD4, PEX1, ACSL5, ACSL6",0.812479279163537,0.137272471682025,FALSE
"transcriptomics","Log2FC","KEGG_PHENYLALANINE_METABOLISM",0.40531,1.17,0.206,5148,0.738,"ALDH3B2, ALDH1A3, ALDH3B1, AOC2, NAA80, IL4I1, TAT, MAOA, MIF",0.686132779630847,0.131943638176958,FALSE
"transcriptomics","Log2FC","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.30436,0.88,0.655,6064,0.98,"CDS1, DGKA, PIK3R2, PLCG2, INPP4B, PLCD1, CALML3, INPP4A, PIK3CA, PIP4K2C, CDS2, PLCG1, PIK3C2G, PIK3C2B, DGKH, INPP5K, IMPA2, PIK3R3, PIP5K1C, CALML6, DGKI, ITPR3, INPPL1, INPP5J, PIK3R5, PIK3CB, DGKE, PTEN, PLCB3",0.183758700008217,0.00877392430750515,FALSE
"transcriptomics","Log2FC","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.31034,0.889,0.63,4098,0.966,"ALAD, CP, HMOX2, FTH1, UGT2B17, MMAB, GUSB, HMBS",0.200659450546418,0.0150228735845067,FALSE
"transcriptomics","Log2FC","KEGG_PPAR_SIGNALING_PATHWAY",0.41424,1.19,0.21,5270,0.722,"RXRA, ACAA1, CPT1B, PPARA, PLIN1, CYP4A22, FABP6, ACSL1, RXRB, CPT2, CPT1C, EHHADH, SLC27A6, PLTP, SLC27A1, PPARG, ACOX1, ACSL3, SCD5, SLC27A4, SCP2, OLR1, ACSL5, ACSL6",0.677780705266081,0.141462802430361,FALSE
