"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H1975","Pearson.est","CHK inhibitor",-0.76883,-1.99,0.00222,1192,0.0648,"PF.477736, CHIR.124, LY2603618, AZD7762, SCH.900776, LY2606368",2.65364702554936,1.18842499412941,TRUE
"H1975","Pearson.est","cyclooxygenase inhibitor",0.39979,1,0.417,444,0.775,"piroxicam, pterostilbene, naproxen, curcumin, AM.404, ramifenazone, meloxicam, tepoxalin, tryptanthrin, amfenac",0.379863945026242,0.11069829749369,FALSE
"H1975","Pearson.est","cytochrome P450 inhibitor",-0.59317,-1.54,0.0583,1275,0.231,"metyrapone, eplerenone, itraconazole",1.23433144524099,0.636388020107856,FALSE
"H1975","Pearson.est","DNA alkylating agent",-0.29426,-0.762,0.722,1413,0.864,"streptozotocin, carboplatin",0.141462802430361,0.0634862575211067,FALSE
"H1975","Pearson.est","DNA inhibitor",0.20786,0.522,0.968,441,1,"chlorambucil, primaquine, oxaliplatin, melphalan, valrubicin, metronidazole, teroxirone",0.0141246426916063,0,FALSE
"H1975","Pearson.est","DNA methyltransferase inhibitor",0.56036,1.39,0.125,164,0.433,"fdcyd, SGI.1027, azacitidine",0.903089986991944,0.363512103646635,FALSE
"H1975","Pearson.est","DNA polymerase inhibitor",-0.30598,-0.778,0.709,1028,0.87,"foscarnet, menadione, famciclovir",0.149353764816933,0.0604807473813815,FALSE
"H1975","Pearson.est","DNA synthesis inhibitor",0.22198,0.557,0.943,561,1,"floxuridine, anisomycin, artemisinin, enocitabine, mitomycin.c, artesunate, estramustine.phosphate, azodicarbonamide",0.0254883072626717,0,FALSE
"H1975","Pearson.est","dopamine receptor antagonist",0.25793,0.644,0.875,122,1,"lurasidone, sertindole, clebopride",0.0579919469776868,0,FALSE
"H1975","Pearson.est","estrogen receptor agonist",-0.54265,-1.4,0.141,1216,0.367,"estradiol, estradiol.cypionate, PPT",0.85078088734462,0.435333935747911,FALSE
"H1975","Pearson.est","estrogen receptor antagonist",0.40272,1,0.452,159,0.775,"clomifene, fulvestrant",0.344861565188618,0.11069829749369,FALSE
"H1975","Pearson.est","FGFR inhibitor",-0.33875,-0.878,0.545,1304,0.766,"lucitanib, AZD4547",0.263603497723358,0.115771230367396,FALSE
"H1975","Pearson.est","FLT3 inhibitor",-0.43881,-1.12,0.333,1237,0.565,"tozasertib, tyrphostin.AG.1296, KW.2449, midostaurin, ponatinib, gilteritinib",0.47755576649368,0.247951552180562,FALSE
"H1975","Pearson.est","glucocorticoid receptor agonist",-0.1953,-0.505,0.967,1205,0.976,"triamcinolone, dexamethasone.acetate, flumethasone.pivalate, prednisolone.acetate, fluorometholone, fluocinolone.acetonide",0.0145735259169983,0.0105501823333082,FALSE
"H1975","Pearson.est","glutamate receptor antagonist",-0.21611,-0.555,0.957,1055,1,"tiletamine, LY456236, JNJ.16259685, SIB.1757",0.0190880622231565,0,FALSE
"H1975","Pearson.est","glycogen synthase kinase inhibitor",-0.4039,-1.04,0.374,975,0.638,"AZD2858, GSK.3.inhibitor.IX, indirubin, TWS.119, LY2090314, CHIR.98014, tideglusib",0.42712839779952,0.195179321278838,FALSE
"H1975","Pearson.est","growth factor receptor inhibitor",-0.50912,-1.32,0.176,1187,0.413,"GSK1838705A, AZD3463, PHA.848125",0.75448733218585,0.384049948343599,FALSE
"H1975","Pearson.est","HCV inhibitor",0.41202,1.04,0.417,479,0.818,"PSI.7976, daclatasvir, embelin, Ro.9187, mericitabine",0.379863945026242,0.087246696328677,FALSE
"H1975","Pearson.est","HDAC inhibitor",0.3181,0.808,0.683,472,0.93,"R306465, M.344, RGFP966, ACY.1215, AR.42, romidepsin, tacedinaline, pyroxamide, PCI.24781, scriptaid, NSC.3852",0.165579296318467,0.0315170514460649,FALSE
"H1975","Pearson.est","histamine receptor antagonist",0.38714,0.994,0.451,307,0.759,"chloropyramine, ranitidine, epinastine, ICI.162846, cimetidine",0.345823458122039,0.11975822410452,FALSE
"H1975","Pearson.est","HMGCR inhibitor",-0.83844,-2.17,0,1334,0.0257,"lovastatin, mevastatin, pitavastatin, fluvastatin",Inf,1.59006687666871,TRUE
"H1975","Pearson.est","HSP inhibitor",0.31531,0.761,0.739,496,0.935,"NMS.E973, guanidine, tanespimycin, BIIB021, SNX.5422, VER.49009, XL888",0.131355561605174,0.0291883891274822,FALSE
"H1975","Pearson.est","JAK inhibitor",-0.27194,-0.695,0.812,983,0.93,"TG.101209, WHI.P154, ruxolitinib, AZ960, PRT062070, tozasertib, CEP.33779",0.0904439707588247,0.0315170514460649,FALSE
"H1975","Pearson.est","KIT inhibitor",-0.44169,-1.18,0.237,1314,0.499,"telatinib, midostaurin, KI.8751, dasatinib",0.625251653989896,0.30189945437661,FALSE
"H1975","Pearson.est","MDM inhibitor",0.6742,1.71,0.0284,445,0.411,"nutlin.3, idasanutlin, AMG.232, RITA, CGM097",1.54668165995296,0.386158178123931,FALSE
"H1975","Pearson.est","MEK inhibitor",-0.60835,-1.54,0.0682,1010,0.231,"MEK1.2.inhibitor, PD.318088, Ro.4987655, selumetinib, trametinib, TAK.733, AZD8330, MEK162, PD.184352, refametinib, cobimetinib, nobiletin, BIX.02188",1.16621562534352,0.636388020107856,FALSE
"H1975","Pearson.est","MET inhibitor",-0.65001,-1.67,0.035,1263,0.191,"PHA.665752, LY2801653",1.45593195564972,0.718966632752272,TRUE
"H1975","Pearson.est","microtubule inhibitor",-0.36096,-0.957,0.479,1013,0.755,"secnidazole, cabazitaxel, colchicine, vinblastine, D.64131, cytochalasin.b",0.319664486585437,0.122053048370812,FALSE
"H1975","Pearson.est","mTOR inhibitor",0.46173,1.16,0.28,392,0.697,"PF.05212384, WYE.125132, PI.103, sirolimus, GSK2126458, voxtalisib, PP242, everolimus, torin.1, deforolimus, GDC.0980, PKI.179, temsirolimus, torin.2",0.552841968657781,0.156767221901991,FALSE
"H1975","Pearson.est","NFkB pathway inhibitor",0.32335,0.809,0.69,293,0.955,"EVP4593, curcumin, BAY.11.7085",0.161150909262745,0.0199966284162537,FALSE
"H1975","Pearson.est","opioid receptor agonist",0.24064,0.594,0.925,1101,1,"salvinorin.a, spiradoline, ADL5859, cebranopadol, BW.180C, trimebutine",0.0338582672609674,0,FALSE
"H1975","Pearson.est","p38 MAPK inhibitor",0.66312,1.67,0.027,230,0.318,"skepinone.l, SB.242235, SB.239063",1.56863623584101,0.497572880015567,FALSE
"H1975","Pearson.est","PARP inhibitor",0.42512,1.07,0.35,474,0.822,"PJ.34, niraparib, AG.14361, AZD2461",0.455931955649724,0.0851281824599496,FALSE
"H1975","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.36377,-0.938,0.492,1243,0.724,"SU014813, crenolanib, telatinib, KI.8751, ponatinib, dasatinib",0.30803489723264,0.140261433802853,FALSE
"H1975","Pearson.est","phosphatase inhibitor",0.27307,0.687,0.84,178,1,"mycophenolate.mofetil, mycophenolic.acid",0.0757207139381184,0,FALSE
"H1975","Pearson.est","phosphodiesterase inhibitor",-0.36447,-0.954,0.512,1094,0.727,"anagrelide, trequinsin, GSK256066, papaverine, YM.976",0.290730039024169,0.138465589140962,FALSE
"H1975","Pearson.est","PI3K inhibitor",0.55917,1.45,0.107,374,0.389,"PF.05212384, taselisib, alpelisib, PI.103, PI.828, CH5132799, GSK2126458, buparlisib, CUDC.907, voxtalisib, YM.201636, GDC.0980, PI3K.IN.2, PKI.179, BGT226",0.97061622231479,0.410050398674292,FALSE
"H1975","Pearson.est","PLK inhibitor",0.47714,1.2,0.268,224,0.729,"HMN.214, GW.843682X",0.571865205971211,0.137272471682025,FALSE
"H1975","Pearson.est","potassium channel blocker",-0.47468,-1.23,0.225,1382,0.454,"meglitinide",0.647817481888638,0.342944147142896,FALSE
"H1975","Pearson.est","PPAR receptor agonist",0.61216,1.54,0.0691,108,0.419,"pterostilbene, ciprofibrate",1.1605219526258,0.377785977033705,FALSE
"H1975","Pearson.est","progesterone receptor agonist",-0.74574,-1.98,0.00227,1311,0.0469,"norethindrone, danazol, norethindrone.acetate, dienogest, nomegestrol.acetate",2.64397414280688,1.32882715728492,TRUE
"H1975","Pearson.est","proteasome inhibitor",0.24903,0.618,0.899,585,1,"ONX.0914, oprozomib, delanzomib, carfilzomib, MG.132",0.0462403082667712,0,FALSE
"H1975","Pearson.est","protein synthesis inhibitor",0.35324,0.892,0.552,438,0.907,"bruceantin, azomycin..2.nitroimidazole., harringtonine, clofoctol, thiostrepton, homoharringtonine, clindamycin.phosphate",0.258060922270801,0.0423927129399047,FALSE
"H1975","Pearson.est","protein tyrosine kinase inhibitor",0.47182,1.19,0.261,255,0.673,"mubritinib, CP.724714, tyrphostin.A9",0.583359492661719,0.171984935776023,FALSE
"H1975","Pearson.est","RAF inhibitor",0.32005,0.809,0.67,398,0.955,"SB.590885, GDC.0879, AZ.628, regorafenib",0.173925197299174,0.0199966284162537,FALSE
"H1975","Pearson.est","RET tyrosine kinase inhibitor",0.41217,1.02,0.433,667,0.792,"apatinib, regorafenib, sunitinib, sorafenib, cabozantinib",0.363512103646635,0.101274818410506,FALSE
"H1975","Pearson.est","retinoid receptor agonist",0.66961,1.67,0.0383,315,0.318,"adarotene, fenretinide, bexarotene, tamibarotene, AM.580",1.41680122603138,0.497572880015567,FALSE
"H1975","Pearson.est","ribonucleotide reductase inhibitor",0.30884,0.771,0.731,155,0.944,"cytarabine, LY2334737",0.13608262304214,0.025028005701931,FALSE
"H1975","Pearson.est","serotonin receptor agonist",-0.62501,-1.61,0.0487,1446,0.232,"aripiprazole",1.31247103878537,0.6345120151091,TRUE
"H1975","Pearson.est","serotonin receptor antagonist",-0.40827,-1.06,0.372,1343,0.634,"RS.16566, SB.216641, aripiprazole",0.429457060118102,0.197910742118267,FALSE
"H1975","Pearson.est","sodium channel blocker",0.40784,1.04,0.403,240,0.818,"benzethonium, ajmaline, quinidine, triamterene",0.39469495385889,0.087246696328677,FALSE
"H1975","Pearson.est","src inhibitor",-0.67804,-1.78,0.0243,1164,0.173,"bosutinib, PP.1, PP.2, ZM.306416, dasatinib",1.61439372640169,0.761953896871205,TRUE
"H1975","Pearson.est","sterol demethylase inhibitor",0.42946,1.09,0.352,167,0.814,"posaconazole, chlormidazole",0.453457336521869,0.0893755951107988,FALSE
"H1975","Pearson.est","TGF beta receptor inhibitor",0.59789,1.47,0.0983,243,0.421,"D.4476, SB.525334, adaprev, LY2109761",1.00744648216786,0.375717904164332,FALSE
"H1975","Pearson.est","thymidylate synthase inhibitor",0.34702,0.86,0.618,493,0.913,"raltitrexed, trifluridine, ftorafur, doxifluridine",0.209011524911184,0.039529222465701,FALSE
"H1975","Pearson.est","topoisomerase inhibitor",0.22743,0.582,0.946,78,1,"doxorubicin, etoposide.phosphate, epirubicin",0.0241088635982073,0,FALSE
"H1975","Pearson.est","tubulin polymerization inhibitor",0.21344,0.534,0.972,434,1,"taltobulin, indibulin, parbendazole, vincristine, vinorelbine, combretastatin.A.4, nocodazole, oxibendazole",0.0123337350737254,0,FALSE
"H1975","Pearson.est","tyrosine kinase inhibitor",-0.19936,-0.53,0.977,1296,0.995,"AMG.208, aminopurvalanol.a, dasatinib",0.0101054362812269,0.00217691925427455,FALSE
"H1975","Pearson.est","VEGFR inhibitor",0.20309,0.507,0.971,435,0.996,"BMS.690514, linifanib, golvatinib, lenvatinib, AEE788, orantinib, motesanib, foretinib, pazopanib, regorafenib, dovitinib, MGCD.265, OSI.930",0.0127807700919951,0.00174066157630127,FALSE
"H1975","Pearson.est","vitamin D receptor agonist",0.60223,1.52,0.0833,442,0.409,"calcitriol, maxacalcitol, paricalcitol, doxercalciferol, tacalcitol",1.07935499859321,0.388276691992658,FALSE
"HCC78","Pearson.est","EGFR inhibitor",-0.38824,-0.921,0.597,767,0.741,"FERb.033, CP.724714, tucatinib, BMS.690514, erlotinib, AZD8931, icotinib, PD.153035, brigatinib, neratinib, BIBX.1382, gefitinib, afatinib, OSI.420, TAK.285, BMS.599626, AST.1306, XL.647, salvianolic.acid.B, WZ.4002, rociletinib, WZ8040, vandetanib, BIBU.1361, ARRY.334543, GW.583340, osimertinib, CUDC.101",0.224025668870631,0.130181792020672,FALSE
"HCC78","Pearson.est","Abl kinase inhibitor",-0.6095,-1.43,0.0933,1069,0.36,"bosutinib, flumatinib, ponatinib, imatinib, metatinib, bafetinib, tozasertib, KW.2449",1.0301183562535,0.443697499232713,FALSE
"HCC78","Pearson.est","acetylcholine receptor agonist",-0.52997,-1.23,0.225,1122,0.478,"nefiracetam, pilocarpine",0.647817481888638,0.320572103387881,FALSE
"HCC78","Pearson.est","acetylcholine receptor antagonist",0.56796,1.64,0.0452,629,0.25,"hyoscyamine, diphemanil, darifenacin, dicycloverine, methscopolamine, iododexetimide",1.34486156518862,0.602059991327962,FALSE
"HCC78","Pearson.est","adenosine receptor antagonist",-0.46353,-1.1,0.353,1372,0.533,"CGS.15943",0.452225294612177,0.273272790973428,FALSE
"HCC78","Pearson.est","adrenergic receptor agonist",-0.20316,-0.472,0.984,787,0.987,"ritodrine, A61603, buphenine, isoetharine, metaraminol, isoxsuprine, clenbuterol, midodrine",0.00700490156865849,0.00568284733036327,FALSE
"HCC78","Pearson.est","adrenergic receptor antagonist",0.23956,0.676,0.837,114,0.862,"imiloxan, RS.17053, practolol",0.07727454200674,0.0644927341752872,FALSE
"HCC78","Pearson.est","AKT inhibitor",-0.63934,-1.5,0.0537,1195,0.329,"GDC.0068, ONC201, MK.2206, A.674563, uprosertib, triciribine",1.27002571430044,0.482804102050026,FALSE
"HCC78","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.47526,-1.14,0.301,1086,0.513,"crizotinib, NVP.TAE684, alectinib, AZD3463, CEP.37440, DMH1",0.521433504406157,0.289882634888184,FALSE
"HCC78","Pearson.est","androgen receptor antagonist",0.42441,1.28,0.182,836,0.396,"nilutamide, bicalutamide, flutamide, RU.58841, cyproterone.acetate, enzalutamide",0.739928612014925,0.402304814074488,FALSE
"HCC78","Pearson.est","antioxidant",-0.46751,-1.12,0.339,969,0.523,"trolox, chlorogenic.acid, taurine",0.469800301796918,0.281498311132726,FALSE
"HCC78","Pearson.est","AP inhibitor",0.48978,1.39,0.119,111,0.313,"birinapant, GDC.0152",0.924453038607469,0.504455662453552,FALSE
"HCC78","Pearson.est","ATPase inhibitor",0.35499,0.985,0.428,8,0.586,"k.strophanthidin, ouabain",0.368556230986828,0.232102383981909,FALSE
"HCC78","Pearson.est","Aurora kinase inhibitor",-0.69449,-1.64,0.0279,1180,0.2,"alisertib, PF.03814735, barasertib.HQPA, SNS.314, barasertib, MK.8745, ENMD.2076, AMG900, tozasertib, AT.9283, KW.2449, CCT137690, hesperadin, ZM.447439",1.5543957967264,0.698970004336019,TRUE
"HCC78","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.56364,-1.34,0.132,1025,0.427,"radezolid, dirithromycin, azalomycin.b, azithromycin, valnemulin",0.87942606879415,0.369572124974976,FALSE
"HCC78","Pearson.est","bacterial DNA gyrase inhibitor",0.5299,1.46,0.0894,306,0.276,"lomefloxacin, sarafloxacin, finafloxacin, trovafloxacin, sparfloxacin, norfloxacin",1.04866248120408,0.559090917934782,FALSE
"HCC78","Pearson.est","BCL inhibitor",-0.4918,-1.16,0.31,837,0.49,"ABT.737, oridonin, venetoclax, navitoclax, gossypol, TW.37",0.508638306165727,0.309803919971486,FALSE
"HCC78","Pearson.est","Bcr.Abl kinase inhibitor",-0.62167,-1.46,0.0794,1069,0.324,"bosutinib, flumatinib, ponatinib, imatinib, metatinib, bafetinib, tozasertib",1.1001794975729,0.489454989793388,FALSE
"HCC78","Pearson.est","benzodiazepine receptor agonist",0.29541,0.858,0.606,41,0.762,"eprinomectin, gamma.aminobutyric.acid",0.217527375833714,0.1180450286604,FALSE
"HCC78","Pearson.est","bromodomain inhibitor",-0.91886,-2.18,0,1325,0,"bromosporine, I.BET.762, PFI.1, OTX015, I.BET151, JQ1....",Inf,Inf,TRUE
"HCC78","Pearson.est","calcium channel blocker",-0.57594,-1.35,0.108,940,0.428,"cinnarazine, mibefradil, tetrandrine, SR.33805, carboxyamidotriazole, penfluridol",0.96657624451305,0.368556230986828,FALSE
"HCC78","Pearson.est","CC chemokine receptor antagonist",-0.5887,-1.39,0.0999,981,0.366,"MK.0812, RS.504393, SB.225002, navarixin, PF.04136309, ZK811752",1.00043451177402,0.436518914605589,FALSE
"HCC78","Pearson.est","CDK inhibitor",-0.72925,-1.72,0.0156,1258,0.148,"JNJ.7706621, AT.7519, BMS.265246, aminopurvalanol.a, indisulam, ribociclib, PHA.848125, TG.02, kenpaullone, AZD5438, dinaciclib, P276.00, alvocidib, palbociclib, abemaciclib",1.80687540164554,0.829738284605043,TRUE
"HCC78","Pearson.est","CHK inhibitor",-0.55673,-1.32,0.151,972,0.424,"SCH.900776, LY2606368, SB.218078, LY2603618",0.821023052706831,0.372634143407267,FALSE
"HCC78","Pearson.est","cyclooxygenase inhibitor",-0.34138,-0.793,0.753,1130,0.884,"ramifenazone, aspirin, phenazone, ketoprofen, tryptanthrin, FR.122047",0.123205023799299,0.0535477349869269,FALSE
"HCC78","Pearson.est","cytochrome P450 inhibitor",0.39976,1.18,0.243,163,0.445,"eplerenone, morin, metyrapone",0.614393726401688,0.351639989019068,FALSE
"HCC78","Pearson.est","DNA alkylating agent",-0.49835,-1.18,0.271,960,0.51,"satraplatin, ifosfamide, cisplatin, streptozotocin, melphalan, TH.302, cyclophosphamide, estramustine, mitomycin.c",0.567030709125594,0.292429823902064,FALSE
"HCC78","Pearson.est","DNA inhibitor",-0.22196,-0.527,0.969,980,1,"pibenzimol, mechlorethamine, melphalan, primaquine, teroxirone, oxaliplatin",0.0136762229492347,0,FALSE
"HCC78","Pearson.est","DNA methyltransferase inhibitor",-0.67841,-1.6,0.0263,1257,0.209,"azacitidine, decitabine, fdcyd",1.58004425151024,0.679853713888946,TRUE
"HCC78","Pearson.est","DNA polymerase inhibitor",-0.5469,-1.29,0.172,1223,0.429,"foscarnet, adefovir.dipivoxil, trifluridine, idoxuridine",0.764471553092451,0.367542707815276,FALSE
"HCC78","Pearson.est","DNA synthesis inhibitor",-0.48294,-1.13,0.31,1175,0.519,"artesunate, enocitabine, anisomycin, cyclocytidine, mitomycin.c",0.508638306165727,0.284832642151542,FALSE
"HCC78","Pearson.est","dopamine receptor antagonist",-0.20369,-0.48,0.985,805,1,"UH.232...., raclopride, lurasidone, mesoridazine, piperacetazine, paliperidone, acetophenazine, sertindole",0.00656376950238827,0,FALSE
"HCC78","Pearson.est","estrogen receptor agonist",0.27985,0.807,0.686,309,0.807,"ethinyl.estradiol, levonorgestrel, estradiol.cypionate, equol, erteberel",0.163675884293248,0.0931264652779296,FALSE
"HCC78","Pearson.est","estrogen receptor antagonist",0.28205,0.78,0.689,32,0.806,"tamoxifen",0.161780778092374,0.0936649581949093,FALSE
"HCC78","Pearson.est","FGFR inhibitor",-0.51804,-1.22,0.222,1376,0.482,"lucitanib, regorafenib",0.653647025549361,0.31695296176115,FALSE
"HCC78","Pearson.est","FLT3 inhibitor",-0.62176,-1.5,0.0595,1112,0.329,"gilteritinib, ponatinib, TG.101348, quizartinib, TG.02, ENMD.2076, tozasertib, KW.2449, sorafenib, pacritinib",1.22548303427145,0.482804102050026,FALSE
"HCC78","Pearson.est","glucocorticoid receptor agonist",0.62046,1.77,0.0303,129,0.305,"hydrocortisone, halcinonide, triamcinolone.acetonide, piretanide, dexamethasone.acetate, fluocinolone.acetonide, desonide",1.5185573714977,0.515700160653214,FALSE
"HCC78","Pearson.est","glutamate receptor antagonist",0.64484,1.76,0.0341,224,0.212,"latrepirdine, JNJ.16259685, kynurenic.acid, CPP, CGP.37849, felbamate, IEM1754",1.4672456210075,0.673664139071249,TRUE
"HCC78","Pearson.est","glycogen synthase kinase inhibitor",-0.23241,-0.546,0.958,878,1,"GSK.3.inhibitor.IX, LY2090314, indirubin, AZD2858, kenpaullone",0.0186344909214556,0,FALSE
"HCC78","Pearson.est","growth factor receptor inhibitor",-0.60838,-1.4,0.0955,1330,0.393,"PHA.848125, AZD3463, GSK1838705A",1.01999662841625,0.405607449624573,FALSE
"HCC78","Pearson.est","HCV inhibitor",-0.50399,-1.17,0.27,847,0.515,"mericitabine, embelin, Ro.9187, narlaprevir",0.568636235841013,0.288192770958809,FALSE
"HCC78","Pearson.est","HDAC inhibitor",-0.72749,-1.74,0.0124,1290,0.163,"SB.939, panobinostat, chidamide, PCI.24781, scriptaid, AR.42, givinostat, trichostatin.a, belinostat, dacinostat, M.344, vorinostat, R306465, RG2833, resminostat",1.90657831483776,0.787812395596042,TRUE
"HCC78","Pearson.est","histamine receptor antagonist",-0.25317,-0.594,0.941,1018,1,"levocetirizine, nizatidine, BF2.649, terfenadine, cyproheptadine, tiotidine",0.0264103765727431,0,FALSE
"HCC78","Pearson.est","HMGCR inhibitor",0.82927,2.38,0,64,0.0128,"pitavastatin, fluvastatin, mevastatin, atorvastatin",Inf,1.89279003035213,TRUE
"HCC78","Pearson.est","HSP inhibitor",-0.2995,-0.702,0.836,806,0.934,"SNX.5422, PU.H71, alvespimycin, XL888, ganetespib, NVP.AUY922, tanespimycin",0.0777937225609836,0.0296531237699066,FALSE
"HCC78","Pearson.est","JAK inhibitor",-0.56327,-1.33,0.139,1289,0.426,"PRT062070, TG.101209, TG.02, tozasertib, AT.9283, pacritinib",0.856985199745905,0.370590400897281,FALSE
"HCC78","Pearson.est","KIT inhibitor",-0.49064,-1.16,0.295,1039,0.49,"tandutinib, masitinib, telatinib, imatinib, pazopanib, KI.8751, regorafenib, sorafenib",0.530177984021837,0.309803919971486,FALSE
"HCC78","Pearson.est","MDM inhibitor",0.44437,1.26,0.185,200,0.38,"AMG.232, idasanutlin, CGM097, nutlin.3",0.732828271596986,0.42021640338319,FALSE
"HCC78","Pearson.est","MEK inhibitor",-0.31735,-0.748,0.804,754,0.912,"selumetinib, PD.184352, AZD8330, MEK162, refametinib, cobimetinib, trametinib, BIX.02188, arctigenin, nobiletin",0.0947439512515487,0.0400051616715838,FALSE
"HCC78","Pearson.est","MET inhibitor",-0.40467,-0.953,0.536,951,0.715,"INC.280, AMG458, LY2801653",0.27083521030723,0.145693958198919,FALSE
"HCC78","Pearson.est","microtubule inhibitor",-0.45716,-1.07,0.389,778,0.562,"cytochalasin.b, colchicine, podophyllotoxin, vinflunine, cabazitaxel, D.64131",0.410050398674292,0.250263684430939,FALSE
"HCC78","Pearson.est","mTOR inhibitor",-0.46778,-1.11,0.334,927,0.528,"temsirolimus, palomid.529, everolimus, LY303511, SB.2343, LY3023414, AZD8055, XL388, NVP.BEZ235, WYE.125132, WYE.354, GDC.0980, GSK2126458, AZD2014, torin.2, MLN0128",0.476253533188435,0.277366077466188,FALSE
"HCC78","Pearson.est","NFkB pathway inhibitor",-0.54161,-1.28,0.159,1202,0.415,"Ro.106.9920, EVP4593, bortezomib, betulinic.acid",0.798602875679548,0.381951903287907,FALSE
"HCC78","Pearson.est","opioid receptor agonist",0.52165,1.51,0.0579,138,0.318,"BW.180C, cebranopadol, spiradoline, ADL5859",1.23732143627256,0.497572880015567,FALSE
"HCC78","Pearson.est","p38 MAPK inhibitor",-0.5539,-1.31,0.145,1054,0.426,"SB.242235, SB.239063, talmapimod",0.838631997765025,0.370590400897281,FALSE
"HCC78","Pearson.est","PARP inhibitor",-0.624,-1.47,0.0508,1226,0.36,"niraparib, E7449, olaparib, talazoparib",1.29413628771608,0.443697499232713,FALSE
"HCC78","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.52414,-1.23,0.202,1039,0.478,"tandutinib, masitinib, trapidil, telatinib, ponatinib, imatinib, CP.673451, pazopanib, KI.8751, crenolanib, regorafenib, sorafenib",0.694648630553376,0.320572103387881,FALSE
"HCC78","Pearson.est","phosphatase inhibitor",-0.31824,-0.734,0.821,1106,0.913,"mycophenolic.acid, CID.5458317, GSK2830371",0.0856568428805592,0.039529222465701,FALSE
"HCC78","Pearson.est","phosphodiesterase inhibitor",0.35605,1.01,0.403,936,0.583,"EMD.53998, anagrelide, zardaverine, avanafil, cilostamide, papaverine, GSK256066, trequinsin, enoximone, YM.976",0.39469495385889,0.234331445240986,FALSE
"HCC78","Pearson.est","PI3K inhibitor",-0.38458,-0.909,0.603,715,0.747,"voxtalisib, PKI.179, GDC.0941, taselisib, TG100.115, YM.201636, ZSTK.474, PF.04691502, buparlisib, LY303511, SB.2343, LY3023414, TG.100713, BGT226, alpelisib, NVP.BEZ235, CUDC.907, CH5132799, GDC.0980, GSK2126458, PIK.75, PI3K.IN.2",0.219682687859849,0.126679398184601,FALSE
"HCC78","Pearson.est","PLK inhibitor",-0.75212,-1.78,0.0086,1098,0.161,"NMS.1286937, rigosertib, GSK461364, GW.843682X, BI.2536, volasertib",2.06550154875643,0.79317412396815,TRUE
"HCC78","Pearson.est","potassium channel blocker",-0.39447,-0.93,0.569,1117,0.74,"oleoylethanolamide, ML133",0.244887733604929,0.130768280269024,FALSE
"HCC78","Pearson.est","PPAR receptor agonist",0.25778,0.737,0.802,365,0.824,"clofibrate, fenofibrate, ciprofibrate, GW.501516",0.0958256317158365,0.0840727883028842,FALSE
"HCC78","Pearson.est","progesterone receptor agonist",-0.33901,-0.791,0.743,1096,0.871,"nomegestrol.acetate, melengestrol.acetate, dienogest",0.129011186239425,0.0599818449923368,FALSE
"HCC78","Pearson.est","proteasome inhibitor",-0.34502,-0.824,0.693,1353,0.854,"bortezomib",0.159266765388193,0.068542129310995,FALSE
"HCC78","Pearson.est","protein synthesis inhibitor",-0.24646,-0.577,0.947,820,1,"bruceantin, tedizolid.phosphate, homoharringtonine, florfenicol, azomycin..2.nitroimidazole., emetine, mercaptopurine, anguidine, thiostrepton",0.0236500209967266,0,FALSE
"HCC78","Pearson.est","protein tyrosine kinase inhibitor",-0.51701,-1.21,0.243,1343,0.485,"tyrphostin.A9, NVP.TAE226",0.614393726401688,0.314258261397736,FALSE
"HCC78","Pearson.est","RAF inhibitor",-0.54526,-1.29,0.187,1316,0.429,"TAK.632, RAF265, regorafenib, sorafenib",0.728158393463501,0.367542707815276,FALSE
"HCC78","Pearson.est","RET tyrosine kinase inhibitor",-0.71544,-1.68,0.0121,1154,0.17,"vandetanib, cabozantinib, regorafenib, sorafenib",1.91721462968355,0.769551078621726,TRUE
"HCC78","Pearson.est","retinoid receptor agonist",-0.49695,-1.19,0.252,1057,0.508,"bexarotene, CD.437, adarotene, fenretinide",0.598599459218456,0.294136287716081,FALSE
"HCC78","Pearson.est","ribonucleotide reductase inhibitor",-0.4069,-0.962,0.521,644,0.729,"hydroxyurea, gemcitabine, LY2334737, fludarabine.phosphate, pentostatin, cladribine, fludarabine, clofarabine",0.283162276700476,0.137272471682025,FALSE
"HCC78","Pearson.est","serotonin receptor agonist",0.36893,1.05,0.435,916,0.56,"NAN.190, SR.57227A, pardoprunox, ipsapirone, zolmitriptan, aripiprazole",0.361510743045363,0.2518119729938,FALSE
"HCC78","Pearson.est","serotonin receptor antagonist",-0.4249,-0.993,0.477,832,0.687,"lurasidone, aripiprazole, tropisetron, RS.16566, SB.216641, paliperidone, SB.228357, sertindole",0.321481620959886,0.16304326294045,FALSE
"HCC78","Pearson.est","sodium channel blocker",-0.48848,-1.16,0.289,1090,0.49,"triamterene, quinidine, butamben, lappaconite, ajmaline",0.539102157243452,0.309803919971486,FALSE
"HCC78","Pearson.est","src inhibitor",-0.34754,-0.825,0.722,894,0.869,"PP.2, PP.1, masitinib, bosutinib, KX2.391",0.141462802430361,0.0609802235513335,FALSE
