"Feature_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"KEGG_SPLICEOSOME",-0.481666666666667,0.82347697802266,0.821977542438924,"GSE12790, GSE31625, Coldren et al",3,0,"",0.929391833681316
"KEGG_REGULATION_OF_AUTOPHAGY",-0.506,1.07450267565977,0.541511477158289,"GSE12790, GSE31625, Coldren et al",3,0,"",0.754142929012424
"KEGG_PROTEIN_EXPORT",-0.55,1.17936423550996,0.25016629122266,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_SPHINGOLIPID_METABOLISM",-0.581333333333333,1.13404820591249,0.312640729071276,"GSE12790, GSE31625, Coldren et al",3,0,"",0.540936836241841
"KEGG_ABC_TRANSPORTERS",-0.604,1.16105469294086,0.292885843648193,"GSE12790, GSE31625, Coldren et al",3,0,"",0.513931763382678
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",-0.625333333333333,1.31791704341864,0.133433956529378,"GSE12790, GSE31625, Coldren et al",3,0,"",0.393947871658163
"KEGG_CITRATE_CYCLE_TCA_CYCLE",-0.660666666666667,1.33032377011513,0.110285794990918,"GSE12790, GSE31625, Coldren et al",3,0,"",0.358255640899226
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",-0.67,2.25486141481023,5.37007940441247e-05,"GSE12790, GSE31625, Coldren et al",3,2,"GSE12790, Coldren et al",0.0049941738461036
"KEGG_OOCYTE_MEIOSIS",-0.704333333333333,0.161295794530835,0.975179352858966,"GSE12790, GSE31625, Coldren et al",3,0,"",0.999821414918504
"KEGG_NITROGEN_METABOLISM",-0.721333333333333,1.43064507594768,0.0510428799617149,"GSE12790, GSE31625, Coldren et al",3,0,"",0.243435273663563
"KEGG_HUNTINGTONS_DISEASE",-0.73,0.109822584198333,0.978319879113805,"GSE12790, GSE31625, Coldren et al",3,0,"",0.999821414918504
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",-0.733333333333333,1.4773399518504,0.0299925730022647,"GSE12790, GSE31625, Coldren et al",3,1,"GSE31625",0.202195220019937
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",-0.74,1.83076486748026,0.0400916113054554,"GSE12790, GSE31625, Coldren et al",3,0,"",0.219324697141609
"KEGG_MISMATCH_REPAIR",-0.825333333333333,0.289891933888015,0.767955796509243,"GSE12790, GSE31625, Coldren et al",3,0,"",0.906726381613588
"KEGG_PARKINSONS_DISEASE",-0.833333333333333,0.171797361252533,0.84126064431873,"GSE12790, GSE31625, Coldren et al",3,0,"",0.937016895263175
"KEGG_BASAL_TRANSCRIPTION_FACTORS",-0.897333333333333,0.338919361107231,0.577509183595577,"GSE12790, GSE31625, Coldren et al",3,0,"",0.795679319620572
"KEGG_DNA_REPLICATION",-0.907,0.584151521439429,0.322948050882043,"GSE12790, GSE31625, Coldren et al",3,0,"",0.551085664807889
"KEGG_PURINE_METABOLISM",-0.972666666666667,0.306596368754317,0.500569404869013,"GSE12790, GSE31625, Coldren et al",3,0,"",0.744847274445091
"KEGG_RIBOSOME",-1.094,0.560328475092958,0.183819169330655,"GSE12790, GSE31625, Coldren et al",3,0,"",0.46857829135485
"KEGG_RNA_DEGRADATION",-1.11533333333333,0.222363066477626,0.245025708596824,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_ONE_CARBON_POOL_BY_FOLATE",-1.244,0.371144176836981,0.0526254256615666,"GSE12790, GSE31625, Coldren et al",3,0,"",0.244708229326285
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",-1.32933333333333,0.400526320400212,0.0641782944880848,"GSE12790, GSE31625, Coldren et al",3,1,"Coldren et al",0.265270283884084
"KEGG_RNA_POLYMERASE",-1.38333333333333,0.150443787951957,0.0570888042612656,"GSE12790, GSE31625, Coldren et al",3,0,"",0.252821847442748
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",-1.57333333333333,0.383970484976819,0.00261115175162882,"GSE12790, GSE31625, Coldren et al",3,1,"Coldren et al",0.0809457043004935
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",-1.61666666666667,0.334713808100791,0.00519644916365529,"GSE12790, GSE31625, Coldren et al",3,0,"",0.118081321295803
