"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"HCC95","Pearson.est","phosphatase inhibitor",0.44608,1.11,0.303,334,0.827,"bis.maltolato.oxovanadium.IV., CID.5458317, BVT.948, GSK2830371, alexidine",0.518557371497695,0.0824944904474534,FALSE
"HCC95","Pearson.est","phosphodiesterase inhibitor",0.46698,1.15,0.305,354,0.822,"GSK256066, avanafil, EMD.53998, zardaverine, anagrelide, YM.976",0.515700160653214,0.0851281824599496,FALSE
"HCC95","Pearson.est","PI3K inhibitor",-0.43933,-1.14,0.284,1262,0.632,"alpelisib, PF.05212384, PKI.179, BGT226, PI3K.IN.2, taselisib, GDC.0980, idelalisib",0.546681659952962,0.199282921717615,FALSE
"HCC95","Pearson.est","PLK inhibitor",-0.43648,-1.15,0.285,1098,0.655,"GW.843682X, volasertib, NMS.1286937",0.54515513999149,0.183758700008217,FALSE
"HCC95","Pearson.est","potassium channel blocker",0.28786,0.69,0.845,231,0.982,"meglitinide, dofetilide",0.0731432910503077,0.00788851221305034,FALSE
"HCC95","Pearson.est","PPAR receptor agonist",0.45632,1.12,0.326,371,0.85,"S26948, ciprofibrate, clofibrate, fenofibrate",0.486782399932061,0.0705810742857073,FALSE
"HCC95","Pearson.est","progesterone receptor agonist",0.49207,1.21,0.27,318,0.824,"norethindrone, tanaproget, dienogest, norgestrel, danazol",0.568636235841013,0.0840727883028842,FALSE
"HCC95","Pearson.est","proteasome inhibitor",-0.26894,-0.716,0.776,387,0.877,"ixazomib, ixazomib.citrate, bortezomib, oprozomib, carfilzomib, ONX.0914, delanzomib, MG.132",0.110138278741812,0.0570004066339595,FALSE
"HCC95","Pearson.est","protein synthesis inhibitor",0.25891,0.625,0.901,453,1,"florfenicol, azomycin..2.nitroimidazole., mercaptopurine, clindamycin.phosphate, brefeldin.a, puromycin, methacycline, cycloheximide",0.045275209020937,0,FALSE
"HCC95","Pearson.est","protein tyrosine kinase inhibitor",-0.65889,-1.78,0.0241,1229,0.295,"tyrphostin.A9, NVP.TAE226, BMS.599626, AV.412, CP.724714",1.61798295742513,0.530177984021837,FALSE
"HCC95","Pearson.est","RAF inhibitor",-0.41051,-1.12,0.296,1208,0.631,"TAK.632, GDC.0879, SB.590885, CEP.32496, AZ.628",0.528708288941061,0.199970640755866,FALSE
"HCC95","Pearson.est","RET tyrosine kinase inhibitor",-0.28383,-0.752,0.748,409,0.851,"sorafenib, apatinib, cabozantinib, vandetanib, regorafenib, sunitinib",0.126098402135539,0.0700704399154121,FALSE
"HCC95","Pearson.est","retinoid receptor agonist",-0.52117,-1.37,0.172,1161,0.621,"bexarotene, adarotene, tamibarotene, adapalene, CD.437",0.764471553092451,0.20690839982342,FALSE
"HCC95","Pearson.est","ribonucleotide reductase inhibitor",0.44705,1.1,0.333,273,0.809,"cytarabine, clofarabine, hydroxyurea, fludarabine, triapine",0.47755576649368,0.0920514783877277,FALSE
"HCC95","Pearson.est","serotonin receptor antagonist",0.61278,1.53,0.0424,92,0.379,"tropisetron, lerisetron, paliperidone",1.37263414340727,0.421360790031928,FALSE
"HCC95","Pearson.est","sodium channel blocker",0.19316,0.478,0.991,322,0.986,"A.803467, oxcarbazepine, mexiletine",0.00392634551472468,0.0061230850587888,FALSE
"HCC95","Pearson.est","src inhibitor",-0.52822,-1.39,0.14,1270,0.66,"dasatinib, PP.1, saracatinib",0.853871964321762,0.180456064458131,FALSE
"HCC95","Pearson.est","sterol demethylase inhibitor",0.40165,0.972,0.49,86,0.874,"sulconazole",0.309803919971486,0.058488567365597,FALSE
"HCC95","Pearson.est","TGF beta receptor inhibitor",-0.49906,-1.3,0.179,942,0.699,"SB.525334, repsox, LY2109761, adaprev, SB.431542",0.747146969020107,0.155522824254319,FALSE
"HCC95","Pearson.est","thymidylate synthase inhibitor",-0.34012,-0.874,0.616,1283,0.822,"carmofur",0.210419287835575,0.0851281824599496,FALSE
"HCC95","Pearson.est","topoisomerase inhibitor",0.35906,0.889,0.584,493,0.919,"nemorubicin, etoposide, camptothecin, beta.lapachone, valrubicin, doxorubicin, rubitecan, amonafide, fleroxacin, etoposide.phosphate, daunorubicin, voreloxin, teniposide, exatecan.mesylate",0.233587152887601,0.0366844886138887,FALSE
"HCC95","Pearson.est","tubulin polymerization inhibitor",-0.32468,-0.87,0.605,968,0.797,"fosbretabulin, dolastatin.10, vinorelbine, parbendazole, mebendazole, oxibendazole, plinabulin, taltobulin, ABT.751, CYT.997, fenbendazole",0.218244625347531,0.0985416786038876,FALSE
"HCC95","Pearson.est","tyrosine kinase inhibitor",-0.37409,-0.99,0.436,1229,0.812,"tyrphostin.A9, NVP.TAE226, dasatinib, BMS.599626, tivantinib, AV.412, CP.724714",0.360513510731414,0.0904439707588247,FALSE
"HCC95","Pearson.est","VEGFR inhibitor",-0.26801,-0.713,0.805,1276,0.854,"pazopanib, AEE788, lucitanib, SAR131675, BMS.690514, lenvatinib, XL.647",0.0942041196321315,0.068542129310995,FALSE
"HCC95","Pearson.est","vitamin D receptor agonist",-0.61933,-1.62,0.0483,1247,0.473,"tacalcitol, doxercalciferol, maxacalcitol",1.31605286924849,0.325138859262188,FALSE
"H1975","Pearson.est","EGFR inhibitor",0.33978,0.889,0.556,315,0.782,"CUDC.101, tucatinib, neratinib, dovitinib, CP.724714, brigatinib, BMS.599626, BMS.690514, lapatinib, ARRY.334543, WZ.4002, AZD8931",0.254925208417942,0.106793246940152,FALSE
"H1975","Pearson.est","Abl kinase inhibitor",-0.55165,-1.42,0.117,1025,0.513,"tozasertib, ponatinib, bafetinib, GZD824, KW.2449, bosutinib, flumatinib",0.931814138253838,0.289882634888184,FALSE
"H1975","Pearson.est","acetylcholine receptor agonist",0.33619,0.865,0.582,528,0.776,"oxiracetam, xanomeline, pilocarpine, nefiracetam",0.235077015350112,0.110138278741812,FALSE
"H1975","Pearson.est","acetylcholine receptor antagonist",-0.30081,-0.772,0.746,917,0.836,"hyoscyamine, dicycloverine, diphemanil, iododexetimide",0.127261172527331,0.0777937225609836,FALSE
"H1975","Pearson.est","adenosine receptor antagonist",-0.35786,-0.898,0.555,1438,0.734,"theophylline",0.255707016877324,0.134303940083929,FALSE
"H1975","Pearson.est","adrenergic receptor agonist",-0.44122,-1.11,0.333,1234,0.609,"xylazine, isoetharine, terbutaline, epinephrine, norepinephrine, A61603",0.47755576649368,0.215382707367125,FALSE
"H1975","Pearson.est","adrenergic receptor antagonist",-0.26637,-0.67,0.837,1190,0.874,"idazoxan, carvedilol, naftidrofuryl, atenolol...., metoprolol",0.07727454200674,0.058488567365597,FALSE
"H1975","Pearson.est","AKT inhibitor",0.3241,0.838,0.614,577,0.735,"uprosertib, GDC.0068, AZD5363, GSK2110183, CCT128930, AT7867",0.211831628858832,0.133712660915805,FALSE
"H1975","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.33363,0.86,0.614,165,0.762,"SB.505124, crizotinib, brigatinib",0.211831628858832,0.1180450286604,FALSE
"H1975","Pearson.est","androgen receptor antagonist",0.32153,0.845,0.623,243,0.744,"RU.58841, nilutamide",0.20551195334083,0.128427064454121,FALSE
"H1975","Pearson.est","antioxidant",0.45178,1.16,0.274,159,0.768,"trolox",0.562249437179612,0.114638779968488,FALSE
"H1975","Pearson.est","AP inhibitor",0.33578,0.879,0.575,340,0.775,"embelin, birinapant",0.24033215531037,0.11069829749369,FALSE
"H1975","Pearson.est","ATPase inhibitor",0.56875,1.48,0.107,300,0.471,"k.strophanthidin, digoxin, thonzonium, omeprazole, NMS.873",0.97061622231479,0.326979092871104,FALSE
"H1975","Pearson.est","Aurora kinase inhibitor",-0.38383,-0.978,0.462,1020,0.726,"GSK1070916, tozasertib, MK.8745, PF.03814735, AMG900, SNS.314, AT.9283, ZM.447439, alisertib, TAK.901, KW.2449, MK.5108, CYC116",0.335358024443874,0.139063379299906,FALSE
"H1975","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.28328,0.726,0.79,198,0.803,"azalomycin.b, radezolid",0.102372908709559,0.095284454721319,FALSE
"H1975","Pearson.est","bacterial DNA gyrase inhibitor",-0.50917,-1.27,0.19,1115,0.525,"sarafloxacin, trovafloxacin, novobiocin, sparfloxacin",0.721246399047171,0.279840696594043,FALSE
"H1975","Pearson.est","BCL inhibitor",0.39791,1.05,0.392,537,0.697,"venetoclax, obatoclax, oridonin, HA14.1, navitoclax, TW.37",0.406713932979543,0.156767221901991,FALSE
"H1975","Pearson.est","Bcr.Abl kinase inhibitor",-0.54824,-1.42,0.111,1025,0.513,"tozasertib, ponatinib, bafetinib, GZD824, bosutinib, flumatinib",0.954677021213343,0.289882634888184,FALSE
"H1975","Pearson.est","benzodiazepine receptor agonist",0.29417,0.769,0.762,10,0.764,"eprinomectin",0.1180450286604,0.11690664142431,FALSE
"H1975","Pearson.est","bromodomain inhibitor",-0.45247,-1.14,0.285,1163,0.586,"bromosporine, OTX015, PFI.1",0.54515513999149,0.232102383981909,FALSE
"H1975","Pearson.est","calcium channel blocker",0.61412,1.6,0.066,168,0.507,"tetrandrine, SKF.96365, cinnarazine, efonidipine.monoethanolate, SR.33805",1.18045606445813,0.294992040666664,FALSE
"H1975","Pearson.est","CC chemokine receptor antagonist",-0.34049,-0.869,0.592,1238,0.734,"UNBS.5162, MK.0812",0.22767829327708,0.134303940083929,FALSE
"H1975","Pearson.est","CDK inhibitor",0.59565,1.53,0.0877,359,0.43,"R547, AT.7519, indirubin, AZD5438, BMS.387032, TG.02, JNJ.7706621, BMS.265246, indisulam, alvocidib, P276.00, CR8..R., NU6027",1.05700040663396,0.366531544420413,FALSE
"H1975","Pearson.est","CHK inhibitor",-0.56827,-1.43,0.132,1053,0.633,"LY2603618, CHIR.124, AZD7762, LY2606368",0.87942606879415,0.198596289982645,FALSE
"H1975","Pearson.est","cyclooxygenase inhibitor",-0.515,-1.32,0.173,1088,0.605,"ramifenazone, pterostilbene, naproxen, indoprofen, FK.3311, sulfasalazine, piroxicam, acetylsalicylsalicylic.acid, metoxibutropate",0.761953896871205,0.218244625347531,FALSE
"H1975","Pearson.est","cytochrome P450 inhibitor",-0.42145,-1.07,0.349,800,0.596,"itraconazole, morin, metyrapone, clotrimazole, eplerenone, cobicistat",0.45717457304082,0.224753740259764,FALSE
"H1975","Pearson.est","DNA alkylating agent",-0.29456,-0.753,0.75,928,0.84,"mitomycin.c, melphalan, cisplatin, satraplatin, streptozotocin, cyclophosphamide, dianhydrogalactitol",0.1249387366083,0.0757207139381184,FALSE
"H1975","Pearson.est","DNA inhibitor",0.40062,1.05,0.381,329,0.697,"busulfan, nimorazole, mechlorethamine, sangivamycin, nithiamide, carmustine, metronidazole",0.419075024324381,0.156767221901991,FALSE
"H1975","Pearson.est","DNA methyltransferase inhibitor",0.52569,1.4,0.136,196,0.516,"disulfiram, azacitidine, fdcyd",0.866461091629782,0.287350298372789,FALSE
"H1975","Pearson.est","DNA polymerase inhibitor",0.30209,0.794,0.683,228,0.763,"idoxuridine, cidofovir, menadione",0.165579296318467,0.11747546204512,FALSE
"H1975","Pearson.est","DNA synthesis inhibitor",-0.50875,-1.25,0.21,1208,0.525,"artesunate, CB.10.277, estramustine.phosphate, altretamine",0.677780705266081,0.279840696594043,FALSE
"H1975","Pearson.est","dopamine receptor antagonist",0.30873,0.788,0.691,132,0.753,"mesoridazine, ziprasidone, sertindole",0.160521952625802,0.123205023799299,FALSE
"H1975","Pearson.est","estrogen receptor agonist",-0.59541,-1.5,0.0788,1314,0.656,"estradiol, estradiol.cypionate",1.10347378251044,0.18309616062434,FALSE
"H1975","Pearson.est","estrogen receptor antagonist",-0.57411,-1.46,0.0833,1216,0.654,"raloxifene, fulvestrant, toremifene",1.07935499859321,0.184422251675733,FALSE
"H1975","Pearson.est","FGFR inhibitor",0.67617,1.77,0.027,271,0.26,"dovitinib, lenvatinib, nintedanib, erdafitinib, regorafenib",1.56863623584101,0.585026652029182,FALSE
"H1975","Pearson.est","FLT3 inhibitor",0.3723,0.958,0.486,157,0.757,"sorafenib, ENMD.2076, TG.101348, dovitinib, TG.02",0.313363730737707,0.120904120499927,FALSE
"H1975","Pearson.est","glucocorticoid receptor agonist",0.57384,1.47,0.101,388,0.443,"hydrocortisone, dexamethasone.acetate, fludroxycortide, difluprednate, desonide, halcinonide, ciclesonide, rimexolone, prednisolone.hemisuccinate, fluocinolone.acetonide, triamcinolone.acetonide, flumethasone, piretanide, methylprednisolone",0.995678626217357,0.35359627377693,FALSE
"H1975","Pearson.est","glutamate receptor antagonist",-0.5002,-1.27,0.201,1239,0.525,"SIB.1757, JNJ.16259685, kynurenic.acid, MTPG, LY456236",0.696803942579511,0.279840696594043,FALSE
"H1975","Pearson.est","glycogen synthase kinase inhibitor",-0.28471,-0.72,0.806,1003,0.859,"tideglusib, LY2090314, TWS.119, AZD2858",0.0936649581949093,0.0660068361687577,FALSE
"H1975","Pearson.est","growth factor receptor inhibitor",0.43045,1.12,0.305,437,0.813,"GSK1838705A, PHA.848125, lestaurtinib",0.515700160653214,0.0899094544059319,FALSE
"H1975","Pearson.est","HCV inhibitor",0.51201,1.33,0.176,205,0.602,"narlaprevir, embelin, daclatasvir",0.75448733218585,0.220403508742175,FALSE
"H1975","Pearson.est","HDAC inhibitor",-0.27481,-0.692,0.826,1193,0.871,"M.344, SB.939, RG2833, entinostat, mocetinostat",0.0830199526796178,0.0599818449923368,FALSE
"H1975","Pearson.est","histamine receptor antagonist",-0.50196,-1.27,0.207,1015,0.525,"terfenadine, nizatidine, zolantidine, ICI.162846, pheniramine, cimetidine, ebastine, lafutidine, tiotidine, BF2.649, chloropyramine",0.684029654543082,0.279840696594043,FALSE
"H1975","Pearson.est","HMGCR inhibitor",-0.59994,-1.53,0.071,1117,0.948,"fluvastatin, mevastatin, simvastatin, pitavastatin",1.14874165128092,0.0231916626619338,FALSE
"H1975","Pearson.est","HSP inhibitor",-0.31368,-0.797,0.715,996,0.824,"VER.49009, BIIB021, NVP.AUY922, alvespimycin, ganetespib, SNX.5422",0.145693958198919,0.0840727883028842,FALSE
"H1975","Pearson.est","JAK inhibitor",0.46562,1.19,0.257,437,0.748,"AZD1480, AZ960, TG.101348, TG.02, filgotinib, TG.101209, atiprimod, baricitinib, ruxolitinib, lestaurtinib",0.590066876668705,0.126098402135539,FALSE
"H1975","Pearson.est","KIT inhibitor",0.31503,0.818,0.67,447,0.747,"sorafenib, lenvatinib, OSI.930, regorafenib, sunitinib, imatinib, pazopanib, tandutinib",0.173925197299174,0.126679398184601,FALSE
"H1975","Pearson.est","MDM inhibitor",0.46675,1.2,0.244,97,0.78,"nutlin.3, idasanutlin, CGM097",0.612610173661271,0.10790539730952,FALSE
"H1975","Pearson.est","MEK inhibitor",0.31762,0.848,0.616,355,0.76,"PD.0325901, cobimetinib, AS.703026, trametinib, MEK162, AZD8330, PD.198306, Ro.4987655",0.210419287835575,0.119186407719209,FALSE
"H1975","Pearson.est","MET inhibitor",-0.74203,-1.87,0.0138,1179,0.329,"PHA.665752, LY2801653, INC.280, PF.04217903, NVP.BVU972",1.86012091359876,0.482804102050026,FALSE
"H1975","Pearson.est","microtubule inhibitor",-0.50631,-1.28,0.19,1099,0.636,"D.64131, colchicine, cabazitaxel, estramustine.phosphate",0.721246399047171,0.196542884351586,FALSE
"H1975","Pearson.est","mTOR inhibitor",0.68659,1.78,0.0176,276,0.328,"voxtalisib, PP242, AZD2014, AZD8055, GSK2126458, XL388, OSI.027, WAY.600, torin.1, ku.0063794, WYE.354, PF.05212384, LY3023414, torin.2, MLN0128, sirolimus",1.75448733218585,0.484126156288321,FALSE
"H1975","Pearson.est","NFkB pathway inhibitor",-0.37448,-0.96,0.484,1396,0.703,"BAY.11.7082, BAY.11.7085",0.315154638355588,0.153044674980176,FALSE
"H1975","Pearson.est","opioid receptor agonist",0.41915,1.06,0.369,226,0.74,"salvinorin.a, trimebutine",0.43297363384094,0.130768280269024,FALSE
"H1975","Pearson.est","p38 MAPK inhibitor",0.41876,1.11,0.309,225,0.747,"skepinone.l, SB.242235, talmapimod",0.510041520575165,0.126679398184601,FALSE
"H1975","Pearson.est","PARP inhibitor",-0.26019,-0.661,0.875,1195,0.861,"E7449, niraparib",0.0579919469776868,0.0649968485463452,FALSE
"H1975","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.39917,1.03,0.416,447,0.705,"sorafenib, dovitinib, lenvatinib, crenolanib, nintedanib, regorafenib, sunitinib, linifanib, imatinib, axitinib, pazopanib, tandutinib",0.380906669373257,0.151810883008601,FALSE
"H1975","Pearson.est","phosphatase inhibitor",-0.34817,-0.888,0.57,1292,0.725,"BVT.948, bis.maltolato.oxovanadium.IV.",0.244125144327509,0.139661993429006,FALSE
"H1975","Pearson.est","phosphodiesterase inhibitor",-0.36672,-0.924,0.518,1192,0.739,"enoximone, EMD.53998, GSK256066, trequinsin",0.285670240254767,0.131355561605174,FALSE
"H1975","Pearson.est","PI3K inhibitor",0.51297,1.3,0.178,260,0.618,"CH5132799, voxtalisib, GSK2126458, alpelisib, CUDC.907, BGT226, PI3K.IN.2, PF.05212384, LY3023414, GDC.0941, buparlisib",0.749579997691106,0.209011524911184,FALSE
"H1975","Pearson.est","PLK inhibitor",-0.60109,-1.5,0.0799,1374,0.656,"BI.2536, GSK461364",1.09745322068601,0.18309616062434,FALSE
"H1975","Pearson.est","potassium channel blocker",0.38532,0.982,0.447,36,0.739,"ML133",0.349692476868064,0.131355561605174,FALSE
"H1975","Pearson.est","PPAR receptor agonist",-0.42609,-1.08,0.356,1101,0.606,"pterostilbene, GW.501516, fenofibrate",0.448550002027125,0.217527375833714,FALSE
"H1975","Pearson.est","progesterone receptor agonist",-0.42607,-1.08,0.351,1172,0.606,"nomegestrol.acetate, dienogest, norethindrone.acetate",0.454692883534176,0.217527375833714,FALSE
"H1975","Pearson.est","proteasome inhibitor",-0.38054,-0.965,0.486,905,0.721,"carfilzomib, oprozomib, ixazomib.citrate, delanzomib, ONX.0914",0.313363730737707,0.142064735280571,FALSE
"H1975","Pearson.est","protein synthesis inhibitor",0.35735,0.946,0.502,394,0.754,"tedizolid.phosphate, florfenicol, chloramphenicol.palmitate, bruceantin, harringtonine, methacycline, brefeldin.a, cycloheximide, thiostrepton, clofoctol, azomycin..2.nitroimidazole.",0.299296282854981,0.122628654130226,FALSE
"H1975","Pearson.est","protein tyrosine kinase inhibitor",0.39744,1.02,0.401,209,0.695,"mubritinib, CP.724714, BMS.599626",0.396855627379818,0.158015195409886,FALSE
"H1975","Pearson.est","RAF inhibitor",0.43502,1.11,0.327,278,0.747,"sorafenib, SB.590885, dabrafenib, regorafenib, RAF265",0.485452247339714,0.126679398184601,FALSE
"H1975","Pearson.est","RET tyrosine kinase inhibitor",0.59744,1.56,0.0778,343,0.506,"sorafenib, regorafenib, apatinib, sunitinib",1.10902040301031,0.295849483160201,FALSE
"H1975","Pearson.est","retinoid receptor agonist",0.36177,0.909,0.541,5,0.771,"adarotene",0.266802734893431,0.112945621949043,FALSE
"H1975","Pearson.est","ribonucleotide reductase inhibitor",-0.5592,-1.41,0.14,1145,0.481,"triapine, hydroxyurea, LY2334737, gemcitabine, cladribine, fludarabine, clofarabine",0.853871964321762,0.317854923626168,FALSE
"H1975","Pearson.est","serotonin receptor agonist",0.84011,2.2,0,195,0.0183,"aripiprazole, ipsapirone, NAN.190, zolmitriptan, pardoprunox",Inf,1.73754891026957,TRUE
"H1975","Pearson.est","serotonin receptor antagonist",0.60067,1.54,0.0762,132,0.472,"aripiprazole, ziprasidone, SB.200646, sertindole",1.1180450286604,0.326058001365912,FALSE
"H1975","Pearson.est","sodium channel blocker",-0.35182,-0.899,0.567,969,0.757,"benzethonium, mepivacaine, A.803467, cibenzoline, quinidine, oxcarbazepine",0.246416941107093,0.120904120499927,FALSE
"H1975","Pearson.est","src inhibitor",-0.45592,-1.16,0.297,864,0.583,"dasatinib, KX2.391, masitinib, PP.1, PP.2, bosutinib",0.527243550682788,0.234331445240986,FALSE
"H1975","Pearson.est","sterol demethylase inhibitor",0.36098,0.924,0.534,187,0.768,"posaconazole, sulconazole",0.272458742971444,0.114638779968488,FALSE
"H1975","Pearson.est","TGF beta receptor inhibitor",0.72132,1.85,0.00839,348,0.317,"SB.525334, adaprev, SB.431542, repsox",2.0762380391713,0.498940737782249,FALSE
"H1975","Pearson.est","thymidylate synthase inhibitor",-0.48086,-1.22,0.239,1433,0.514,"doxifluridine",0.621602099051862,0.289036881004724,FALSE
"H1975","Pearson.est","topoisomerase inhibitor",-0.7243,-1.85,0.0133,1200,0.191,"doxorubicin, epirubicin, amsacrine, etoposide.phosphate, TAS.103, amonafide, voreloxin, mitoxantrone, rubitecan, daunorubicin, teniposide, genz.644282, licochalcone.a, irinotecan, etoposide, exatecan.mesylate",1.87614835903291,0.718966632752272,TRUE
"H1975","Pearson.est","tubulin polymerization inhibitor",-0.48046,-1.24,0.229,1082,0.51,"dolastatin.10, combretastatin.A.4, docetaxel, epothilone.b, paclitaxel, parbendazole, CYT.997, oxibendazole, fenbendazole, nocodazole, BNC105, epothilone.d",0.640164517660112,0.292429823902064,FALSE
"H1975","Pearson.est","tyrosine kinase inhibitor",0.23099,0.601,0.916,382,0.921,"sorafenib, mubritinib, CP.724714, BMS.599626, regorafenib, apatinib, sunitinib, tivantinib",0.0381045263321496,0.0357403698031511,FALSE
"H1975","Pearson.est","VEGFR inhibitor",0.4226,1.1,0.334,532,0.693,"sorafenib, ENMD.2076, dovitinib, lenvatinib, OSI.930, nintedanib, tivozanib, BMS.690514, regorafenib, RAF265, sunitinib, linifanib, AEE788, semaxanib, axitinib, pazopanib, motesanib, TG.100572, foretinib, golvatinib, cediranib",0.476253533188435,0.159266765388193,FALSE
"H1975","Pearson.est","vitamin D receptor agonist",0.42613,1.1,0.324,316,0.693,"maxacalcitol, tacalcitol, ercalcitriol, alfacalcidol",0.489454989793388,0.159266765388193,FALSE
"H1648","Pearson.est","EGFR inhibitor",-0.70678,-1.86,0.0106,1278,0.27,"rociletinib, AST.1306, PD.168393, lapatinib, OSI.420, BMS.690514, CP.724714, tyrphostin.AG.1478, vandetanib, BIBU.1361, BIBX.1382, PD.153035, neratinib, XL.647, osimertinib, poziotinib, AZD8931, afatinib, canertinib, pelitinib, dacomitinib, icotinib, gefitinib, erlotinib, WZ8040",1.97469413473523,0.568636235841013,FALSE
"H1648","Pearson.est","Abl kinase inhibitor",-0.14136,-0.381,1,203,0.999,"flumatinib, nilotinib, GZD824, KW.2449, tozasertib, metatinib, ponatinib, bafetinib, dasatinib, ZM.306416, bosutinib, imatinib",0,0.000434511774017692,FALSE
"H1648","Pearson.est","acetylcholine receptor agonist",0.77136,1.96,0.00321,223,0.0484,"tremorine, xanomeline, oxiracetam, pilocarpine",2.49349496759513,1.31515463835559,TRUE
"H1648","Pearson.est","acetylcholine receptor antagonist",-0.5334,-1.47,0.104,1135,0.764,"diphemanil, darifenacin, dicycloverine",0.98296666070122,0.11690664142431,FALSE
"H1648","Pearson.est","adenosine receptor antagonist",-0.38832,-1.07,0.36,1073,1,"SCH.58261, PSB.1115, theophylline, MRS.1220, CGS.15943",0.443697499232713,0,FALSE
"H1648","Pearson.est","adrenergic receptor agonist",-0.49783,-1.35,0.155,1040,0.915,"oxymetazoline, xylazine, terbutaline, metaraminol, clenbuterol, lidamidine, isoetharine, A61603, methyldopa",0.809668301829709,0.0385789059335517,FALSE
"H1648","Pearson.est","adrenergic receptor antagonist",-0.2135,-0.584,0.916,1048,1,"RS.17053, atenolol......, practolol, levobunolol, metoprolol, atenolol...., dronedarone",0.0381045263321496,0,FALSE
"H1648","Pearson.est","AKT inhibitor",-0.38786,-1.05,0.361,1175,1,"CCT128930, A.674563, uprosertib, triciribine",0.442492798094342,0,FALSE
"H1648","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.25046,0.64,0.869,362,0.978,"DMH1, alectinib, SB.505124, crizotinib",0.0609802235513335,0.00966114521239857,FALSE
"H1648","Pearson.est","androgen receptor antagonist",-0.49493,-1.33,0.135,1337,0.811,"cyproterone.acetate, enzalutamide",0.869666231504994,0.090979145788844,FALSE
"H1648","Pearson.est","antioxidant",0.48825,1.22,0.248,44,0.576,"trolox",0.605548319173784,0.239577516576788,FALSE
"H1648","Pearson.est","AP inhibitor",0.60089,1.5,0.081,8,0.501,"idronoxil",1.09151498112135,0.300162274132754,FALSE
"H1648","Pearson.est","ATPase inhibitor",0.50933,1.27,0.192,489,0.662,"k.strophanthidin, oligomycin.a, evodiamine, digoxin, ouabain, digitoxigenin, thonzonium, NMS.873",0.71669877129645,0.1791420105603,FALSE
"H1648","Pearson.est","Aurora kinase inhibitor",0.43411,1.1,0.349,639,0.677,"barasertib, AMG900, CCT137690, danusertib, SNS.314, MK.5108, PHA.680632, alisertib, AT.9283, GSK1070916, KW.2449, PF.03814735, ENMD.2076, barasertib.HQPA, ZM.447439, hesperadin, tozasertib, MK.8745, CCT129202",0.45717457304082,0.169411331314856,FALSE
"H1648","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.42972,1.1,0.37,277,0.677,"valnemulin, radezolid",0.431798275933005,0.169411331314856,FALSE
"H1648","Pearson.est","bacterial DNA gyrase inhibitor",-0.29091,-0.81,0.663,1266,1,"trovafloxacin, lomefloxacin",0.178486471595227,0,FALSE
"H1648","Pearson.est","BCL inhibitor",0.23801,0.594,0.922,603,1,"TW.37, ABT.737, gossypol, navitoclax",0.0352690789463706,0,FALSE
"H1648","Pearson.est","Bcr.Abl kinase inhibitor",0.20481,0.512,0.982,369,0.991,"flumatinib, nilotinib, GZD824",0.00788851221305034,0.00392634551472468,FALSE
"H1648","Pearson.est","benzodiazepine receptor agonist",-0.27555,-0.751,0.757,1161,1,"zaleplon, bentazepam, gamma.aminobutyric.acid, lorazepam",0.120904120499927,0,FALSE
"H1648","Pearson.est","bromodomain inhibitor",0.48155,1.22,0.224,479,0.576,"PFI.1, bromosporine, I.BET.762, I.BET151",0.649751981665837,0.239577516576788,FALSE
"H1648","Pearson.est","calcium channel blocker",0.2949,0.752,0.759,17,0.895,"carboxyamidotriazole",0.11975822410452,0.048176964684088,FALSE
"H1648","Pearson.est","CC chemokine receptor antagonist",0.48413,1.24,0.223,582,0.656,"UNBS.5162, ZK811752, SB.225002, MK.0812, PF.04136309",0.651695136951839,0.18309616062434,FALSE
"H1648","Pearson.est","CDK inhibitor",-0.27611,-0.757,0.714,1160,1,"CR8..R., TG.02, dinaciclib, alvocidib, BMS.387032, P276.00, arcyriaflavin.a, indirubin",0.146301788223826,0,FALSE
"H1648","Pearson.est","CHK inhibitor",-0.70877,-1.93,0.005,1116,0.363,"AZD7762, LY2603618, LY2606368, CHIR.124, SCH.900776",2.30102999566398,0.440093374963888,FALSE
"H1648","Pearson.est","cyclooxygenase inhibitor",-0.25091,-0.702,0.828,1305,1,"indoprofen, tryptanthrin, naproxen, FK.3311",0.0819696632151199,0,FALSE
"H1648","Pearson.est","cytochrome P450 inhibitor",0.30854,0.774,0.702,283,0.902,"metyrapone, eplerenone",0.153662887870195,0.0447934624580583,FALSE
"H1648","Pearson.est","DNA alkylating agent",-0.30934,-0.855,0.572,1193,1,"ifosfamide, satraplatin, cisplatin, dacarbazine",0.242603971206976,0,FALSE
"H1648","Pearson.est","DNA inhibitor",0.35842,0.923,0.554,417,0.759,"valrubicin, teroxirone, tirapazamine, metronidazole, chlorambucil, oxaliplatin, primaquine, bendamustine, carboplatin",0.25649023527157,0.11975822410452,FALSE
"H1648","Pearson.est","DNA methyltransferase inhibitor",0.56762,1.41,0.116,201,0.51,"decitabine, disulfiram, RG108",0.935542010773082,0.292429823902064,FALSE
