"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H1975","Pearson.est","histamine receptor antagonist",-0.30853,-0.745,0.777,739,0.988,"famotidine, cyproheptadine, ebastine, levocetirizine, nizatidine, pheniramine, lafutidine, ICI.162846, terfenadine, BF2.649, tiotidine",0.109578981199086,0.00524305541237188,FALSE
"H1975","Pearson.est","HMGCR inhibitor",-0.6061,-1.51,0.0491,874,0.531,"atorvastatin, lovastatin, mevastatin, simvastatin, fluvastatin, pitavastatin",1.30891850787703,0.274905478918531,FALSE
"H1975","Pearson.est","HSP inhibitor",-0.63562,-1.58,0.0353,1041,0.78,"tanespimycin, SNX.5422, SNX.2112, XL888, NVP.AUY922, PU.H71, BIIB021, VER.49009, ganetespib",1.45222529461218,0.10790539730952,FALSE
"H1975","Pearson.est","JAK inhibitor",-0.52023,-1.28,0.168,1282,0.529,"filgotinib, lestaurtinib, AZ960, tozasertib, PRT062070, AT.9283",0.774690718274137,0.276544327964814,FALSE
"H1975","Pearson.est","KIT inhibitor",-0.37582,-0.93,0.548,1058,0.903,"telatinib, imatinib, masitinib, midostaurin, KI.8751, vatalanib",0.261219441515631,0.0443122496864942,FALSE
"H1975","Pearson.est","MDM inhibitor",-0.59293,-1.47,0.0764,855,0.579,"nutlin.3, AMG.232, serdemetan, idasanutlin, RITA, CGM097",1.11690664142431,0.237321436272564,FALSE
"H1975","Pearson.est","MEK inhibitor",-0.42763,-1.04,0.419,778,0.775,"PD.318088, AS.703026, trametinib, PD.198306, selumetinib, MEK162, PD.0325901, Ro.4987655, AZD8330, PD.98059, refametinib, TAK.733, PD.184352, nobiletin",0.377785977033705,0.11069829749369,FALSE
"H1975","Pearson.est","MET inhibitor",-0.3791,-0.926,0.569,1190,0.89,"PF.04217903",0.244887733604929,0.0506099933550872,FALSE
"H1975","Pearson.est","microtubule inhibitor",-0.46229,-1.12,0.349,1046,0.733,"podophyllotoxin, cytochalasin.b, cabazitaxel, vinblastine, D.64131",0.45717457304082,0.134896025358872,FALSE
"H1975","Pearson.est","mTOR inhibitor",0.45023,1.29,0.165,263,0.388,"voxtalisib, AZD8055, temsirolimus, deforolimus, PF.05212384, OSI.027, sirolimus, WYE.125132, PKI.179, WYE.354, XL388, PP242",0.782516055786094,0.411168274405793,FALSE
"H1975","Pearson.est","NFkB pathway inhibitor",-0.3325,-0.821,0.698,675,0.944,"bortezomib, IKK.2.inhibitor.V, EVP4593, Ro.106.9920, curcumin, BAY.11.7085, BAY.11.7082, betulinic.acid",0.156144577376839,0.025028005701931,FALSE
"H1975","Pearson.est","opioid receptor agonist",0.33287,0.992,0.427,968,0.646,"spiradoline, cebranopadol, ADL5859, BW.180C, trimebutine, salvinorin.a",0.369572124974976,0.189767482004916,FALSE
"H1975","Pearson.est","p38 MAPK inhibitor",-0.63305,-1.54,0.0451,1297,0.769,"CMPD.1, VX.702",1.34582345812204,0.114073660198569,FALSE
"H1975","Pearson.est","PARP inhibitor",-0.47453,-1.15,0.299,1327,0.686,"talazoparib, niraparib",0.52432881167557,0.163675884293248,FALSE
"H1975","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.52572,-1.28,0.182,1058,0.529,"telatinib, imatinib, trapidil, SU014813, masitinib, ponatinib, nintedanib, KI.8751, CP.673451, crenolanib, vatalanib, axitinib",0.739928612014925,0.276544327964814,FALSE
"H1975","Pearson.est","phosphatase inhibitor",-0.55401,-1.34,0.125,1325,0.519,"bis.maltolato.oxovanadium.IV., menadione, CID.5458317",0.903089986991944,0.284832642151542,FALSE
"H1975","Pearson.est","phosphodiesterase inhibitor",-0.28468,-0.686,0.839,1426,0.99,"GSK256066",0.0762380391712997,0.00436480540245009,FALSE
"H1975","Pearson.est","PI3K inhibitor",0.24161,0.714,0.808,234,0.912,"BGT226, voxtalisib, PF.05212384, AZD6482, CH5132799, idelalisib, PI.828, PKI.179, TG100.115",0.0925886392254138,0.0400051616715838,FALSE
"H1975","Pearson.est","PLK inhibitor",-0.67066,-1.65,0.014,1146,0.704,"volasertib, HMN.214, BI.2536, GSK461364, rigosertib",1.85387196432176,0.152427340857888,FALSE
"H1975","Pearson.est","potassium channel blocker",0.43591,1.28,0.188,65,0.32,"dofetilide, ML133",0.72584215073632,0.494850021680094,FALSE
"H1975","Pearson.est","PPAR receptor agonist",0.27464,0.807,0.656,145,0.819,"GW.501516, pterostilbene",0.18309616062434,0.0867160982395816,FALSE
"H1975","Pearson.est","progesterone receptor agonist",-0.33273,-0.82,0.702,751,0.927,"norethindrone, norethindrone.acetate, tanaproget, nomegestrol.acetate, norgestrel",0.153662887870195,0.0329202658555029,FALSE
"H1975","Pearson.est","proteasome inhibitor",-0.57568,-1.43,0.0838,1355,0.57,"ixazomib, ixazomib.citrate",1.07675598136972,0.244125144327509,FALSE
"H1975","Pearson.est","protein synthesis inhibitor",-0.33721,-0.823,0.696,1027,0.96,"anguidine, puromycin, homoharringtonine, thiostrepton, cycloheximide, mercaptopurine, emetine",0.157390760389438,0.0177287669604316,FALSE
"H1975","Pearson.est","protein tyrosine kinase inhibitor",-0.28437,-0.709,0.814,1035,0.98,"rheochrysidin, NVP.TAE226, PP.121",0.0893755951107988,0.00877392430750515,FALSE
"H1975","Pearson.est","RAF inhibitor",0.30073,0.867,0.58,121,0.769,"vemurafenib, GDC.0879, dabrafenib",0.236572006437063,0.114073660198569,FALSE
"H1975","Pearson.est","RET tyrosine kinase inhibitor",-0.531,-1.31,0.166,1284,0.534,"cabozantinib, vandetanib",0.779891911959945,0.272458742971444,FALSE
"H1975","Pearson.est","retinoid receptor agonist",0.57105,1.74,0.0287,307,0.327,"adarotene, bexarotene, tamibarotene, adapalene",1.54211810326601,0.485452247339714,FALSE
"H1975","Pearson.est","ribonucleotide reductase inhibitor",-0.50581,-1.23,0.226,1236,0.571,"hydroxyurea, fludarabine, clofarabine",0.645891560852599,0.243363891754152,FALSE
"H1975","Pearson.est","serotonin receptor agonist",-0.52027,-1.27,0.185,1447,0.529,"aripiprazole",0.732828271596986,0.276544327964814,FALSE
"H1975","Pearson.est","serotonin receptor antagonist",-0.42582,-1.05,0.415,1411,0.773,"RS.16566, aripiprazole",0.381951903287907,0.111820506081675,FALSE
"H1975","Pearson.est","sodium channel blocker",-0.25816,-0.631,0.895,938,0.977,"oxcarbazepine, quinidine, A.803467, mepivacaine",0.048176964684088,0.0101054362812269,FALSE
"H1975","Pearson.est","src inhibitor",-0.45993,-1.1,0.327,1234,0.755,"masitinib, KX2.391, bosutinib",0.485452247339714,0.122053048370812,FALSE
"H1975","Pearson.est","sterol demethylase inhibitor",-0.26733,-0.657,0.88,1315,0.986,"ketoconazole",0.0555173278498314,0.0061230850587888,FALSE
"H1975","Pearson.est","TGF beta receptor inhibitor",0.46453,1.32,0.142,171,0.402,"LY2109761, adaprev",0.847711655616944,0.39577394691553,FALSE
"H1975","Pearson.est","thymidylate synthase inhibitor",0.6879,2.06,0.018,346,0.171,"capecitabine, doxifluridine, carmofur, raltitrexed",1.74472749489669,0.767003889607846,TRUE
"H1975","Pearson.est","topoisomerase inhibitor",-0.55425,-1.35,0.121,942,0.528,"irinotecan, SN.38, amsacrine, epirubicin, mitoxantrone, rubitecan, genz.644282, idarubicin, teniposide, valrubicin, etoposide, voreloxin, licochalcone.a, camptothecin, daunorubicin, TAS.103, amonafide",0.91721462968355,0.277366077466188,FALSE
"H1975","Pearson.est","tubulin polymerization inhibitor",-0.57023,-1.4,0.101,1009,0.552,"paclitaxel, podophyllotoxin, nocodazole, flubendazole, oxibendazole, parbendazole, dolastatin.10, ABT.751, vinblastine, plinabulin, docetaxel, combretastatin.A.4, BNC105, verubulin, KX2.391, epothilone.b, fosbretabulin, epothilone.d",0.995678626217357,0.258060922270801,FALSE
"H1975","Pearson.est","tyrosine kinase inhibitor",-0.43489,-1.07,0.368,1035,0.776,"rheochrysidin, AMG.208, NVP.TAE226, PP.121, tyrphostin.AG.99, cabozantinib, vandetanib, UNC2250, aminopurvalanol.a",0.434152181326482,0.110138278741812,FALSE
"H1975","Pearson.est","VEGFR inhibitor",-0.28471,-0.685,0.849,1284,0.974,"cabozantinib, vandetanib, nintedanib, KI.8751, vatalanib, axitinib",0.0710923097560473,0.0114410431213845,FALSE
"H1975","Pearson.est","vitamin D receptor agonist",-0.26526,-0.65,0.886,758,0.976,"tacalcitol, paricalcitol, calcitriol, doxercalciferol, alfacalcidol",0.0525662781129492,0.0105501823333082,FALSE
"HCC78","Pearson.est","EGFR inhibitor",-0.38566,-0.937,0.574,718,0.791,"BMS.690514, gefitinib, CUDC.101, PD.168393, FERb.033, lapatinib, erlotinib, AEE788, afatinib, icotinib, canertinib, TAK.285, CP.724714, pelitinib, XL.647, tucatinib, brigatinib, vandetanib, osimertinib, neratinib, WZ8040, OSI.420, rociletinib, salvianolic.acid.B, PD.153035, BIBU.1361, BMS.599626",0.241088107602027,0.101823516502323,FALSE
"HCC78","Pearson.est","Abl kinase inhibitor",-0.59261,-1.42,0.0736,1311,0.785,"ponatinib, bosutinib, tozasertib, GZD824, KW.2449, flumatinib",1.1331221856625,0.105130343254747,FALSE
"HCC78","Pearson.est","acetylcholine receptor agonist",-0.47941,-1.17,0.271,975,0.694,"pilocarpine, nicotine, tremorine",0.567030709125594,0.158640529545145,FALSE
"HCC78","Pearson.est","acetylcholine receptor antagonist",-0.57558,-1.39,0.104,986,0.722,"iododexetimide, methscopolamine, dicycloverine, darifenacin",0.98296666070122,0.141462802430361,FALSE
"HCC78","Pearson.est","adenosine receptor antagonist",-0.47399,-1.14,0.298,1014,0.749,"istradefylline, PSB.1115, sulmazole",0.525783735923745,0.125518182300534,FALSE
"HCC78","Pearson.est","adrenergic receptor agonist",-0.49877,-1.21,0.229,946,0.667,"oxymetazoline, terbutaline, A61603, midodrine, isoxsuprine, metaraminol, clenbuterol, isoetharine, epinephrine, buphenine",0.640164517660112,0.175874166083451,FALSE
"HCC78","Pearson.est","adrenergic receptor antagonist",-0.19873,-0.484,0.978,610,1,"atipamezole, propranolol, oxprenolol, levobunolol, vincamine, carvedilol, pindolol, idazoxan, atenolol...., dronedarone",0.00966114521239857,0,FALSE
"HCC78","Pearson.est","AKT inhibitor",-0.29856,-0.729,0.816,849,0.919,"AT7867, triciribine, uprosertib, AZD5363, palomid.529, CCT128930",0.0883098412461389,0.0366844886138887,FALSE
"HCC78","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.56326,-1.36,0.108,1009,0.508,"AP26113, GW.788388, brigatinib, alectinib, DMH1, CEP.37440, AZD3463",0.96657624451305,0.294136287716081,FALSE
"HCC78","Pearson.est","androgen receptor antagonist",-0.36252,-0.883,0.618,770,0.828,"bicalutamide, cyproterone.acetate, flutamide",0.209011524911184,0.0819696632151199,FALSE
"HCC78","Pearson.est","antioxidant",-0.43787,-1.04,0.414,794,0.678,"rutin, mesna, benfotiamine, taurine",0.382999658879101,0.168770306132937,FALSE
"HCC78","Pearson.est","AP inhibitor",0.31797,0.958,0.5,29,0.803,"birinapant",0.301029995663981,0.095284454721319,FALSE
"HCC78","Pearson.est","ATPase inhibitor",0.41393,1.22,0.218,72,0.636,"k.strophanthidin, rabeprazole",0.661543506395395,0.196542884351586,FALSE
"HCC78","Pearson.est","Aurora kinase inhibitor",-0.53253,-1.27,0.159,983,0.591,"PF.03814735, barasertib, CYC116, CCT137690, danusertib, barasertib.HQPA, MK.8745, AT.9283, ZM.447439, alisertib, ENMD.2076, hesperadin, tozasertib, SNS.314, KW.2449",0.798602875679548,0.228412519118745,FALSE
"HCC78","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.56946,-1.37,0.104,1319,0.557,"azalomycin.b, tedizolid, dirithromycin",0.98296666070122,0.254144804826271,FALSE
"HCC78","Pearson.est","bacterial DNA gyrase inhibitor",-0.26705,-0.647,0.911,1168,0.987,"novobiocin, sarafloxacin",0.0404816230270017,0.00568284733036327,FALSE
"HCC78","Pearson.est","BCL inhibitor",-0.36057,-0.865,0.658,780,0.813,"ABT.737, HA14.1, TW.37, gossypol, navitoclax",0.181774106386044,0.0899094544059319,FALSE
"HCC78","Pearson.est","Bcr.Abl kinase inhibitor",-0.58483,-1.42,0.0919,898,0.785,"metatinib, imatinib, dasatinib, nilotinib, ponatinib, bosutinib, tozasertib, GZD824, flumatinib",1.03668448861389,0.105130343254747,FALSE
"HCC78","Pearson.est","benzodiazepine receptor agonist",0.3131,0.931,0.516,66,0.78,"bentazepam, ivermectin, eprinomectin",0.287350298372789,0.10790539730952,FALSE
"HCC78","Pearson.est","bromodomain inhibitor",-0.80106,-1.93,0,1307,0.0703,"PFI.1, bromosporine, I.BET151, JQ1...., I.BET.762",Inf,1.15304467498018,TRUE
"HCC78","Pearson.est","calcium channel blocker",-0.39792,-0.97,0.52,808,0.774,"tetrandrine, pranidipine, SKF.96365, efonidipine.monoethanolate, penfluridol, mibefradil",0.283996656365201,0.111259039317107,FALSE
"HCC78","Pearson.est","CC chemokine receptor antagonist",-0.35441,-0.867,0.655,730,0.825,"UNBS.5162, PF.04136309, SB.225002, navarixin, MK.0812, RS.504393",0.183758700008217,0.0835460514500749,FALSE
"HCC78","Pearson.est","CDK inhibitor",-0.58271,-1.38,0.0988,1088,0.571,"dinaciclib, BMS.387032, PHA.793887, AT.7519, PHA.848125, aminopurvalanol.a, kenpaullone, BMS.265246, P276.00, AZD5438, TG.02, ribociclib, palbociclib, JNJ.7706621, abemaciclib",1.00524305541237,0.243363891754152,FALSE
"HCC78","Pearson.est","CHK inhibitor",-0.42893,-1.05,0.413,891,0.673,"LY2606368, AZD7762, PF.477736, SB.218078",0.384049948343599,0.171984935776023,FALSE
"HCC78","Pearson.est","cyclooxygenase inhibitor",-0.35218,-0.843,0.666,1154,0.82,"ketoprofen, suxibuzone, ramifenazone, aspirin, FR.122047, piroxicam, phenazone",0.176525770829699,0.0861861476162833,FALSE
"HCC78","Pearson.est","cytochrome P450 inhibitor",-0.38458,-0.933,0.564,1140,0.768,"eplerenone, morin, itraconazole",0.248720896016658,0.114638779968488,FALSE
"HCC78","Pearson.est","DNA alkylating agent",-0.42685,-1.03,0.414,1132,0.682,"cisplatin, ifosfamide, streptozotocin, TH.302, estramustine",0.382999658879101,0.166215625343521,FALSE
"HCC78","Pearson.est","DNA inhibitor",-0.18285,-0.438,0.996,1402,0.993,"primaquine",0.00174066157630127,0.00305075150461883,FALSE
"HCC78","Pearson.est","DNA methyltransferase inhibitor",-0.49179,-1.18,0.249,828,0.722,"azacitidine, RG108, fdcyd, decitabine, SGI.1027",0.603800652904264,0.141462802430361,FALSE
"HCC78","Pearson.est","DNA polymerase inhibitor",-0.44452,-1.07,0.37,1325,0.68,"idoxuridine, trifluridine",0.431798275933005,0.167491087293764,FALSE
"HCC78","Pearson.est","DNA synthesis inhibitor",-0.21825,-0.522,0.98,597,1,"mitomycin.c, azodicarbonamide, CB.10.277, anisomycin, floxuridine, capecitabine, enocitabine, cisplatin, cyclocytidine",0.00877392430750515,0,FALSE
"HCC78","Pearson.est","dopamine receptor antagonist",0.22906,0.677,0.834,110,0.925,"clebopride, oxiperomide, thioproperazine, domperidone",0.0788339493622613,0.0338582672609674,FALSE
"HCC78","Pearson.est","estrogen receptor agonist",-0.2529,-0.607,0.918,845,1,"estrone, estradiol.cypionate, PPT, estradiol",0.0371573187987575,0,FALSE
"HCC78","Pearson.est","estrogen receptor antagonist",-0.38212,-0.936,0.551,1093,0.777,"tamoxifen, danazol, clomifene",0.258848401148215,0.109578981199086,FALSE
"HCC78","Pearson.est","FGFR inhibitor",-0.57521,-1.39,0.0958,1078,0.722,"PD.173074, AZD4547, MK.2461, lucitanib, nintedanib",1.01863449092146,0.141462802430361,FALSE
"HCC78","Pearson.est","FLT3 inhibitor",-0.55121,-1.33,0.117,1226,0.555,"lestaurtinib, tandutinib, ponatinib, ENMD.2076, TG.02, tozasertib, KW.2449, gilteritinib",0.931814138253838,0.255707016877324,FALSE
"HCC78","Pearson.est","glucocorticoid receptor agonist",0.35596,1.07,0.383,83,0.744,"hydrocortisone, triamcinolone.acetonide, piretanide, desonide",0.416801226031377,0.128427064454121,FALSE
"HCC78","Pearson.est","glutamate receptor antagonist",0.16948,0.522,0.968,84,0.978,"MTPG, latrepirdine",0.0141246426916063,0.00966114521239857,FALSE
"HCC78","Pearson.est","glycogen synthase kinase inhibitor",-0.45054,-1.1,0.338,850,0.751,"GSK.3.inhibitor.IX, tideglusib, LY2090314, CHIR.99021, kenpaullone",0.471083299722345,0.124360062995832,FALSE
"HCC78","Pearson.est","growth factor receptor inhibitor",-0.71742,-1.73,0.0104,1096,0.3,"danusertib, PHA.848125, lestaurtinib, GSK1904529A, AZD3463, GSK1838705A",1.98296666070122,0.522878745280338,FALSE
"HCC78","Pearson.est","HCV inhibitor",-0.32161,-0.769,0.784,996,0.9,"daclatasvir, narlaprevir, mericitabine",0.105683937315562,0.0457574905606751,FALSE
"HCC78","Pearson.est","HDAC inhibitor",-0.51485,-1.26,0.183,1172,0.587,"RGFP966, givinostat, belinostat, trichostatin.a, vorinostat, AR.42, dacinostat, resminostat, M.344, R306465, RG2833",0.737548910269571,0.231361898752386,FALSE
"HCC78","Pearson.est","histamine receptor antagonist",-0.31342,-0.76,0.778,1121,0.896,"cimetidine, ICI.162846, BF2.649, ebastine, tiotidine",0.109020403010311,0.0476919903378748,FALSE
"HCC78","Pearson.est","HMGCR inhibitor",0.46394,1.38,0.109,779,0.453,"fluvastatin, mevastatin, simvastatin, atorvastatin, pitavastatin, lovastatin",0.962573502059376,0.343901797987168,FALSE
"HCC78","Pearson.est","HSP inhibitor",-0.41759,-1.02,0.445,1021,0.687,"NVP.AUY922, VER.49009, SNX.2112, SNX.5422, XL888",0.351639989019068,0.16304326294045,FALSE
"HCC78","Pearson.est","JAK inhibitor",-0.58368,-1.38,0.0958,882,0.571,"TG.101209, filgotinib, atiprimod, AZ960, WHI.P154, pacritinib, AZD1480, baricitinib, lestaurtinib, PRT062070, AT.9283, TG.02, tozasertib",1.01863449092146,0.243363891754152,FALSE
"HCC78","Pearson.est","KIT inhibitor",-0.52623,-1.27,0.176,856,0.591,"sorafenib, telatinib, motesanib, regorafenib, sunitinib, OSI.930, imatinib, dasatinib, pazopanib, tandutinib, KI.8751, masitinib, vatalanib",0.75448733218585,0.228412519118745,FALSE
"HCC78","Pearson.est","MDM inhibitor",0.457,1.39,0.0994,789,0.582,"idasanutlin, RITA, serdemetan, AMG.232, nutlin.3, CGM097",1.00261361560269,0.235077015350112,FALSE
"HCC78","Pearson.est","MEK inhibitor",-0.3888,-0.926,0.576,1322,0.766,"arctigenin, trametinib, cobimetinib, nobiletin",0.239577516576788,0.115771230367396,FALSE
"HCC78","Pearson.est","MET inhibitor",-0.62142,-1.48,0.0505,1033,0.953,"LY2801653, AMG458, NVP.BVU972, INC.280, PHA.665752",1.29670862188134,0.0209070993616736,FALSE
"HCC78","Pearson.est","microtubule inhibitor",-0.46391,-1.12,0.335,963,0.749,"cabazitaxel, secnidazole, cytochalasin.b, D.64131",0.474955192963155,0.125518182300534,FALSE
"HCC78","Pearson.est","mTOR inhibitor",0.34814,1.04,0.437,99,0.713,"torin.1, PP242, SB.2343, sirolimus, WAY.600, PKI.179, PF.05212384",0.359518563029578,0.146910470148134,FALSE
"HCC78","Pearson.est","NFkB pathway inhibitor",-0.56902,-1.38,0.0972,1426,0.571,"bortezomib, Ro.106.9920, betulinic.acid",1.01233373507373,0.243363891754152,FALSE
"HCC78","Pearson.est","opioid receptor agonist",-0.56559,-1.36,0.112,1156,0.508,"salvinorin.a, trimebutine",0.950781977329818,0.294136287716081,FALSE
"HCC78","Pearson.est","p38 MAPK inhibitor",-0.45068,-1.09,0.345,1010,0.689,"VX.702, skepinone.l, SB.239063",0.462180904926726,0.161780778092374,FALSE
"HCC78","Pearson.est","PARP inhibitor",-0.49192,-1.17,0.26,841,0.694,"AZD2461, niraparib, olaparib, PJ.34, talazoparib",0.585026652029182,0.158640529545145,FALSE
"HCC78","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.44687,-1.09,0.36,912,0.689,"telatinib, motesanib, regorafenib, sunitinib, imatinib, dasatinib, pazopanib, crenolanib, tandutinib, ponatinib, KI.8751, masitinib, nintedanib, vatalanib, CP.673451",0.443697499232713,0.161780778092374,FALSE
"HCC78","Pearson.est","phosphatase inhibitor",0.26634,0.796,0.653,1065,0.823,"bis.maltolato.oxovanadium.IV., mycophenolate.mofetil, sodium.stibogluconate, mycophenolic.acid, GSK2830371, alexidine, BVT.948, AS.1949490, menadione, CID.5458317",0.185086818724926,0.0846001647877302,FALSE
"HCC78","Pearson.est","phosphodiesterase inhibitor",-0.43414,-1.05,0.394,1253,0.673,"EMD.53998, trequinsin, GSK256066",0.404503778174426,0.171984935776023,FALSE
"HCC78","Pearson.est","PI3K inhibitor",-0.19103,-0.464,0.986,874,1,"CH5132799, ZSTK.474, GSK2126458, taselisib, alpelisib, buparlisib, TG100.115, PIK.75, LY303511, TG.100713",0.0061230850587888,0,FALSE
"HCC78","Pearson.est","PLK inhibitor",-0.60771,-1.47,0.0604,1051,0.814,"NMS.1286937, GSK461364, BI.2536, GW.843682X, volasertib",1.21896306137887,0.0893755951107988,FALSE
"HCC78","Pearson.est","potassium channel blocker",-0.47012,-1.13,0.328,1381,0.75,"mepivacaine",0.484126156288321,0.1249387366083,FALSE
"HCC78","Pearson.est","PPAR receptor agonist",0.38625,1.15,0.252,10,0.674,"pterostilbene",0.598599459218456,0.17134010346468,FALSE
"HCC78","Pearson.est","progesterone receptor agonist",0.47657,1.48,0.0676,164,0.628,"levonorgestrel, norethindrone, norgestrel, norethindrone.acetate, tanaproget",1.17005330405836,0.202040356262804,FALSE
"HCC78","Pearson.est","proteasome inhibitor",-0.446,-1.07,0.387,1155,0.68,"ixazomib, carfilzomib, bortezomib",0.412289034981089,0.167491087293764,FALSE
"HCC78","Pearson.est","protein synthesis inhibitor",0.27161,0.829,0.607,129,0.838,"clofoctol, chloramphenicol.palmitate, methacycline, cycloheximide",0.216811308924742,0.0767559813697235,FALSE
"HCC78","Pearson.est","protein tyrosine kinase inhibitor",-0.45515,-1.09,0.364,877,0.689,"tyrphostin.A9, CP.724714, rheochrysidin, NVP.TAE226, BMS.599626",0.438898616350944,0.161780778092374,FALSE
"HCC78","Pearson.est","RAF inhibitor",-0.51102,-1.23,0.198,856,0.64,"sorafenib, LGX818, AZ.628, regorafenib, CEP.32496, PLX.4720, dabrafenib, TAK.632, GDC.0879, RAF265",0.703334809738469,0.193820026016113,FALSE
"HCC78","Pearson.est","RET tyrosine kinase inhibitor",-0.53745,-1.29,0.144,775,0.634,"apatinib, sorafenib, regorafenib, sunitinib, vandetanib, cabozantinib",0.84163750790475,0.197910742118267,FALSE
"HCC78","Pearson.est","retinoid receptor agonist",0.29019,0.832,0.66,225,0.909,"adapalene, bexarotene, fenretinide, LE.135",0.180456064458131,0.0414361167780325,FALSE
"HCC78","Pearson.est","ribonucleotide reductase inhibitor",-0.33296,-0.796,0.751,523,0.877,"triapine, gemcitabine, LY2334737, cladribine, fludarabine.phosphate, pentostatin, hydroxyurea, fludarabine, clofarabine",0.124360062995832,0.0570004066339595,FALSE
"HCC78","Pearson.est","serotonin receptor agonist",-0.35272,-0.85,0.698,1377,0.824,"ipsapirone",0.156144577376839,0.0840727883028842,FALSE
"HCC78","Pearson.est","serotonin receptor antagonist",-0.39145,-0.957,0.533,1038,0.783,"ziprasidone, paliperidone, SB.216641, SB.228357, RS.16566",0.273272790973428,0.106238237942057,FALSE
"HCC78","Pearson.est","sodium channel blocker",-0.44199,-1.06,0.391,991,0.685,"oxcarbazepine, triamterene, butamben, lappaconite, ajmaline, mepivacaine, quinidine",0.407823242604133,0.164309428507574,FALSE
"HCC78","Pearson.est","src inhibitor",-0.61449,-1.48,0.0641,1025,0.953,"PP.2, dasatinib, saracatinib, bosutinib, masitinib, TG.100572, PP.1",1.19314197048118,0.0209070993616736,FALSE
"HCC78","Pearson.est","sterol demethylase inhibitor",0.53762,1.6,0.06,201,0.789,"terconazole, sulconazole, lanoconazole, ketoconazole",1.22184874961636,0.10292299679058,FALSE
"HCC78","Pearson.est","TGF beta receptor inhibitor",-0.46705,-1.11,0.339,776,0.75,"SB.431542, LY2109761, repsox, D.4476",0.469800301796918,0.1249387366083,FALSE
"HCC78","Pearson.est","thymidylate synthase inhibitor",-0.52453,-1.27,0.181,807,0.591,"doxifluridine, carmofur, capecitabine, raltitrexed, trifluridine",0.742321425130815,0.228412519118745,FALSE
"HCC78","Pearson.est","topoisomerase inhibitor",-0.3689,-0.878,0.658,907,0.822,"rubitecan, valrubicin, etoposide.phosphate, genz.644282, amonafide, topotecan, fleroxacin, irinotecan, SN.38, exatecan.mesylate, etoposide, licochalcone.a, daunorubicin",0.181774106386044,0.0851281824599496,FALSE
"HCC78","Pearson.est","tubulin polymerization inhibitor",-0.19751,-0.473,0.988,772,1,"vindesine, combretastatin.A.4, epothilone.b, parbendazole, flubendazole, albendazole, fosbretabulin, docetaxel, paclitaxel",0.00524305541237188,0,FALSE
"HCC78","Pearson.est","tyrosine kinase inhibitor",-0.39783,-0.951,0.538,856,0.779,"sorafenib, UNC2250, tyrphostin.A9, regorafenib, sunitinib, CP.724714, dasatinib, rheochrysidin, vandetanib, cabozantinib, aminopurvalanol.a, hypericin, NVP.TAE226, tivantinib, BMS.599626",0.269217724333611,0.108462542327436,FALSE
"HCC78","Pearson.est","VEGFR inhibitor",-0.4503,-1.09,0.344,912,0.689,"telatinib, motesanib, regorafenib, sunitinib, OSI.930, XL.647, PD.173074, pazopanib, tivozanib, vandetanib, cabozantinib, KI.8751, ENMD.2076, MK.2461, lucitanib, nintedanib, RAF265, vatalanib, TG.100572, golvatinib, foretinib",0.46344155742847,0.161780778092374,FALSE
"HCC78","Pearson.est","vitamin D receptor agonist",-0.45799,-1.08,0.366,1144,0.693,"alfacalcidol, tacalcitol",0.436518914605589,0.159266765388193,FALSE
"H2126","Pearson.est","EGFR inhibitor",0.36732,0.877,0.632,615,0.949,"BMS.599626, BIBU.1361, BMS.690514, CUDC.101, dovitinib, CGP.52411, brigatinib, CP.724714, rociletinib, XL.647, vandetanib, tyrphostin.AG.494, salvianolic.acid.B, AZD8931, tucatinib, afatinib, osimertinib, AEE788, PD.153035, neratinib, dacomitinib, OSI.420, TAK.285",0.199282921717615,0.0227337875727074,FALSE
"H2126","Pearson.est","Abl kinase inhibitor",0.6241,1.48,0.0778,381,0.312,"GZD824, flumatinib, bafetinib, KW.2449, dasatinib, nilotinib, metatinib, ponatinib",1.10902040301031,0.505845405981557,FALSE
"H2126","Pearson.est","acetylcholine receptor agonist",0.35207,0.844,0.656,104,0.946,"tremorine",0.18309616062434,0.0241088635982073,FALSE
"H2126","Pearson.est","acetylcholine receptor antagonist",0.48713,1.16,0.286,685,0.814,"dicycloverine, darifenacin, iododexetimide, methscopolamine",0.543633966870957,0.0893755951107988,FALSE
"H2126","Pearson.est","adenosine receptor antagonist",-0.40061,-1.11,0.326,1389,0.617,"istradefylline, theophylline",0.486782399932061,0.209714835966758,FALSE
"H2126","Pearson.est","adrenergic receptor agonist",0.52509,1.27,0.197,433,0.631,"oxymetazoline, buphenine, clenbuterol, metaraminol, epinephrine, isoetharine, xylazine",0.705533773838407,0.199970640755866,FALSE
"H2126","Pearson.est","adrenergic receptor antagonist",0.33374,0.798,0.709,492,0.969,"atenolol...., propranolol, practolol, dronedarone, RS.17053, pindolol, carvedilol, atipamezole",0.149353764816933,0.0136762229492347,FALSE
