"Feature_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"KEGG_PATHWAYS_IN_CANCER",-0.180866666666667,0.914254721200878,0.953985812142981,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999358715563287
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",-0.189933333333333,1.03581965244001,0.557435029426145,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.721858311487094
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",-0.192133333333333,0.969695376811462,0.799982751977542,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.920050455408738
"KEGG_OLFACTORY_TRANSDUCTION",-0.1978,1.18894972860204,0.112746934755932,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.218833255987732
"KEGG_TYROSINE_METABOLISM",-0.202,1.51690097614464,4.05733068740359e-05,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.000292127809493058
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",-0.2034,1.11598821038319,0.26031303266817,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.411020577897111
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",-0.212066666666667,1.67432794477864,6.01024237406851e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,5,"H1650, H2126, H1299, H1703, H520",5.66967669673682e-05
"KEGG_RENAL_CELL_CARCINOMA",-0.2204,0.902843982725065,0.947458763274857,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999358715563287
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",-0.222866666666667,1.44972799747631,0.000245648202857858,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H358, HCC15",0.00138177114107545
"KEGG_BLADDER_CANCER",-0.227666666666667,1.20031886636526,0.0687365930445618,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.145559844094366
"KEGG_WNT_SIGNALING_PATHWAY",-0.234333333333333,0.882469883473705,0.973589770774693,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999358715563287
"KEGG_PROPANOATE_METABOLISM",-0.239933333333333,1.24058761806462,0.0330158472644251,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H358, H1299",0.0771799026960586
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",-0.239933333333333,1.12201607237449,0.237410048316255,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.381551863365409
"KEGG_CELL_CYCLE",-0.2414,0.901784722488846,0.942204852693699,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999358715563287
"KEGG_P53_SIGNALING_PATHWAY",-0.241466666666667,1.07226328501024,0.383286612107163,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.540945360530999
"KEGG_ENDOMETRIAL_CANCER",-0.245733333333333,1.0943073782513,0.275097080710864,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.419639614643691
"KEGG_RETINOL_METABOLISM",-0.247266666666667,1.45355006138501,0.000243037101879537,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"HCC95",0.00138177114107545
"KEGG_AXON_GUIDANCE",-0.253733333333333,1.13440711177165,0.183271886161668,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.308307845879442
"KEGG_VIBRIO_CHOLERAE_INFECTION",-0.253866666666667,1.09722948938723,0.278079211768368,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.420624017800893
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",-0.26,1.87014132391875,1.10407926508619e-08,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,7,"HCC95, H2126, H358, HCC44, H1299, H1703, H460",6.62447559051712e-07
"KEGG_VEGF_SIGNALING_PATHWAY",-0.2644,1.15344742898347,0.146441959805773,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.258426987892541
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",-0.272,1.06757937142196,0.386926042887952,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.540945360530999
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",-0.276666666666667,1.57274857979211,3.95160935672046e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"HCC15, H1299, H520",4.74193122806455e-05
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.295933333333333,1.01091538904575,0.592292149000059,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.750792864929652
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",-0.299133333333333,1.28948460726794,0.00503906090386486,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H358, H1299",0.0167968696795495
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",-0.326333333333333,1.36110048262776,0.00199494835292233,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1650, H358",0.00780631964186998
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",-0.3408,1.33415239009642,0.00261866809934526,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H2126",0.00961959709963565
"KEGG_MELANOGENESIS",-0.3648,1.02314341963522,0.463669447659153,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.622839556557072
"KEGG_RENIN_ANGIOTENSIN_SYSTEM",-0.3684,1.60445299089752,2.57688292181552e-07,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1650, H358",7.73064876544657e-06
"KEGG_BUTANOATE_METABOLISM",-0.368533333333333,1.25607380735521,0.0135588420451466,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1299",0.0381342432519748
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",-0.373333333333333,1.22760042746971,0.0181010826865845,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.0458900687828902
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",-0.3742,0.922040841983539,0.767565887597776,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.891366837210321
"KEGG_ONE_CARBON_POOL_BY_FOLATE",-0.374266666666667,1.12830368674564,0.113906497442392,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.218833255987732
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",-0.382266666666667,1.29509025977048,0.00517100200515832,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H2126, H1299",0.016923279289609
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",-0.390666666666667,1.0743129809103,0.213427372510628,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.349244791381027
"KEGG_INSULIN_SIGNALING_PATHWAY",-0.396266666666667,0.88325683586103,0.860565149148699,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.962122526998545
"KEGG_THYROID_CANCER",-0.3978,1.25931036682781,0.0101030288735249,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1299",0.0308227999531268
"KEGG_SULFUR_METABOLISM",-0.4,2.04643028786151,1.19572476198374e-05,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H520",14,7,"HCC95, H1650, H2126, H358, HCC15, HCC44, H1299",9.35784596335104e-05
"KEGG_TYPE_II_DIABETES_MELLITUS",-0.403533333333333,1.23808491900462,0.0202899206961409,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.0500299414425391
"KEGG_MELANOMA",-0.416933333333333,1.0923707158984,0.138562757672789,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.249412963811021
"KEGG_ERBB_SIGNALING_PATHWAY",-0.419733333333333,0.916319849543088,0.71030482518822,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.846720983668077
"KEGG_MTOR_SIGNALING_PATHWAY",-0.429666666666667,1.10164770533355,0.113889082322761,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.218833255987732
"KEGG_COLORECTAL_CANCER",-0.432266666666667,0.778052189460199,0.978980800784636,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999358715563287
"KEGG_CHRONIC_MYELOID_LEUKEMIA",-0.436333333333333,0.916668865798228,0.725935183885019,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.854041392805905
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",-0.4488,0.920264496140725,0.663299471668763,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.817766471920393
"KEGG_JAK_STAT_SIGNALING_PATHWAY",-0.450666666666667,0.922043976846059,0.708672773067062,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.846720983668077
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",-0.470066666666667,0.970082946870794,0.436500452392577,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.595227889626242
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.489466666666667,1.21064804763321,0.0122229442037023,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.0360677042076463
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",-0.49,1.95793258310903,9.27721093641987e-05,"H1975, H3255, H358, A549, H1299",5,2,"H1975, H1299",0.000642268449444452
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",-0.507142857142857,1.77050809122661,5.69515359142858e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H520",14,5,"H2009, H2126, H1299, H1703, H520",5.66967669673682e-05
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",-0.517,0.977805852771544,0.33304824077881,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.475783201112586
"KEGG_PROSTATE_CANCER",-0.525666666666667,0.909425145483725,0.583921056863997,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.750755644539424
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",-0.531733333333333,0.892335256237144,0.588682540518253,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.750792864929652
"KEGG_ACUTE_MYELOID_LEUKEMIA",-0.533666666666667,0.900569951805654,0.625309408167842,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.776246161863528
"KEGG_GLIOMA",-0.534466666666667,0.949296345922048,0.4364529919426,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.595227889626242
"KEGG_GALACTOSE_METABOLISM",-0.537666666666667,1.03971704026121,0.161343318269021,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.276588545604036
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",-0.551066666666667,0.856866256163925,0.678543187612998,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.82525522817797
"KEGG_PRION_DISEASES",-0.553266666666667,1.18850058396925,0.0158805767090788,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H358, H460",0.0420368207005027
"KEGG_REGULATION_OF_AUTOPHAGY",-0.57,1.22758875151947,0.00427764494517401,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"HCC95, H358",0.0148072325025254
"KEGG_PPAR_SIGNALING_PATHWAY",-0.573733333333333,1.12748275036958,0.0272427021859196,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.065382485246207
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",-0.585266666666667,0.993933129876788,0.145892608654356,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.258426987892541
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",-0.617933333333333,0.92948560787034,0.271447178008282,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.419639614643691
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",-0.6494,0.894009092315541,0.313361883556529,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.4548801535498
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",-0.657333333333333,1.01798418923076,0.0437791676616006,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1299",0.0997500022669382
"KEGG_NON_SMALL_CELL_LUNG_CANCER",-0.671666666666667,0.821736807592541,0.497959745751588,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.654253680549531
"KEGG_NITROGEN_METABOLISM",-0.678,1.37687638204327,2.46248764504406e-05,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"HCC95, H358, HCC44",0.000184686573378305
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",-0.712866666666667,0.931559818389617,0.126674459768679,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.235066007818167
"KEGG_STEROID_BIOSYNTHESIS",-0.732666666666667,1.55873330746781,7.6032554449495e-09,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,5,"H2126, A549, HCC44, H1299, H1703",6.62447559051712e-07
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",-0.824857142857143,1.50804712521464,2.41916465052312e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H520",14,5,"H1975, H358, HCC15, HCC44, H1299",3.34961259303202e-05
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",-0.869166666666667,1.52003264518373,4.42753468165306e-07,"HCC827, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H520",12,3,"H1975, H358, H520",9.96195303371939e-06
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",-0.994466666666667,1.21069135306277,8.04071316433524e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1299",6.57876531627429e-05
"KEGG_LINOLEIC_ACID_METABOLISM",-1.0025,1.61471101645671,0.00212062380868656,"H1975, H3255, H358, H1299",4,1,"H1299",0.00812153799071449
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",-1.0076,1.28774358583421,5.56905981218346e-07,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H2126, A549, HCC44",1.00243076619302e-05
"KEGG_FOLATE_BIOSYNTHESIS",-1.04933333333333,1.42717736742678,8.357376828612e-10,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,6,"HCC95, H1650, H358, A549, H1299, H1703",1.50432782915016e-07
"KEGG_TYPE_I_DIABETES_MELLITUS",-1.75,NA,NA,"HCC15",1,0,"",NA
