"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H2009","Input","KEGG_CELL_CYCLE",-0.22933,-0.736,0.786,7610,0.853,"CCND3, TFDP2, CDK1, ABL1, YWHAQ, YWHAG, BUB1B, CDKN1A, SMAD2, TGFB3, ORC6, CDK6, GSK3B, PTTG1, CDKN1B, CDKN2C, CCND1, RB1",0.104577453960592,0.069050968832477,FALSE
"H2009","Input","KEGG_CHEMOKINE_SIGNALING_PATHWAY",-0.4488,-1.41,0.121,7050,0.359,"PRKCB, ROCK1, PXN, PIK3CB, NFKBIB, PTK2B, IKBKG, CRKL, NFKB1, SOS1, GNAI1, PTK2, PIK3R2, MAPK1, VAV2, GSK3A, CRK, ROCK2, FOXO3, PRKCZ, ADCY5, RELA, PREX1, AKT1, BRAF, GRK2, MAPK3, ADCY6, PIK3CA, CCL13, CCL20, GSK3B, PIK3R1, AKT2, PLCB4, STAT2, IKBKB, ELMO1, CSK, PLCB2, RAF1, CXCR4, WAS",0.91721462968355,0.444905551421681,FALSE
"H2009","Input","KEGG_CHRONIC_MYELOID_LEUKEMIA",-0.44086,-1.4,0.116,7329,0.362,"MAP2K2, IKBKG, CRKL, STAT5A, NFKB1, SOS1, ABL1, PIK3R2, MAPK1, CRK, ARAF, CDKN1A, RELA, CBL, AKT1, BRAF, TGFB3, MAPK3, PTPN11, PIK3CA, CDK6, PIK3R1, AKT2, CBLB, IKBKB, CDKN1B, GAB2, RAF1, CCND1, RB1",0.935542010773082,0.441291429466834,FALSE
"H2009","Input","KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.65024,2.16,0.00714,1274,0.173,"BHLHE41, BHLHE40, CLOCK",2.14630178822383,0.761953896871205,TRUE
"H2009","Input","KEGG_CITRATE_CYCLE_TCA_CYCLE",0.30027,0.987,0.407,3184,0.532,"SDHA, SDHB, IDH3A, PDHA1, PDHB, SUCLG2, SUCLG1, DLST, MDH2, ACO2, IDH3G, FH, PC, DLD, IDH3B, SDHD",0.39040559077478,0.274088367704952,FALSE
"H2009","Input","KEGG_COLORECTAL_CANCER",-0.29448,-0.948,0.471,6980,0.615,"MAP2K1, APPL1, MAPK10, PIK3CB, CASP9, CASP3, PIK3R2, MAPK1, MAPK8, ARAF, SMAD2, BAX, AKT1, BRAF, TGFB3, MAPK3, PIK3CA, GSK3B, PIK3R1, AKT2, RAF1, CCND1",0.326979092871104,0.211124884224583,FALSE
"H2009","Input","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.56122,1.83,0.0287,587,0.18,"PLAT, F3, SERPINA1, PLAU, THBD, MBL2, CFI, PLAUR, TFPI, CD55, PROS1",1.54211810326601,0.744727494896694,TRUE
"H2009","Input","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",-0.42514,-1.35,0.14,6006,0.353,"AHCYL1, AHCYL2, LDHB, TAT, MPST, MAT2A, CTH, ADI1, MTR, MAT1A, ENOPH1, SDS, LDHA, AHCY, CDO1, CBS, SRM",0.853871964321762,0.452225294612177,FALSE
"H2009","Input","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.28406,0.91,0.564,2322,0.619,"LIFR, OSMR, TNFRSF1A, VEGFA, TNFSF9, IL13RA1, EPO, IL1R1, LTBR, MET, IL1RAP, TGFB2, CXCL8, VEGFC, TNFRSF10B, PDGFC, TNFRSF12A, TNFRSF10A, ACVR1, TNFSF13B, IL10RB, IL25, CD40",0.248720896016658,0.208309350979882,FALSE
"H2009","Input","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",-0.38272,-1.22,0.222,7218,0.41,"NFKBIB, IKBKG, NFKB1, CASP1, IRF3, IL18, DDX58, RIPK1, TBK1, RELA, PYCARD, IKBKB",0.653647025549361,0.387216143280265,FALSE
"H2009","Input","KEGG_DILATED_CARDIOMYOPATHY",0.53846,1.76,0.0502,1330,0.196,"ITGB6, TNNC1, ITGB4, ITGA2B, ITGA6, ITGA3, LMNA, ITGA4, ITGB8, ITGA5, ITGA2, ITGAV, TTN, SGCB, TGFB2, CACNA2D1, DAG1",1.29929628285498,0.707743928643524,FALSE
"H2009","Input","KEGG_DNA_REPLICATION",0.30351,1,0.389,3899,0.541,"POLA2, MCM3, POLD4, RFC4, SSBP1, RFC1, RFC2, RNASEH2A, RPA3, MCM4, RFC3, RFC5, MCM7, POLD3, MCM2, POLE3, POLA1, PRIM2, RPA2, PCNA, MCM6, POLD2, MCM5, RPA1, LIG1",0.410050398674292,0.266802734893431,FALSE
"H2009","Input","KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.3217,1.06,0.346,866,0.522,"NOTCH3, ETV6, KRAS",0.460923901207223,0.282329496997738,FALSE
"H2009","Input","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",-0.43435,-1.41,0.107,8535,0.359,"ALDH3A1, GSTZ1, GSTO1, GSTP1, GSTM3, ADH5",0.97061622231479,0.444905551421681,FALSE
"H2009","Input","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",-0.42153,-1.33,0.14,6255,0.351,"GUSB, UCK2, UCK1, TK1, TK2, IMPDH1, GMPS, UPP1, NAT1, DPYD, XDH, HPRT1, IMPDH2, UMPS, TPMT, ITPA",0.853871964321762,0.454692883534176,FALSE
"H2009","Input","KEGG_ECM_RECEPTOR_INTERACTION",0.64879,2.14,0.00481,772,0.142,"ITGB6, LAMC2, COL6A1, TNC, ITGB4, ITGA2B, LAMB3, ITGA6, ITGA3, SDC4, ITGA4, ITGB8, LAMA3, LAMA4, ITGA5, ITGA2, LAMB1, ITGAV, COL6A6, CD47",2.31785492362617,0.847711655616944,TRUE
"H2009","Input","KEGG_ENDOCYTOSIS",-0.37891,-1.21,0.236,6772,0.415,"EHD4, SMAP2, VPS37C, SH3GLB2, PARD6G, CLTC, SH3GLB1, PARD6B, CHMP6, F2R, VPS36, RABEP1, ASAP1, DNM3, VPS4A, EHD2, MVB12A, PDCD6IP, ASAP2, VTA1, DNM2, SH3GL1, USP8, CHMP4A, CHMP4B, VPS28, LDLRAP1, PRKCZ, NEDD4L, VPS37A, VPS4B, ACAP2, PDGFRA, TSG101, NEDD4, CBL, SNF8, PRKCI, ARFGAP2, EHD1, SMAP1, GRK2, FGFR2, CHMP5, IQSEC1, EHD3, TRAF6, CHMP2A, VPS25, ARAP2, CBLB, ARAP1, ACAP3, CXCR4, ARFGAP1, ARFGAP3",0.627087997029893,0.381951903287907,FALSE
"H2009","Input","KEGG_ENDOMETRIAL_CANCER",-0.30712,-1,0.399,7206,0.573,"PIK3CB, CASP9, MAP2K2, SOS1, PTEN, PIK3R2, MAPK1, FOXO3, ARAF, AKT1, BRAF, ILK, MAPK3, PIK3CA, GSK3B, PIK3R1, AKT2, RAF1, CCND1",0.399027104313252,0.24184537803261,FALSE
"H2009","Input","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",-0.35331,-1.12,0.293,7031,0.467,"MAPK10, ATP6V1E1, ATP6V1G1, PLCG2, IKBKG, NFKB1, MAPK14, MAPK12, CASP3, ATP6V1H, MAPK8, MAP2K4, ATP6V1B2, ATP6V1B1, ATP6V1A, ATP6V1C1, RELA, PTPN11, JAM3, PLCG1, IKBKB, CSK",0.533132379645891,0.330683119433888,FALSE
"H2009","Input","KEGG_ERBB_SIGNALING_PATHWAY",-0.41731,-1.33,0.129,6980,0.351,"MAP2K1, PAK3, MAPK10, PRKCB, RPS6KB1, MTOR, CAMK2B, PIK3CB, PAK2, PLCG2, MAP2K2, NCK1, CRKL, STAT5A, SOS1, RPS6KB2, MAP2K7, PTK2, ABL1, PIK3R2, MAPK1, MAPK8, MAP2K4, CRK, ARAF, CDKN1A, CBL, AKT1, BRAF, MAPK3, PIK3CA, GSK3B, PIK3R1, AKT2, PLCG1, CBLB, CDKN1B, EIF4EBP1, RAF1",0.889410289700751,0.454692883534176,FALSE
"H2009","Input","KEGG_ETHER_LIPID_METABOLISM",0.58448,1.94,0.0169,795,0.219,"LPCAT1, PLPP2, PLA2G12A, CHPT1, PLPP3, LPCAT2, AGPS",1.77211329538633,0.659555885159882,TRUE
"H2009","Input","KEGG_FATTY_ACID_METABOLISM",0.49933,1.66,0.0542,1776,0.207,"ACADM, ALDH1B1, ACAA1, ACOX1, ACADVL, CPT2, ACAT1, ECHS1, HADHB, HADH, HADHA, ACSL4, ACADSB, ECI2, ACSL3, ALDH2",1.26600071346161,0.684029654543082,FALSE
"H2009","Input","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",-0.34406,-1.1,0.318,6980,0.449,"MAP2K1, MAPK10, PRKCB, PIK3CB, PLCG2, MAP2K2, MAPK14, MAPK12, SOS1, MAP2K7, PIK3R2, MAPK1, VAV2, MAPK8, MAP2K4, AKT1, MAPK3, PIK3CA, PIK3R1, AKT2, PLCG1, MAP2K3, GAB2, RAF1",0.497572880015567,0.347753658996677,FALSE
"H2009","Input","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",-0.33471,-1.1,0.301,6267,0.449,"ARPC2, PRKCA, PAK1, ARPC4, DNM1L, PIP4K2B, ARPC1A, VAV3, CFL1, WASL, MAP2K1, PRKCB, RPS6KB1, PIK3CB, PLCG2, AMPH, CRKL, ASAP1, LIMK2, DNM3, RPS6KB2, ASAP2, DNM2, PIK3R2, MAPK1, VAV2, CRK, AKT1, MAPK3, PIK3CA, PIK3R1, AKT2, PLCG1, GAB2, RAF1, WAS",0.521433504406157,0.347753658996677,FALSE
"H2009","Input","KEGG_FOCAL_ADHESION",0.33848,1.13,0.265,765,0.474,"ITGB6, LAMC2, RAC2, COL6A1, TNC, ITGB4, ITGA2B, LAMB3, ITGA6, ITGA3, CAV2, CTNNB1, VEGFA, ITGA4, ITGB8, LAMA3, LAMA4, PIK3R3, ITGA5, FLNB, ITGA2, HRAS, LAMB1, ITGAV, COL6A6, JUN, ACTN4",0.576754126063192,0.324221658325915,FALSE
"H2009","Input","KEGG_FOLATE_BIOSYNTHESIS",-0.54975,-1.79,0.0322,5955,0.414,"QDPR, PTS, SPR, DHFR",1.49214412830417,0.382999658879101,FALSE
"H2009","Input","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",-0.52604,-1.71,0.0414,7189,0.372,"HK3, TPI1, ALDOA, SORD, KHK, PMM2, GMDS, MPI, PMM1, PHPT1, PFKFB3, GMPPB, PFKP, MTMR2, MTMR6, FPGT, PFKM, PFKL",1.3829996588791,0.429457060118102,FALSE
"H2009","Input","KEGG_GALACTOSE_METABOLISM",-0.48625,-1.53,0.0747,6911,0.348,"UGP2, GCK, HK3, GALE, PGM2, GALK1, PGM1, GALK2, PFKP, GALT, PFKM, PFKL",1.1266793981846,0.458420756053419,FALSE
"H2009","Input","KEGG_GAP_JUNCTION",-0.45665,-1.49,0.0799,7537,0.366,"SOS1, GNAI1, CDK1, TUBB4B, MAPK1, MAPK7, ADCY5, PDGFRA, PDGFRB, TUBA1C, TUBB1, TUBB3, MAP2K5, MAPK3, TUBB, TUBB6, ADCY6, TUBA3C, TUBA1B, TUBB2A, TUBAL3, PLCB4, PLCB2, RAF1, TUBB2B",1.09745322068601,0.436518914605589,FALSE
"H2009","Input","KEGG_GLIOMA",-0.39128,-1.25,0.205,6980,0.409,"MAP2K1, PRKCB, MTOR, CAMK2B, PIK3CB, PLCG2, MAP2K2, SOS1, PTEN, PIK3R2, MAPK1, ARAF, CDKN1A, PDGFRA, PDGFRB, AKT1, BRAF, MAPK3, PIK3CA, CDK6, PIK3R1, AKT2, PLCG1, RAF1, CCND1, RB1",0.688246138944246,0.388276691992658,FALSE
"H2009","Input","KEGG_GLUTATHIONE_METABOLISM",-0.44793,-1.45,0.0938,8007,0.373,"RRM2B, GCLC, OPLAH, PGD, GGCT, GSTZ1, GSTO1, GSTP1, RRM2, GSTM3, SRM, LAP3, RRM1",1.02779716162094,0.428291168191312,FALSE
"H2009","Input","KEGG_GLYCEROLIPID_METABOLISM",0.30294,0.961,0.457,483,0.553,"ALDH1B1, PLPP2, DGKE, PLPP3, GPAT3, GLA",0.34008379993015,0.257274868695302,FALSE
"H2009","Input","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.32367,1.1,0.275,380,0.495,"PEMT, LPCAT1, PLPP2, DGKE, PLA2G12A, CHPT1, PLPP3, GPAT3",0.560667306169737,0.305394801066431,FALSE
"H2009","Input","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.36317,1.2,0.215,713,0.423,"PIPOX, GATM, MAOA, BHMT",0.667561540084395,0.373659632624958,FALSE
"H2009","Input","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",-0.44311,-1.39,0.12,6930,0.344,"GCK, BPGM, PKM, HK3, TPI1, PGM2, ALDOA, PGM1, ENO1, LDHA, PCK2, PGAM1, PGAM4, ENO3, PKLR, ACSS2, PGK1, GAPDH, ALDH3A1, PFKP, GPI, PFKM, AKR1A1, ADH5, PFKL",0.920818753952375,0.46344155742847,FALSE
"H2009","Input","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.3152,1.04,0.309,2826,0.532,"CHST11, CHST3, CHST12, XYLT2, DSE, CHST7",0.510041520575165,0.274088367704952,FALSE
"H2009","Input","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.4217,1.4,0.116,2292,0.3,"HS6ST1, EXTL2, HS6ST2, XYLT2",0.935542010773082,0.522878745280338,FALSE
"H2009","Input","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.40924,1.36,0.13,455,0.319,"B4GALT3, B4GALT1",0.886056647693163,0.496209316942819,FALSE
"H2009","Input","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",-0.25099,-0.799,0.681,8293,0.804,"HGSNAT, HYAL1",0.166852888087215,0.0947439512515487,FALSE
"H2009","Input","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",-0.77325,-2.51,0,8777,0.0853,"ST3GAL2, B4GALNT1",Inf,1.06905096883248,TRUE
"H2009","Input","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.5863,1.94,0.0185,483,0.219,"B3GALNT1, GLA",1.73282827159699,0.659555885159882,TRUE
"H2009","Input","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.67762,2.27,0.00455,944,0.154,"B3GNT3, B4GALT3, B4GALT1, ST3GAL4",2.34198860334289,0.812479279163537,TRUE
"H2009","Input","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",-0.51447,-1.66,0.0385,5557,0.334,"PIGT, PIGK, GPAA1, PIGO, PIGH, PIGM, PIGQ, PIGU",1.4145392704915,0.476253533188435,FALSE
"H2009","Input","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",-0.36586,-1.18,0.229,6932,0.434,"PGP, GRHPR, MDH1, HYI, ACO1, MTHFD1",0.640164517660112,0.362510270487489,FALSE
"H2009","Input","KEGG_GNRH_SIGNALING_PATHWAY",-0.37235,-1.18,0.227,5995,0.434,"ITPR2, CDC42, PRKCD, GNAS, PRKACA, PRKCA, MAP3K3, MAPK9, MAP3K2, ATF4, PLCB3, MAP2K1, MAPK10, PRKCB, CAMK2B, PTK2B, MAP2K2, MAPK14, MAPK12, SOS1, MAP2K7, MAPK1, MAPK8, MAP2K4, MAPK7, MAP3K4, ADCY5, MAPK3, ADCY6, PLCB4, MAP2K3, PLCB2, RAF1",0.643974142806877,0.362510270487489,FALSE
"H2009","Input","KEGG_HEDGEHOG_SIGNALING_PATHWAY",-0.4298,-1.36,0.144,8848,0.351,"GSK3B, GLI3",0.84163750790475,0.454692883534176,FALSE
"H2009","Input","KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.56575,1.86,0.0248,819,0.197,"ITGA2B, ITGA6, ITGA3, ITGA4, CD55, ITGA5, ITGA2, EPO, IL1R1",1.60554831917378,0.705533773838407,TRUE
"H2009","Input","KEGG_HISTIDINE_METABOLISM",0.24155,0.797,0.683,473,0.749,"ALDH1B1, HNMT, MAOA",0.165579296318467,0.125518182300534,FALSE
"H2009","Input","KEGG_HOMOLOGOUS_RECOMBINATION",0.35613,1.18,0.244,3718,0.427,"EME1, RAD51, POLD4, SSBP1, MUS81, RPA3, TOP3A, NBN, POLD3, BRCA2, RAD54L, RPA2, TOP3B, POLD2",0.612610173661271,0.369572124974976,FALSE
"H2009","Input","KEGG_HUNTINGTONS_DISEASE",0.16114,0.537,0.991,2692,1,"TP53, GPX1, SDHA, RCOR1, POLR2D, NDUFA8, POLR2L, UQCRH, SDHB, POLR2I, SIN3A, POLR2K, CREB5, NDUFS6, POLR2G, UQCRB, CREB1, POLR2J, CLTA, UQCRFS1, NDUFA7, POLR2C, NDUFB1, NDUFA2, NDUFV2, POLR2F, TAF4, UQCRC1, DLG4, VDAC1, POLR2E, NDUFS8, IFT57, NDUFS4, NDUFS5, EP300, HIP1, CLTB, NDUFV3, NDUFB10, NDUFB8, VDAC2, GNAQ, AP2A1",0.00392634551472468,0,FALSE
"H2009","Input","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.48698,1.6,0.0656,1330,0.225,"ITGB6, TNNC1, ITGB4, ITGA2B, ITGA6, ITGA3, LMNA, ITGA4, ITGB8, ITGA5, ITGA2, ITGAV, TTN, SGCB, TGFB2, CACNA2D1, DAG1",1.18309616062434,0.647817481888638,FALSE
"H2009","Input","KEGG_INOSITOL_PHOSPHATE_METABOLISM",-0.51927,-1.65,0.0543,6581,0.326,"PIP4K2B, PI4KB, CDIPT, INPP4A, PLCB3, IMPA2, PIK3CB, MINPP1, TPI1, PLCG2, INPP5B, PTEN, SYNJ1, PIK3C2B, OCRL, PIK3CA, IMPA1, ITPK1, ISYNA1, INPPL1, PIK3C3, PLCG1, PLCB4, INPP1, PLCB2",1.26520017041115,0.486782399932061,FALSE
"H2009","Input","KEGG_INSULIN_SIGNALING_PATHWAY",-0.42533,-1.36,0.128,6930,0.351,"GCK, MAP2K1, MAPK10, PHKA1, TSC1, ACACB, RPS6KB1, RPS6, MTOR, HK3, RAPGEF1, PIK3CB, MAP2K2, CRKL, MKNK2, SOS1, RPS6KB2, PRKAG2, PRKAB2, PIK3R2, MAPK1, PCK2, MAPK8, CRK, PHKG2, PRKAB1, ARAF, PRKCZ, PHKB, MKNK1, GYS1, PKLR, CBL, AKT1, BRAF, PRKCI, MAPK3, PPP1R3D, PRKAA1, PIK3CA, TSC2, GSK3B, PIK3R1, AKT2, PRKAG1, SOCS2, CBLB, IKBKB, FOXO1, EIF4EBP1, RAF1",0.892790030352132,0.454692883534176,FALSE
"H2009","Input","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",-0.38142,-1.25,0.183,8592,0.409,"ICOSLG, CXCR4",0.737548910269571,0.388276691992658,FALSE
"H2009","Input","KEGG_JAK_STAT_SIGNALING_PATHWAY",-0.34591,-1.11,0.282,8325,0.468,"CBL, AKT1, PTPN11, PIK3CA, PIK3R1, STAT6, AKT2, SOCS2, CBLB, STAT2, PIAS4, CCND1, SPRY4",0.549750891680639,0.329754146925876,FALSE
"H2009","Input","KEGG_LEISHMANIA_INFECTION",-0.30183,-0.978,0.445,6703,0.587,"STAT1, PTPN6, MAP3K7, PRKCB, IRAK4, C3, NFKBIB, NFKB1, MAPK14, MAPK12, MAPK1, IL1A, MYD88, RELA, TGFB3, MAPK3, TAB2, TRAF6",0.351639989019068,0.231361898752386,FALSE
"H2009","Input","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.29643,0.995,0.369,958,0.529,"ITGB2, RAC2, CLDN7, F11R, CTNNB1, SIPA1, CTNND1, ITGA4, CTNNA1, CTNNA2, PIK3R3, CD99, ACTN4, ICAM1, PIK3CD",0.43297363384094,0.276544327964814,FALSE
"H2009","Input","KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.37952,1.26,0.18,2597,0.374,"ALDH1B1, ECHS1, HADHA, ALDH2, ALDH7A1, ALDH3A2",0.744727494896694,0.42712839779952,FALSE
"H2009","Input","KEGG_LONG_TERM_DEPRESSION",-0.27573,-0.881,0.577,6833,0.704,"PLCB3, PPP2CA, MAP2K1, PRKCB, GUCY1A1, MAP2K2, GNAI1, PPP2R1B, MAPK1, GNA12, ARAF, BRAF, MAPK3, PPP2CB, PLCB4, GNA13, PLCB2, RAF1",0.238824186844269,0.152427340857888,FALSE
"H2009","Input","KEGG_LONG_TERM_POTENTIATION",-0.29808,-0.951,0.467,6292,0.617,"PRKACA, PRKCA, ATF4, PPP3CC, PLCB3, MAP2K1, PRKCB, CAMK2B, MAP2K2, MAPK1, ARAF, BRAF, MAPK3, PLCB4, PLCB2, RAF1",0.330683119433888,0.209714835966758,FALSE
"H2009","Input","KEGG_LYSINE_DEGRADATION",0.4429,1.45,0.0945,2236,0.265,"PIPOX, ALDH1B1, NSD2, ACAT1, ECHS1, DOT1L, PLOD2, EHMT1, HADH, HADHA, ASH1L, ALDH2, SETD2, AASS, DLST, SUV39H1, ALDH7A1",1.02456819149074,0.576754126063192,FALSE
"H2009","Input","KEGG_LYSOSOME",-0.20063,-0.631,0.933,7680,0.971,"SMPD1, ATP6V1H, AP3M2, CLN3, MANBA, GALC, AP3B1, AP1M1, HGSNAT, HYAL1, AP3M1, AP3S2, AP4E1, AP4M1, AP3S1, AP3D1, CTSG, CLN5",0.0301183562535,0.0127807700919951,FALSE
"H2009","Input","KEGG_MAPK_SIGNALING_PATHWAY",-0.3404,-1.1,0.302,7329,0.449,"MAP2K2, IKBKG, CRKL, NFKB1, HSPB1, MAPK14, MAPK12, MKNK2, SOS1, MAP2K7, CASP3, MAP4K2, TRAF2, RAPGEF2, NFATC2, MAP3K20, MAPK1, MAPK8, GNA12, MAP2K4, CRK, MAPK7, MAP3K4, IL1A, MKNK1, PDGFRA, MAPKAPK2, RELA, PDGFRB, RASA2, AKT1, BRAF, TGFB3, MAP2K5, MAPK3, FGFR2, PPM1A, DUSP3, MEF2C, NLK, NFKB2, TAB2, STK4, TRAF6, AKT2, STMN1, IKBKB, PPP5C, MAP2K3, FGFR1, RAF1",0.519993057042849,0.347753658996677,FALSE
"H2009","Input","KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",-0.44743,-1.44,0.101,6930,0.371,"GCK, IAPP, PKLR, MNX1",0.995678626217357,0.430626090384954,FALSE
"H2009","Input","KEGG_MELANOGENESIS",-0.25611,-0.816,0.657,6744,0.78,"MITF, PLCB3, MAP2K1, PRKCB, CAMK2B, DCT, MAP2K2, DVL3, GNAI1, MAPK1, ADCY5, MAPK3, ADCY6, GSK3B, PLCB4, PLCB2, RAF1",0.182434630440219,0.10790539730952,FALSE
"H2009","Input","KEGG_MELANOMA",-0.3888,-1.23,0.207,7715,0.404,"PTEN, PIK3R2, MAPK1, ARAF, CDKN1A, PDGFRA, PDGFRB, AKT1, BRAF, MAPK3, PIK3CA, CDK6, PIK3R1, AKT2, FGFR1, RAF1, CCND1, RB1",0.684029654543082,0.393618634889395,FALSE
"H2009","Input","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",-0.52225,-1.69,0.0436,7659,0.37,"AKR1C1, AKR1C3, GSTT2, ALDH3A1, GSTZ1, GSTO1, GSTP1, GSTM3, ADH5",1.36051351073141,0.431798275933005,FALSE
"H2009","Input","KEGG_MISMATCH_REPAIR",0.55276,1.84,0.0209,3899,0.191,"POLD4, RFC4, SSBP1, RFC1, RFC2, MSH6, RPA3, MSH2, RFC3, MLH1, RFC5, PMS2, POLD3, RPA2, PCNA, POLD2, RPA1, LIG1",1.67985371388895,0.718966632752272,TRUE
"H2009","Input","KEGG_MTOR_SIGNALING_PATHWAY",-0.53238,-1.73,0.0325,7054,0.379,"TSC1, RPS6KB1, RPS6, MTOR, PIK3CB, RPS6KB2, STK11, PIK3R2, MAPK1, EIF4B, AKT1, BRAF, MAPK3, PRKAA1, PIK3CA, CAB39L, TSC2, STRADA, PIK3R1, AKT2, EIF4EBP1",1.48811663902113,0.421360790031928,FALSE
"H2009","Input","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.35859,1.18,0.231,958,0.427,"ITGB2, RAC2, RAET1L, ULBP2, ULBP3, MICA, MICB, PIK3R3, HRAS, ICAM2, ICAM1, KRAS, NRAS, PIK3CD",0.636388020107856,0.369572124974976,FALSE
"H2009","Input","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",-0.41258,-1.32,0.152,5764,0.348,"HTR2B, NR3C1, F2, PLG, TACR1, CHRNE, PRSS1, F2R, HCRTR1, TSPO, P2RX4, CTSG",0.818156412055227,0.458420756053419,FALSE
"H2009","Input","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",-0.4355,-1.39,0.138,6980,0.344,"MAP2K1, YWHAE, MAPK10, IRAK4, CAMK2B, RAPGEF1, PIK3CB, NFKBIB, PLCG2, MAP2K2, CRKL, NFKB1, YWHAB, MAPK14, MAPK12, SOS1, MAP2K7, RIPK2, ABL1, PIK3R2, MAPK1, YWHAQ, MAPK8, YWHAG, ARHGDIA, CRK, MAPK7, FOXO3, NFKBIE, MAPKAPK2, BAX, RELA, AKT1, BRAF, NGFR, MAP2K5, MAPK3, PTPN11, PIK3CA, TRAF6, GSK3B, PIK3R1, AKT2, PLCG1, IKBKB, CSK, RAF1",0.860120913598763,0.46344155742847,FALSE
"H2009","Input","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",-0.34527,-1.1,0.315,6958,0.449,"NT5C3A, NT5C2, NADSYN1, NT5C, PNP, NAMPT, NNMT, NMRK1",0.501689446210399,0.347753658996677,FALSE
"H2009","Input","KEGG_NITROGEN_METABOLISM",-0.45186,-1.42,0.102,8377,0.371,"CA1, CA12, CA9, ASNS, CPS1, CA8",0.991399828238082,0.430626090384954,FALSE
"H2009","Input","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.56179,-1.78,0.0241,6749,0.381,"MAP3K7, SUGT1, MAPK10, NFKBIB, IKBKG, TRIP6, NFKB1, MAPK14, BIRC2, MAPK12, CASP8, CASP1, RIPK2, MAPK1, MAPK8, HSP90AB1, CARD6, IL18, HSP90AA1, RELA, PYCARD, MAPK3, CCL13, TAB2, TRAF6, IKBKB",1.61798295742513,0.419075024324381,FALSE
"H2009","Input","KEGG_NON_HOMOLOGOUS_END_JOINING",-0.257,-0.831,0.64,8909,0.762,"NHEJ1",0.193820026016113,0.1180450286604,FALSE
"H2009","Input","KEGG_NON_SMALL_CELL_LUNG_CANCER",-0.34885,-1.12,0.265,6980,0.467,"MAP2K1, PRKCB, PIK3CB, CASP9, PLCG2, MAP2K2, SOS1, PIK3R2, MAPK1, FOXO3, ARAF, AKT1, BRAF, MAPK3, PIK3CA, CDK6, STK4, PIK3R1, AKT2, PLCG1, RAF1, CCND1, RB1",0.576754126063192,0.330683119433888,FALSE
"H2009","Input","KEGG_NOTCH_SIGNALING_PATHWAY",0.38446,1.26,0.183,2904,0.374,"NOTCH3, DTX2, HES1, CTBP1, JAG1, DVL1, CTBP2, RBPJ, DTX3L, NUMB, EP300, NCOR2, SNW1, CREBBP",0.737548910269571,0.42712839779952,FALSE
